,RS_MK,MK_RS,BG_MK,MK_BG,GR_MK,MK_GR,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export
2026-01-01 00:00:00+00:00,214.0,61.0,50.0,0.0,464.0,0.0,-50.0,-464.0,-153.0,-667.0
2026-01-01 01:00:00+00:00,213.0,61.0,49.0,0.0,457.0,0.0,-49.0,-457.0,-152.0,-658.0
2026-01-01 02:00:00+00:00,203.0,54.0,49.0,0.0,463.0,0.0,-49.0,-463.0,-149.0,-661.0
2026-01-01 03:00:00+00:00,202.0,59.0,49.0,0.0,429.0,0.0,-49.0,-429.0,-143.0,-621.0
2026-01-01 04:00:00+00:00,202.0,72.0,49.0,0.0,393.0,0.0,-49.0,-393.0,-130.0,-572.0
2026-01-01 05:00:00+00:00,213.0,44.0,29.0,0.0,352.0,0.0,-29.0,-352.0,-169.0,-550.0
2026-01-01 06:00:00+00:00,185.0,61.0,24.0,0.0,321.0,0.0,-24.0,-321.0,-124.0,-469.0
2026-01-01 07:00:00+00:00,127.0,85.0,2.0,0.0,326.0,0.0,-2.0,-326.0,-42.0,-370.0
2026-01-01 08:00:00+00:00,123.0,117.0,0.0,0.0,316.0,5.0,0.0,-311.0,-6.0,-317.0
2026-01-01 09:00:00+00:00,123.0,117.0,0.0,0.0,324.0,5.0,0.0,-319.0,-6.0,-325.0
2026-01-01 10:00:00+00:00,123.0,117.0,0.0,0.0,301.0,5.0,0.0,-296.0,-6.0,-302.0
2026-01-01 11:00:00+00:00,128.0,117.0,0.0,0.0,313.0,5.0,0.0,-308.0,-11.0,-319.0
2026-01-01 12:00:00+00:00,123.0,109.0,0.0,0.0,382.0,5.0,0.0,-377.0,-14.0,-391.0
2026-01-01 13:00:00+00:00,134.0,93.0,2.0,0.0,445.0,0.0,-2.0,-445.0,-41.0,-488.0
2026-01-01 14:00:00+00:00,161.0,69.0,22.0,0.0,443.0,0.0,-22.0,-443.0,-92.0,-557.0
2026-01-01 15:00:00+00:00,195.0,65.0,30.0,0.0,402.0,0.0,-30.0,-402.0,-130.0,-562.0
2026-01-01 16:00:00+00:00,190.0,59.0,32.0,0.0,405.0,0.0,-32.0,-405.0,-131.0,-568.0
2026-01-01 17:00:00+00:00,201.0,63.0,35.0,0.0,394.0,0.0,-35.0,-394.0,-138.0,-567.0
2026-01-01 18:00:00+00:00,207.0,60.0,39.0,0.0,384.0,0.0,-39.0,-384.0,-147.0,-570.0
2026-01-01 19:00:00+00:00,192.0,67.0,37.0,0.0,411.0,0.0,-37.0,-411.0,-125.0,-573.0
2026-01-01 20:00:00+00:00,198.0,67.0,36.0,0.0,441.0,0.0,-36.0,-441.0,-131.0,-608.0
2026-01-01 21:00:00+00:00,215.0,67.0,36.0,0.0,470.0,0.0,-36.0,-470.0,-148.0,-654.0
2026-01-01 22:00:00+00:00,221.0,51.0,36.0,0.0,448.0,0.0,-36.0,-448.0,-170.0,-654.0
2026-01-01 23:00:00+00:00,417.0,47.0,99.0,0.0,300.0,80.0,-99.0,-220.0,-370.0,-689.0
2026-01-02 00:00:00+00:00,414.0,47.0,108.0,0.0,281.0,90.0,-108.0,-191.0,-367.0,-666.0
2026-01-02 01:00:00+00:00,452.0,47.0,116.0,0.0,202.0,90.0,-116.0,-112.0,-405.0,-633.0
2026-01-02 02:00:00+00:00,410.0,47.0,119.0,0.0,170.0,90.0,-119.0,-80.0,-363.0,-562.0
2026-01-02 03:00:00+00:00,385.0,44.0,104.0,0.0,146.0,90.0,-104.0,-56.0,-341.0,-501.0
2026-01-02 04:00:00+00:00,408.0,44.0,102.0,0.0,137.0,90.0,-102.0,-47.0,-364.0,-513.0
2026-01-02 05:00:00+00:00,229.0,47.0,95.0,20.0,120.0,0.0,-75.0,-120.0,-182.0,-377.0
2026-01-02 06:00:00+00:00,208.0,47.0,118.0,2.0,130.0,0.0,-116.0,-130.0,-161.0,-407.0
2026-01-02 07:00:00+00:00,138.0,141.0,95.0,9.0,354.0,0.0,-86.0,-354.0,3.0,-437.0
2026-01-02 08:00:00+00:00,124.0,173.0,85.0,23.0,397.0,0.0,-62.0,-397.0,49.0,-410.0
2026-01-02 09:00:00+00:00,174.0,176.0,100.0,36.0,439.0,0.0,-64.0,-439.0,2.0,-501.0
2026-01-02 10:00:00+00:00,134.0,176.0,88.0,35.0,433.0,0.0,-53.0,-433.0,42.0,-444.0
2026-01-02 11:00:00+00:00,144.0,175.0,89.0,34.0,425.0,0.0,-55.0,-425.0,31.0,-449.0
2026-01-02 12:00:00+00:00,226.0,158.0,55.0,10.0,418.0,0.0,-45.0,-418.0,-68.0,-531.0
2026-01-02 13:00:00+00:00,245.0,167.0,72.0,6.0,419.0,0.0,-66.0,-419.0,-78.0,-563.0
2026-01-02 14:00:00+00:00,153.0,119.0,77.0,2.0,407.0,0.0,-75.0,-407.0,-34.0,-516.0
2026-01-02 15:00:00+00:00,221.0,83.0,69.0,0.0,359.0,0.0,-69.0,-359.0,-138.0,-566.0
2026-01-02 16:00:00+00:00,251.0,94.0,67.0,0.0,347.0,0.0,-67.0,-347.0,-157.0,-571.0
2026-01-02 17:00:00+00:00,248.0,98.0,84.0,0.0,333.0,0.0,-84.0,-333.0,-150.0,-567.0
2026-01-02 18:00:00+00:00,237.0,94.0,86.0,11.0,343.0,0.0,-75.0,-343.0,-143.0,-561.0
2026-01-02 19:00:00+00:00,245.0,94.0,87.0,0.0,333.0,0.0,-87.0,-333.0,-151.0,-571.0
2026-01-02 20:00:00+00:00,243.0,114.0,82.0,0.0,348.0,0.0,-82.0,-348.0,-129.0,-559.0
2026-01-02 21:00:00+00:00,300.0,44.0,79.0,0.0,351.0,0.0,-79.0,-351.0,-256.0,-686.0
2026-01-02 22:00:00+00:00,257.0,75.0,100.0,0.0,374.0,0.0,-100.0,-374.0,-182.0,-656.0
2026-01-02 23:00:00+00:00,346.0,96.0,86.0,0.0,478.0,0.0,-86.0,-478.0,-250.0,-814.0
2026-01-03 00:00:00+00:00,317.0,64.0,83.0,0.0,333.0,1.0,-83.0,-332.0,-253.0,-668.0
2026-01-03 01:00:00+00:00,257.0,64.0,82.0,0.0,244.0,1.0,-82.0,-243.0,-193.0,-518.0
2026-01-03 02:00:00+00:00,210.0,64.0,81.0,0.0,241.0,0.0,-81.0,-241.0,-146.0,-468.0
2026-01-03 03:00:00+00:00,215.0,64.0,81.0,0.0,225.0,0.0,-81.0,-225.0,-151.0,-457.0
2026-01-03 04:00:00+00:00,228.0,64.0,82.0,0.0,215.0,0.0,-82.0,-215.0,-164.0,-461.0
2026-01-03 05:00:00+00:00,168.0,70.0,80.0,0.0,300.0,0.0,-80.0,-300.0,-98.0,-478.0
2026-01-03 06:00:00+00:00,136.0,87.0,85.0,1.0,279.0,0.0,-84.0,-279.0,-49.0,-412.0
2026-01-03 07:00:00+00:00,87.0,73.0,104.0,3.0,318.0,0.0,-101.0,-318.0,-14.0,-433.0
2026-01-03 08:00:00+00:00,93.0,218.0,212.0,37.0,370.0,0.0,-175.0,-370.0,125.0,-420.0
2026-01-03 09:00:00+00:00,92.0,243.0,215.0,39.0,449.0,0.0,-176.0,-449.0,151.0,-474.0
2026-01-03 10:00:00+00:00,117.0,192.0,199.0,40.0,454.0,0.0,-159.0,-454.0,75.0,-538.0
2026-01-03 11:00:00+00:00,142.0,209.0,236.0,40.0,448.0,0.0,-196.0,-448.0,67.0,-577.0
2026-01-03 12:00:00+00:00,142.0,170.0,226.0,39.0,423.0,0.0,-187.0,-423.0,28.0,-582.0
2026-01-03 13:00:00+00:00,171.0,248.0,224.0,5.0,422.0,0.0,-219.0,-422.0,77.0,-564.0
2026-01-03 14:00:00+00:00,250.0,216.0,60.0,2.0,400.0,0.0,-58.0,-400.0,-34.0,-492.0
2026-01-03 15:00:00+00:00,240.0,161.0,51.0,0.0,302.0,0.0,-51.0,-302.0,-79.0,-432.0
2026-01-03 16:00:00+00:00,265.0,173.0,47.0,0.0,355.0,0.0,-47.0,-355.0,-92.0,-494.0
2026-01-03 17:00:00+00:00,284.0,182.0,47.0,0.0,317.0,0.0,-47.0,-317.0,-102.0,-466.0
2026-01-03 18:00:00+00:00,269.0,189.0,47.0,0.0,306.0,0.0,-47.0,-306.0,-80.0,-433.0
2026-01-03 19:00:00+00:00,242.0,190.0,47.0,0.0,312.0,0.0,-47.0,-312.0,-52.0,-411.0
2026-01-03 20:00:00+00:00,245.0,111.0,42.0,0.0,319.0,0.0,-42.0,-319.0,-134.0,-495.0
2026-01-03 21:00:00+00:00,218.0,95.0,93.0,0.0,397.0,0.0,-93.0,-397.0,-123.0,-613.0
2026-01-03 22:00:00+00:00,204.0,107.0,87.0,0.0,410.0,0.0,-87.0,-410.0,-97.0,-594.0
2026-01-03 23:00:00+00:00,238.0,140.0,84.0,40.0,500.0,0.0,-44.0,-500.0,-98.0,-642.0
2026-01-04 00:00:00+00:00,236.0,192.0,94.0,37.0,466.0,0.0,-57.0,-466.0,-44.0,-567.0
2026-01-04 01:00:00+00:00,216.0,226.0,70.0,30.0,490.0,0.0,-40.0,-490.0,10.0,-520.0
2026-01-04 02:00:00+00:00,177.0,202.0,70.0,30.0,470.0,0.0,-40.0,-470.0,25.0,-485.0
2026-01-04 03:00:00+00:00,169.0,217.0,71.0,26.0,466.0,0.0,-45.0,-466.0,48.0,-463.0
2026-01-04 04:00:00+00:00,177.0,202.0,66.0,35.0,449.0,0.0,-31.0,-449.0,25.0,-455.0
2026-01-04 05:00:00+00:00,176.0,188.0,91.0,35.0,458.0,0.0,-56.0,-458.0,12.0,-502.0
2026-01-04 06:00:00+00:00,99.0,242.0,84.0,31.0,500.0,0.0,-53.0,-500.0,143.0,-410.0
2026-01-04 07:00:00+00:00,79.0,217.0,103.0,33.0,468.0,0.0,-70.0,-468.0,138.0,-400.0
2026-01-04 08:00:00+00:00,79.0,358.0,160.0,37.0,500.0,0.0,-123.0,-500.0,279.0,-344.0
2026-01-04 09:00:00+00:00,79.0,440.0,262.0,40.0,500.0,0.0,-222.0,-500.0,361.0,-361.0
2026-01-04 10:00:00+00:00,89.0,440.0,249.0,32.0,500.0,0.0,-217.0,-500.0,351.0,-366.0
2026-01-04 11:00:00+00:00,84.0,440.0,279.0,43.0,500.0,0.0,-236.0,-500.0,356.0,-380.0
2026-01-04 12:00:00+00:00,89.0,388.0,249.0,53.0,500.0,0.0,-196.0,-500.0,299.0,-397.0
2026-01-04 13:00:00+00:00,122.0,273.0,167.0,32.0,490.0,0.0,-135.0,-490.0,151.0,-474.0
2026-01-04 14:00:00+00:00,116.0,143.0,70.0,37.0,479.0,0.0,-33.0,-479.0,27.0,-485.0
2026-01-04 15:00:00+00:00,108.0,164.0,84.0,35.0,486.0,0.0,-49.0,-486.0,56.0,-479.0
2026-01-04 16:00:00+00:00,134.0,189.0,86.0,40.0,496.0,0.0,-46.0,-496.0,55.0,-487.0
2026-01-04 17:00:00+00:00,135.0,182.0,97.0,40.0,496.0,0.0,-57.0,-496.0,47.0,-506.0
2026-01-04 18:00:00+00:00,135.0,199.0,95.0,40.0,496.0,0.0,-55.0,-496.0,64.0,-487.0
2026-01-04 19:00:00+00:00,135.0,200.0,97.0,40.0,486.0,0.0,-57.0,-486.0,65.0,-478.0
2026-01-04 20:00:00+00:00,136.0,204.0,97.0,40.0,478.0,0.0,-57.0,-478.0,68.0,-467.0
2026-01-04 21:00:00+00:00,136.0,211.0,94.0,40.0,498.0,0.0,-54.0,-498.0,75.0,-477.0
2026-01-04 22:00:00+00:00,140.0,245.0,101.0,30.0,482.0,0.0,-71.0,-482.0,105.0,-448.0
2026-01-04 23:00:00+00:00,181.0,244.0,76.0,57.0,326.0,0.0,-19.0,-326.0,63.0,-282.0
2026-01-05 00:00:00+00:00,183.0,248.0,61.0,57.0,299.0,0.0,-4.0,-299.0,65.0,-238.0
2026-01-05 01:00:00+00:00,184.0,249.0,64.0,71.0,231.0,60.0,7.0,-171.0,65.0,-99.0
2026-01-05 02:00:00+00:00,171.0,314.0,54.0,94.0,229.0,62.0,40.0,-167.0,143.0,16.0
2026-01-05 03:00:00+00:00,177.0,314.0,54.0,70.0,210.0,62.0,16.0,-148.0,137.0,5.0
2026-01-05 04:00:00+00:00,184.0,288.0,58.0,65.0,181.0,62.0,7.0,-119.0,104.0,-8.0
2026-01-05 05:00:00+00:00,136.0,274.0,66.0,38.0,203.0,62.0,-28.0,-141.0,138.0,-31.0
2026-01-05 06:00:00+00:00,114.0,232.0,65.0,106.0,261.0,60.0,41.0,-201.0,118.0,-42.0
2026-01-05 07:00:00+00:00,112.0,290.0,80.0,95.0,324.0,0.0,15.0,-324.0,178.0,-131.0
2026-01-05 08:00:00+00:00,148.0,277.0,68.0,98.0,335.0,0.0,30.0,-335.0,129.0,-176.0
2026-01-05 09:00:00+00:00,153.0,272.0,75.0,109.0,387.0,0.0,34.0,-387.0,119.0,-234.0
2026-01-05 10:00:00+00:00,167.0,265.0,67.0,93.0,355.0,0.0,26.0,-355.0,98.0,-231.0
2026-01-05 11:00:00+00:00,157.0,266.0,72.0,92.0,353.0,0.0,20.0,-353.0,109.0,-224.0
2026-01-05 12:00:00+00:00,171.0,265.0,77.0,112.0,316.0,0.0,35.0,-316.0,94.0,-187.0
2026-01-05 13:00:00+00:00,139.0,250.0,68.0,122.0,307.0,0.0,54.0,-307.0,111.0,-142.0
2026-01-05 14:00:00+00:00,124.0,226.0,66.0,107.0,306.0,0.0,41.0,-306.0,102.0,-163.0
2026-01-05 15:00:00+00:00,174.0,255.0,61.0,104.0,296.0,0.0,43.0,-296.0,81.0,-172.0
2026-01-05 16:00:00+00:00,191.0,313.0,60.0,79.0,328.0,0.0,19.0,-328.0,122.0,-187.0
2026-01-05 17:00:00+00:00,189.0,279.0,61.0,104.0,307.0,0.0,43.0,-307.0,90.0,-174.0
2026-01-05 18:00:00+00:00,122.0,288.0,64.0,74.0,358.0,0.0,10.0,-358.0,166.0,-182.0
2026-01-05 19:00:00+00:00,107.0,317.0,63.0,76.0,391.0,0.0,13.0,-391.0,210.0,-168.0
2026-01-05 20:00:00+00:00,111.0,291.0,61.0,76.0,370.0,0.0,15.0,-370.0,180.0,-175.0
2026-01-05 21:00:00+00:00,151.0,291.0,68.0,45.0,319.0,0.0,-23.0,-319.0,140.0,-202.0
2026-01-05 22:00:00+00:00,128.0,310.0,91.0,45.0,374.0,0.0,-46.0,-374.0,182.0,-238.0
2026-01-05 23:00:00+00:00,231.0,116.0,50.0,184.0,350.0,0.0,134.0,-350.0,-115.0,-331.0
2026-01-06 00:00:00+00:00,221.0,116.0,49.0,185.0,299.0,0.0,136.0,-299.0,-105.0,-268.0
2026-01-06 01:00:00+00:00,158.0,124.0,30.0,201.0,288.0,0.0,171.0,-288.0,-34.0,-151.0
2026-01-06 02:00:00+00:00,187.0,125.0,25.0,230.0,260.0,0.0,205.0,-260.0,-62.0,-117.0
2026-01-06 03:00:00+00:00,156.0,132.0,28.0,230.0,277.0,0.0,202.0,-277.0,-24.0,-99.0
2026-01-06 04:00:00+00:00,124.0,124.0,23.0,211.0,289.0,0.0,188.0,-289.0,0.0,-101.0
2026-01-06 05:00:00+00:00,172.0,146.0,25.0,225.0,300.0,0.0,200.0,-300.0,-26.0,-126.0
2026-01-06 06:00:00+00:00,131.0,133.0,25.0,190.0,304.0,0.0,165.0,-304.0,2.0,-137.0
2026-01-06 07:00:00+00:00,166.0,144.0,21.0,178.0,297.0,0.0,157.0,-297.0,-22.0,-162.0
2026-01-06 08:00:00+00:00,175.0,187.0,26.0,180.0,387.0,0.0,154.0,-387.0,12.0,-221.0
2026-01-06 09:00:00+00:00,176.0,156.0,17.0,182.0,417.0,0.0,165.0,-417.0,-20.0,-272.0
2026-01-06 10:00:00+00:00,179.0,167.0,14.0,183.0,402.0,0.0,169.0,-402.0,-12.0,-245.0
2026-01-06 11:00:00+00:00,171.0,191.0,14.0,182.0,433.0,0.0,168.0,-433.0,20.0,-245.0
2026-01-06 12:00:00+00:00,178.0,193.0,14.0,182.0,431.0,0.0,168.0,-431.0,15.0,-248.0
2026-01-06 13:00:00+00:00,195.0,166.0,35.0,178.0,420.0,0.0,143.0,-420.0,-29.0,-306.0
2026-01-06 14:00:00+00:00,156.0,147.0,31.0,211.0,313.0,0.0,180.0,-313.0,-9.0,-142.0
2026-01-06 15:00:00+00:00,173.0,135.0,47.0,195.0,334.0,0.0,148.0,-334.0,-38.0,-224.0
2026-01-06 16:00:00+00:00,182.0,158.0,51.0,183.0,365.0,0.0,132.0,-365.0,-24.0,-257.0
2026-01-06 17:00:00+00:00,155.0,135.0,41.0,193.0,364.0,0.0,152.0,-364.0,-20.0,-232.0
2026-01-06 18:00:00+00:00,192.0,130.0,36.0,195.0,320.0,0.0,159.0,-320.0,-62.0,-223.0
2026-01-06 19:00:00+00:00,204.0,127.0,34.0,202.0,325.0,0.0,168.0,-325.0,-77.0,-234.0
2026-01-06 20:00:00+00:00,218.0,117.0,44.0,145.0,260.0,0.0,101.0,-260.0,-101.0,-260.0
2026-01-06 21:00:00+00:00,291.0,116.0,44.0,185.0,373.0,0.0,141.0,-373.0,-175.0,-407.0
2026-01-06 22:00:00+00:00,231.0,116.0,51.0,185.0,388.0,0.0,134.0,-388.0,-115.0,-369.0
2026-01-06 23:00:00+00:00,218.0,202.0,23.0,125.0,368.0,0.0,102.0,-368.0,-16.0,-282.0
2026-01-07 00:00:00+00:00,216.0,281.0,22.0,125.0,323.0,0.0,103.0,-323.0,65.0,-155.0
2026-01-07 01:00:00+00:00,173.0,289.0,25.0,125.0,302.0,0.0,100.0,-302.0,116.0,-86.0
2026-01-07 02:00:00+00:00,147.0,245.0,26.0,129.0,255.0,20.0,103.0,-235.0,98.0,-34.0
2026-01-07 03:00:00+00:00,187.0,245.0,25.0,165.0,255.0,24.0,140.0,-231.0,58.0,-33.0
2026-01-07 04:00:00+00:00,193.0,235.0,21.0,154.0,255.0,24.0,133.0,-231.0,42.0,-56.0
2026-01-07 05:00:00+00:00,223.0,258.0,21.0,154.0,259.0,12.0,133.0,-247.0,35.0,-79.0
2026-01-07 06:00:00+00:00,152.0,256.0,21.0,125.0,256.0,27.0,104.0,-229.0,104.0,-21.0
2026-01-07 07:00:00+00:00,153.0,293.0,17.0,128.0,280.0,3.0,111.0,-277.0,140.0,-26.0
2026-01-07 08:00:00+00:00,166.0,317.0,17.0,131.0,351.0,0.0,114.0,-351.0,151.0,-86.0
2026-01-07 09:00:00+00:00,180.0,331.0,16.0,132.0,389.0,0.0,116.0,-389.0,151.0,-122.0
2026-01-07 10:00:00+00:00,141.0,323.0,12.0,136.0,393.0,0.0,124.0,-393.0,182.0,-87.0
2026-01-07 11:00:00+00:00,156.0,305.0,13.0,135.0,386.0,0.0,122.0,-386.0,149.0,-115.0
2026-01-07 12:00:00+00:00,197.0,303.0,13.0,136.0,343.0,0.0,123.0,-343.0,106.0,-114.0
2026-01-07 13:00:00+00:00,255.0,287.0,19.0,128.0,325.0,0.0,109.0,-325.0,32.0,-184.0
2026-01-07 14:00:00+00:00,244.0,232.0,26.0,126.0,344.0,0.0,100.0,-344.0,-12.0,-256.0
2026-01-07 15:00:00+00:00,234.0,281.0,22.0,125.0,416.0,0.0,103.0,-416.0,47.0,-266.0
2026-01-07 16:00:00+00:00,254.0,269.0,21.0,125.0,429.0,0.0,104.0,-429.0,15.0,-310.0
2026-01-07 17:00:00+00:00,209.0,245.0,25.0,125.0,422.0,0.0,100.0,-422.0,36.0,-286.0
2026-01-07 18:00:00+00:00,232.0,241.0,29.0,125.0,373.0,0.0,96.0,-373.0,9.0,-268.0
2026-01-07 19:00:00+00:00,206.0,278.0,29.0,125.0,418.0,0.0,96.0,-418.0,72.0,-250.0
2026-01-07 20:00:00+00:00,172.0,249.0,27.0,125.0,419.0,0.0,98.0,-419.0,77.0,-244.0
2026-01-07 21:00:00+00:00,239.0,191.0,27.0,125.0,453.0,0.0,98.0,-453.0,-48.0,-403.0
2026-01-07 22:00:00+00:00,222.0,215.0,38.0,125.0,490.0,0.0,87.0,-490.0,-7.0,-410.0
2026-01-07 23:00:00+00:00,202.0,241.0,31.0,233.0,483.0,0.0,202.0,-483.0,39.0,-242.0
2026-01-08 00:00:00+00:00,191.0,245.0,31.0,273.0,482.0,0.0,242.0,-482.0,54.0,-186.0
2026-01-08 01:00:00+00:00,120.0,251.0,26.0,275.0,477.0,0.0,249.0,-477.0,131.0,-97.0
2026-01-08 02:00:00+00:00,168.0,253.0,23.0,351.0,459.0,0.0,328.0,-459.0,85.0,-46.0
2026-01-08 03:00:00+00:00,168.0,258.0,22.0,336.0,445.0,0.0,314.0,-445.0,90.0,-41.0
2026-01-08 04:00:00+00:00,168.0,239.0,20.0,357.0,430.0,0.0,337.0,-430.0,71.0,-22.0
2026-01-08 05:00:00+00:00,172.0,183.0,27.0,308.0,430.0,0.0,281.0,-430.0,11.0,-138.0
2026-01-08 06:00:00+00:00,223.0,195.0,34.0,344.0,498.0,0.0,310.0,-498.0,-28.0,-216.0
2026-01-08 07:00:00+00:00,157.0,301.0,36.0,284.0,500.0,0.0,248.0,-500.0,144.0,-108.0
2026-01-08 08:00:00+00:00,169.0,215.0,37.0,306.0,500.0,0.0,269.0,-500.0,46.0,-185.0
2026-01-08 09:00:00+00:00,127.0,231.0,47.0,321.0,500.0,0.0,274.0,-500.0,104.0,-122.0
2026-01-08 10:00:00+00:00,150.0,210.0,26.0,320.0,500.0,0.0,294.0,-500.0,60.0,-146.0
2026-01-08 11:00:00+00:00,128.0,208.0,30.0,325.0,500.0,0.0,295.0,-500.0,80.0,-125.0
2026-01-08 12:00:00+00:00,165.0,200.0,33.0,335.0,500.0,0.0,302.0,-500.0,35.0,-163.0
2026-01-08 13:00:00+00:00,231.0,194.0,43.0,337.0,500.0,0.0,294.0,-500.0,-37.0,-243.0
2026-01-08 14:00:00+00:00,229.0,193.0,48.0,356.0,500.0,0.0,308.0,-500.0,-36.0,-228.0
2026-01-08 15:00:00+00:00,229.0,170.0,47.0,340.0,500.0,0.0,293.0,-500.0,-59.0,-266.0
2026-01-08 16:00:00+00:00,266.0,171.0,37.0,338.0,500.0,0.0,301.0,-500.0,-95.0,-294.0
2026-01-08 17:00:00+00:00,253.0,212.0,43.0,319.0,500.0,0.0,276.0,-500.0,-41.0,-265.0
2026-01-08 18:00:00+00:00,256.0,254.0,47.0,281.0,500.0,0.0,234.0,-500.0,-2.0,-268.0
2026-01-08 19:00:00+00:00,211.0,264.0,46.0,198.0,488.0,0.0,152.0,-488.0,53.0,-283.0
2026-01-08 20:00:00+00:00,231.0,289.0,43.0,206.0,486.0,0.0,163.0,-486.0,58.0,-265.0
2026-01-08 21:00:00+00:00,213.0,231.0,79.0,140.0,500.0,0.0,61.0,-500.0,18.0,-421.0
2026-01-08 22:00:00+00:00,248.0,212.0,104.0,160.0,477.0,0.0,56.0,-477.0,-36.0,-457.0
2026-01-08 23:00:00+00:00,218.0,291.0,38.0,158.0,500.0,0.0,120.0,-500.0,73.0,-307.0
2026-01-09 00:00:00+00:00,168.0,274.0,32.0,158.0,464.0,0.0,126.0,-464.0,106.0,-232.0
2026-01-09 01:00:00+00:00,146.0,305.0,42.0,198.0,425.0,0.0,156.0,-425.0,159.0,-110.0
2026-01-09 02:00:00+00:00,138.0,287.0,41.0,198.0,412.0,0.0,157.0,-412.0,149.0,-106.0
2026-01-09 03:00:00+00:00,131.0,303.0,41.0,198.0,402.0,0.0,157.0,-402.0,172.0,-73.0
2026-01-09 04:00:00+00:00,161.0,290.0,38.0,198.0,398.0,0.0,160.0,-398.0,129.0,-109.0
2026-01-09 05:00:00+00:00,163.0,383.0,38.0,209.0,450.0,0.0,171.0,-450.0,220.0,-59.0
2026-01-09 06:00:00+00:00,115.0,322.0,31.0,201.0,450.0,0.0,170.0,-450.0,207.0,-73.0
2026-01-09 07:00:00+00:00,177.0,437.0,22.0,142.0,500.0,0.0,120.0,-500.0,260.0,-120.0
2026-01-09 08:00:00+00:00,160.0,393.0,13.0,121.0,500.0,0.0,108.0,-500.0,233.0,-159.0
2026-01-09 09:00:00+00:00,138.0,397.0,13.0,112.0,500.0,0.0,99.0,-500.0,259.0,-142.0
2026-01-09 10:00:00+00:00,140.0,373.0,13.0,116.0,500.0,0.0,103.0,-500.0,233.0,-164.0
2026-01-09 11:00:00+00:00,157.0,436.0,13.0,121.0,500.0,0.0,108.0,-500.0,279.0,-113.0
2026-01-09 12:00:00+00:00,113.0,406.0,15.0,138.0,500.0,0.0,123.0,-500.0,293.0,-84.0
2026-01-09 13:00:00+00:00,153.0,400.0,30.0,124.0,500.0,0.0,94.0,-500.0,247.0,-159.0
2026-01-09 14:00:00+00:00,198.0,391.0,44.0,122.0,500.0,0.0,78.0,-500.0,193.0,-229.0
2026-01-09 15:00:00+00:00,205.0,340.0,41.0,136.0,500.0,0.0,95.0,-500.0,135.0,-270.0
2026-01-09 16:00:00+00:00,184.0,327.0,38.0,135.0,500.0,0.0,97.0,-500.0,143.0,-260.0
2026-01-09 17:00:00+00:00,134.0,309.0,38.0,109.0,500.0,0.0,71.0,-500.0,175.0,-254.0
2026-01-09 18:00:00+00:00,212.0,320.0,42.0,130.0,480.0,0.0,88.0,-480.0,108.0,-284.0
2026-01-09 19:00:00+00:00,157.0,271.0,49.0,130.0,452.0,0.0,81.0,-452.0,114.0,-257.0
2026-01-09 20:00:00+00:00,216.0,333.0,42.0,130.0,455.0,0.0,88.0,-455.0,117.0,-250.0
2026-01-09 21:00:00+00:00,233.0,240.0,41.0,130.0,486.0,0.0,89.0,-486.0,7.0,-390.0
2026-01-09 22:00:00+00:00,233.0,263.0,144.0,130.0,486.0,0.0,-14.0,-486.0,30.0,-470.0
2026-01-09 23:00:00+00:00,171.0,339.0,100.0,155.0,436.0,0.0,55.0,-436.0,168.0,-213.0
2026-01-10 00:00:00+00:00,177.0,392.0,24.0,143.0,430.0,0.0,119.0,-430.0,215.0,-96.0
2026-01-10 01:00:00+00:00,155.0,432.0,23.0,152.0,401.0,0.0,129.0,-401.0,277.0,5.0
2026-01-10 02:00:00+00:00,126.0,432.0,21.0,160.0,396.0,0.0,139.0,-396.0,306.0,49.0
2026-01-10 03:00:00+00:00,184.0,448.0,15.0,229.0,435.0,0.0,214.0,-435.0,264.0,43.0
2026-01-10 04:00:00+00:00,196.0,462.0,21.0,216.0,420.0,0.0,195.0,-420.0,266.0,41.0
2026-01-10 05:00:00+00:00,160.0,462.0,16.0,245.0,476.0,0.0,229.0,-476.0,302.0,55.0
2026-01-10 06:00:00+00:00,190.0,480.0,15.0,246.0,500.0,0.0,231.0,-500.0,290.0,21.0
2026-01-10 07:00:00+00:00,111.0,461.0,15.0,147.0,500.0,0.0,132.0,-500.0,350.0,-18.0
2026-01-10 08:00:00+00:00,128.0,473.0,23.0,117.0,500.0,0.0,94.0,-500.0,345.0,-61.0
2026-01-10 09:00:00+00:00,84.0,411.0,18.0,88.0,500.0,0.0,70.0,-500.0,327.0,-103.0
2026-01-10 10:00:00+00:00,108.0,458.0,17.0,46.0,500.0,0.0,29.0,-500.0,350.0,-121.0
2026-01-10 11:00:00+00:00,111.0,454.0,17.0,48.0,500.0,0.0,31.0,-500.0,343.0,-126.0
2026-01-10 12:00:00+00:00,115.0,450.0,15.0,61.0,500.0,0.0,46.0,-500.0,335.0,-119.0
2026-01-10 13:00:00+00:00,93.0,374.0,18.0,98.0,500.0,0.0,80.0,-500.0,281.0,-139.0
2026-01-10 14:00:00+00:00,82.0,311.0,27.0,115.0,500.0,0.0,88.0,-500.0,229.0,-183.0
2026-01-10 15:00:00+00:00,180.0,390.0,28.0,107.0,500.0,0.0,79.0,-500.0,210.0,-211.0
2026-01-10 16:00:00+00:00,90.0,281.0,25.0,115.0,500.0,0.0,90.0,-500.0,191.0,-219.0
