,HU_RS,RS_HU,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export
2026-02-22 00:00:00+00:00,0.0,194.072,0.0,201.7522,93.6335,0.0,102.0,0.0,38.6733,0.0,0.0,191.5948,211.4065,0.0,-201.7522,93.6335,102.0,194.072,38.6733,-191.5948,211.4065,246.4383
2026-02-22 01:00:00+00:00,0.0,243.63175,0.0,151.9605,117.3827,0.0,124.0,0.0,13.0921,0.0,0.0,204.1883,109.6545,0.0,-151.9605,117.3827,124.0,243.63175,13.0921,-204.1883,109.6545,251.61225000000002
2026-02-22 02:00:00+00:00,0.0,251.52575,0.0,152.2198,117.3002,0.0,120.0,0.0,53.7472,0.0,0.0,195.6971,36.6816,0.0,-152.2198,117.3002,120.0,251.52575,53.7472,-195.6971,36.6816,231.33785000000003
2026-02-22 03:00:00+00:00,0.0,273.85575,0.0,132.1638,108.0357,0.0,135.0,0.0,26.977,0.0,0.0,181.3974,41.6398,0.0,-132.1638,108.0357,135.0,273.85575,26.977,-181.3974,41.6398,271.94704999999993
2026-02-22 04:00:00+00:00,0.0,345.7345,0.0,102.3398,48.8906,0.0,199.0,0.0,0.0,47.1214,0.0,176.3588,42.5045,0.0,-102.3398,48.8906,199.0,345.7345,-47.1214,-176.3588,42.5045,310.30960000000005
2026-02-22 05:00:00+00:00,0.0,389.745,0.0,98.0113,52.4164,0.0,241.0,0.0,0.0,110.1643,0.0,194.8322,0.0,2.9266,-98.0113,52.4164,241.0,389.745,-110.1643,-194.8322,-2.9266,277.22700000000003
2026-02-22 06:00:00+00:00,0.0,400.24625,0.0,98.0222,0.0,12.8418,314.0,0.0,0.0,205.855,0.0,148.0412,102.9207,0.0,-98.0222,-12.8418,314.0,400.24625,-205.855,-148.0412,102.9207,352.40675
2026-02-22 07:00:00+00:00,0.0,485.01825,0.0,97.8281,0.0,63.8682,406.0,0.0,0.0,245.2228,0.0,162.5757,190.0728,0.0,-97.8281,-63.8682,406.0,485.01825,-245.2228,-162.5757,190.0728,511.59625000000005
2026-02-22 08:00:00+00:00,0.0,461.26625,0.0,66.9362,0.0,126.2823,410.0,0.0,0.0,267.013,0.0,127.762,168.2323,0.0,-66.9362,-126.2823,410.0,461.26625,-267.013,-127.762,168.2323,451.50505
2026-02-22 09:00:00+00:00,0.0,440.23225,0.0,71.9553,0.0,152.0962,367.0,0.0,0.0,306.7437,0.0,126.4868,275.8527,0.0,-71.9553,-152.0962,367.0,440.23225,-306.7437,-126.4868,275.8527,425.80295
2026-02-22 10:00:00+00:00,0.0,458.3615,0.0,29.534,0.0,144.1564,344.0,0.0,0.0,369.1273,0.0,102.2308,258.8315,0.0,-29.534,-144.1564,344.0,458.3615,-369.1273,-102.2308,258.8315,416.14450000000005
2026-02-22 11:00:00+00:00,0.0,457.67675,0.0,121.2378,0.0,132.9514,306.0,0.0,0.0,316.8358,0.0,96.535,383.0352,0.0,-121.2378,-132.9514,306.0,457.67675,-316.8358,-96.535,383.0352,479.15195000000006
2026-02-22 12:00:00+00:00,0.0,494.28475,0.0,149.6606,0.0,130.8109,291.0,0.0,0.0,284.6155,0.0,119.308,366.538,0.0,-149.6606,-130.8109,291.0,494.28475,-284.6155,-119.308,366.538,467.42775
2026-02-22 13:00:00+00:00,0.0,518.35575,0.0,138.3089,0.0,104.7671,277.0,0.0,0.0,272.2538,0.0,138.028,410.1553,0.0,-138.3089,-104.7671,277.0,518.35575,-272.2538,-138.028,410.1553,552.15325
2026-02-22 14:00:00+00:00,0.0,607.22875,0.0,142.2779,0.0,11.2263,329.0,0.0,0.0,247.3168,0.0,147.9028,581.6317,0.0,-142.2779,-11.2263,329.0,607.22875,-247.3168,-147.9028,581.6317,969.1366500000001
2026-02-22 15:00:00+00:00,0.0,487.12475,0.0,226.636,86.0336,0.0,220.0,0.0,0.0,99.5869,0.0,133.599,616.5235,0.0,-226.636,86.0336,220.0,487.12475,-99.5869,-133.599,616.5235,949.85995
2026-02-22 16:00:00+00:00,0.0,367.43025,0.0,147.4292,15.5395,0.0,143.0,0.0,0.0,107.7488,0.0,98.5927,533.028,0.0,-147.4292,15.5395,143.0,367.43025,-107.7488,-98.5927,533.028,705.22705
2026-02-22 17:00:00+00:00,0.0,371.07975,0.0,61.9811,0.0,79.7402,185.0,0.0,0.0,183.4613,0.0,91.5752,546.559,0.0,-61.9811,-79.7402,185.0,371.07975,-183.4613,-91.5752,546.559,685.88095
2026-02-22 18:00:00+00:00,0.0,365.2925,0.0,59.0798,0.0,72.9514,177.0,0.0,0.0,205.2813,0.0,87.1429,571.1615,0.0,-59.0798,-72.9514,177.0,365.2925,-205.2813,-87.1429,571.1615,688.9986000000001
2026-02-22 19:00:00+00:00,0.0,340.845,0.0,52.7186,0.0,53.3764,179.0,0.0,0.0,210.6022,0.0,62.5112,376.2865,0.0,-52.7186,-53.3764,179.0,340.845,-210.6022,-62.5112,376.2865,516.9231
2026-02-22 20:00:00+00:00,0.0,286.68175,0.0,37.5399,0.0,56.9646,167.0,0.0,0.0,165.5747,0.0,75.5175,251.9315,0.0,-37.5399,-56.9646,167.0,286.68175,-165.5747,-75.5175,251.9315,370.01655
2026-02-22 21:00:00+00:00,0.0,220.11175,0.0,97.44,0.0,20.742,120.0,0.0,0.0,68.6689,0.0,86.5942,235.1267,0.0,-97.44,-20.742,120.0,220.11175,-68.6689,-86.5942,235.1267,301.79335000000003
2026-02-22 22:00:00+00:00,0.0,207.37275,0.0,116.8206,0.0,74.5697,141.0,0.0,0.0,82.6233,0.0,72.8796,343.1268,0.0,-116.8206,-74.5697,141.0,207.37275,-82.6233,-72.8796,343.1268,344.60635
2026-02-22 23:00:00+00:00,0.0,126.96775,0.0,157.4101,11.0143,0.0,67.0,0.0,35.5716,0.0,0.0,117.9649,264.08,0.0,-157.4101,11.0143,67.0,126.96775,35.5716,-117.9649,264.08,229.25864999999996
2026-02-23 00:00:00+00:00,0.0,77.08075,0.0,115.3629,135.1451,0.0,0.0,13.0,0.0,29.3631,0.0,152.9302,243.7977,0.0,-115.3629,135.1451,-13.0,77.08075,-29.3631,-152.9302,243.7977,145.36735
2026-02-23 01:00:00+00:00,0.0,76.13,0.0,103.9942,204.7208,0.0,0.0,39.0,9.1692,0.0,0.0,192.2943,107.5532,0.0,-103.9942,204.7208,-39.0,76.13,9.1692,-192.2943,107.5532,62.28469999999999
2026-02-23 02:00:00+00:00,0.0,71.3185,0.0,171.0109,229.2153,0.0,0.0,49.0,78.9005,0.0,0.0,200.9241,63.0008,0.0,-171.0109,229.2153,-49.0,71.3185,78.9005,-200.9241,63.0008,21.500100000000003
2026-02-23 03:00:00+00:00,0.0,98.417,0.0,188.8005,196.0045,0.0,0.0,35.0,40.9507,0.0,0.0,191.2277,140.7592,0.0,-188.8005,196.0045,-35.0,98.417,40.9507,-191.2277,140.7592,61.1032
2026-02-23 04:00:00+00:00,0.0,128.7385,0.0,244.7985,188.7334,0.0,0.0,51.0,18.5235,0.0,0.0,220.3682,301.089,0.0,-244.7985,188.7334,-51.0,128.7385,18.5235,-220.3682,301.089,120.91769999999997
2026-02-23 05:00:00+00:00,0.0,252.0475,0.0,218.1292,110.2684,0.0,102.0,0.0,0.0,42.1095,0.0,225.1206,409.2613,0.0,-218.1292,110.2684,102.0,252.0475,-42.1095,-225.1206,409.2613,388.21790000000004
2026-02-23 06:00:00+00:00,0.0,367.89875,0.0,40.8559,0.0,92.5471,256.0,0.0,0.0,298.3982,0.0,100.1215,630.9982,0.0,-40.8559,-92.5471,256.0,367.89875,-298.3982,-100.1215,630.9982,722.9742500000001
2026-02-23 07:00:00+00:00,0.0,463.17225,56.5751,0.0,0.0,194.4433,331.0,0.0,0.0,377.3155,0.0,73.6098,666.2263,0.0,56.5751,-194.4433,331.0,463.17225,-377.3155,-73.6098,666.2263,871.60505
2026-02-23 08:00:00+00:00,0.0,486.46675,29.8707,0.0,0.0,270.4354,309.0,0.0,0.0,353.4283,0.0,113.232,749.8907,0.0,29.8707,-270.4354,309.0,486.46675,-353.4283,-113.232,749.8907,838.13245
2026-02-23 09:00:00+00:00,0.0,486.5665,47.3424,0.0,0.0,266.7949,310.0,0.0,0.0,299.5768,0.0,94.266,714.3027,0.0,47.3424,-266.7949,310.0,486.5665,-299.5768,-94.266,714.3027,897.5739
2026-02-23 10:00:00+00:00,0.0,407.8385,29.5768,0.0,0.0,201.3041,245.0,0.0,0.0,234.6967,0.0,53.115,614.086,0.0,29.5768,-201.3041,245.0,407.8385,-234.6967,-53.115,614.086,807.3855
2026-02-23 11:00:00+00:00,0.0,345.05575,0.0,9.866,0.0,163.2044,159.0,0.0,0.0,266.2103,0.0,52.2637,521.2605,0.0,-9.866,-163.2044,159.0,345.05575,-266.2103,-52.2637,521.2605,533.77185
2026-02-23 12:00:00+00:00,0.0,327.53025,0.0,35.1778,0.0,86.795,128.0,0.0,0.0,226.8134,0.0,23.617,469.533,0.0,-35.1778,-86.795,128.0,327.53025,-226.8134,-23.617,469.533,552.6600500000001
2026-02-23 13:00:00+00:00,0.0,384.19625,0.0,96.7298,0.0,41.2608,132.0,0.0,0.0,212.3682,0.0,15.0928,490.226,0.0,-96.7298,-41.2608,132.0,384.19625,-212.3682,-15.0928,490.226,640.97065
2026-02-23 14:00:00+00:00,0.0,391.76275,0.0,131.1887,72.3389,0.0,144.0,0.0,0.0,171.5211,3.7925,0.0,441.8905,0.0,-131.1887,72.3389,144.0,391.76275,-171.5211,3.7925,441.8905,751.07485
2026-02-23 15:00:00+00:00,0.0,358.3185,0.0,187.1696,144.066,0.0,106.0,0.0,0.0,98.848,73.8595,0.0,624.6883,0.0,-187.1696,144.066,106.0,358.3185,-98.848,73.8595,624.6883,1020.9146999999999
2026-02-23 16:00:00+00:00,0.0,381.6715,0.0,202.7074,31.2756,0.0,139.0,0.0,0.0,12.5716,92.67,0.0,689.7773,0.0,-202.7074,31.2756,139.0,381.6715,-12.5716,92.67,689.7773,1119.1154
2026-02-23 17:00:00+00:00,0.0,369.948,0.0,151.8729,0.0,45.4357,168.0,0.0,0.0,57.8046,75.2395,0.0,707.879,0.0,-151.8729,-45.4357,168.0,369.948,-57.8046,75.2395,707.879,1065.9533000000001
2026-02-23 18:00:00+00:00,0.0,379.05175,0.0,121.5985,0.0,61.8938,191.0,0.0,0.0,77.6325,49.1692,0.0,700.827,0.0,-121.5985,-61.8938,191.0,379.05175,-77.6325,49.1692,700.827,1058.92315
2026-02-23 19:00:00+00:00,0.0,360.0505,0.0,141.4919,9.5566,0.0,171.0,0.0,0.0,76.9659,51.3687,0.0,709.6242,0.0,-141.4919,9.5566,171.0,360.0505,-76.9659,51.3687,709.6242,1083.1422
2026-02-23 20:00:00+00:00,0.0,275.81975,0.0,56.6577,0.0,13.9778,154.0,0.0,0.0,102.304,60.8343,0.0,538.6917,0.0,-56.6577,-13.9778,154.0,275.81975,-102.304,60.8343,538.6917,856.40625
2026-02-23 21:00:00+00:00,0.0,244.9005,0.0,49.77,0.0,66.1626,130.0,0.0,0.0,126.0573,82.7626,0.0,508.875,0.0,-49.77,-66.1626,130.0,244.9005,-126.0573,82.7626,508.875,724.5482
2026-02-23 22:00:00+00:00,0.0,239.4255,0.0,57.7684,0.0,64.7019,149.0,0.0,0.0,146.1994,73.3942,0.0,497.452,0.0,-57.7684,-64.7019,149.0,239.4255,-146.1994,73.3942,497.452,690.602
2026-02-23 23:00:00+00:00,0.0,194.424,0.0,117.1814,48.1868,0.0,49.0,0.0,0.0,104.3574,92.5426,0.0,511.6272,0.0,-117.1814,48.1868,49.0,194.424,-104.3574,92.5426,511.6272,674.2418
2026-02-24 00:00:00+00:00,0.0,254.883,0.0,153.201,50.9445,0.0,121.0,0.0,0.0,112.0427,56.4268,0.0,406.1732,0.0,-153.201,50.9445,121.0,254.883,-112.0427,56.4268,406.1732,624.1838
2026-02-24 01:00:00+00:00,0.0,293.37475,0.0,136.3625,60.2074,0.0,134.0,0.0,0.0,101.7676,50.2904,0.0,231.9258,0.0,-136.3625,60.2074,134.0,293.37475,-101.7676,50.2904,231.9258,531.66825
2026-02-24 02:00:00+00:00,0.0,342.677,0.0,144.7973,73.6182,0.0,156.0,0.0,0.0,99.8617,46.8143,0.0,204.4635,0.0,-144.7973,73.6182,156.0,342.677,-99.8617,46.8143,204.4635,578.914
2026-02-24 03:00:00+00:00,0.0,353.4745,0.0,167.5291,84.605,0.0,118.0,0.0,0.0,102.6653,35.9093,0.0,226.1473,0.0,-167.5291,84.605,118.0,353.4745,-102.6653,35.9093,226.1473,547.9417
2026-02-24 04:00:00+00:00,0.0,355.36075,0.0,242.9114,145.6054,0.0,50.0,0.0,0.0,115.0579,2.9293,0.0,357.524,0.0,-242.9114,145.6054,50.0,355.36075,-115.0579,2.9293,357.524,553.45015
2026-02-24 05:00:00+00:00,0.0,438.291,0.0,275.6793,121.7267,0.0,156.0,0.0,0.0,178.5003,0.0,34.9276,559.8945,0.0,-275.6793,121.7267,156.0,438.291,-178.5003,-34.9276,559.8945,786.805
2026-02-24 06:00:00+00:00,0.0,528.50525,0.0,96.6246,0.0,32.8696,278.0,0.0,0.0,313.4132,0.0,116.8815,788.0988,0.0,-96.6246,-32.8696,278.0,528.50525,-313.4132,-116.8815,788.0988,1034.81515
2026-02-24 07:00:00+00:00,0.0,510.80325,0.0,2.1026,0.0,135.9091,325.0,0.0,0.0,268.7805,0.0,129.3465,802.1107,0.0,-2.1026,-135.9091,325.0,510.80325,-268.7805,-129.3465,802.1107,1101.77525
2026-02-24 08:00:00+00:00,0.0,418.1975,65.3711,0.0,0.0,151.5906,360.0,0.0,0.0,244.3873,0.0,117.907,739.6435,0.0,65.3711,-151.5906,360.0,418.1975,-244.3873,-117.907,739.6435,1069.3272000000002
2026-02-24 09:00:00+00:00,0.0,385.2705,113.7173,0.0,0.0,203.4988,380.0,0.0,0.0,253.1556,0.0,106.6057,722.0213,0.0,113.7173,-203.4988,380.0,385.2705,-253.1556,-106.6057,722.0213,1037.749
2026-02-24 10:00:00+00:00,0.0,370.07225,154.0171,0.0,0.0,215.4397,391.0,0.0,0.0,312.1266,0.0,119.2802,681.0262,0.0,154.0171,-215.4397,391.0,370.07225,-312.1266,-119.2802,681.0262,949.2690500000001
2026-02-24 11:00:00+00:00,0.0,348.427,93.2363,0.0,0.0,102.3011,324.0,0.0,0.0,253.1692,0.0,114.871,674.616,0.0,93.2363,-102.3011,324.0,348.427,-253.1692,-114.871,674.616,969.9380000000001
2026-02-24 12:00:00+00:00,0.0,360.49625,57.4374,0.0,0.0,33.7803,282.0,0.0,0.0,206.1108,0.0,65.6933,549.3262,0.0,57.4374,-33.7803,282.0,360.49625,-206.1108,-65.6933,549.3262,943.67545
2026-02-24 13:00:00+00:00,0.0,421.25425,0.0,12.5933,66.7651,0.0,242.0,0.0,0.0,170.3433,0.0,23.6722,477.6513,0.0,-12.5933,66.7651,242.0,421.25425,-170.3433,-23.6722,477.6513,1001.06185
2026-02-24 14:00:00+00:00,0.0,484.6045,0.0,119.4715,128.0411,0.0,202.0,0.0,0.0,123.7961,16.1553,0.0,488.131,0.0,-119.4715,128.0411,202.0,484.6045,-123.7961,16.1553,488.131,1075.6643
2026-02-24 15:00:00+00:00,0.0,545.85825,0.0,126.5256,36.7362,0.0,230.0,0.0,0.0,127.4489,41.4018,0.0,521.8368,0.0,-126.5256,36.7362,230.0,545.85825,-127.4489,41.4018,521.8368,1121.85855
2026-02-24 16:00:00+00:00,0.0,556.9665,0.0,75.7505,0.0,85.0847,284.0,0.0,0.0,183.5935,29.4247,0.0,573.0465,0.0,-75.7505,-85.0847,284.0,556.9665,-183.5935,29.4247,573.0465,1099.009
2026-02-24 17:00:00+00:00,0.0,522.355,0.0,61.6928,0.0,154.0048,290.0,0.0,0.0,204.202,28.7953,0.0,631.649,0.0,-61.6928,-154.0048,290.0,522.355,-204.202,28.7953,631.649,1052.8997
2026-02-24 18:00:00+00:00,0.0,520.81375,0.0,71.0586,0.0,130.0185,268.0,0.0,0.0,195.719,25.3033,0.0,616.7343,0.0,-71.0586,-130.0185,268.0,520.81375,-195.719,25.3033,616.7343,1034.05525
2026-02-24 19:00:00+00:00,0.0,474.80975,0.0,95.123,0.0,79.4267,242.0,0.0,0.0,163.8308,52.9582,0.0,532.0925,0.0,-95.123,-79.4267,242.0,474.80975,-163.8308,52.9582,532.0925,963.4799499999999
2026-02-24 20:00:00+00:00,0.0,419.493,0.0,7.2386,0.0,160.1876,260.0,0.0,0.0,187.9404,66.2759,0.0,371.8112,0.0,-7.2386,-160.1876,260.0,419.493,-187.9404,66.2759,371.8112,762.2135000000001
2026-02-24 21:00:00+00:00,0.0,366.98675,0.0,12.7403,0.0,193.0319,254.0,0.0,0.0,144.3842,93.4605,0.0,321.4732,0.0,-12.7403,-193.0319,254.0,366.98675,-144.3842,93.4605,321.4732,685.76405
2026-02-24 22:00:00+00:00,0.0,389.66175,0.0,12.1704,0.0,278.8243,303.0,0.0,0.0,149.8157,51.6071,0.0,343.9785,0.0,-12.1704,-278.8243,303.0,389.66175,-149.8157,51.6071,343.9785,647.43695
2026-02-24 23:00:00+00:00,0.0,391.0295,0.0,23.514,0.0,218.1723,306.0,0.0,0.0,145.2908,32.1645,0.0,280.4968,0.0,-23.514,-218.1723,306.0,391.0295,-145.2908,32.1645,280.4968,622.7137
2026-02-25 00:00:00+00:00,0.0,437.717,0.0,22.016,0.0,164.5266,332.0,0.0,0.0,208.2639,9.2133,0.0,164.1885,0.0,-22.016,-164.5266,332.0,437.717,-208.2639,9.2133,164.1885,548.3122999999999
2026-02-25 01:00:00+00:00,0.0,464.90675,0.0,11.7742,0.0,134.2101,354.0,0.0,0.0,244.5527,0.0,4.0358,85.9588,0.0,-11.7742,-134.2101,354.0,464.90675,-244.5527,-4.0358,85.9588,510.29275000000007
2026-02-25 02:00:00+00:00,0.0,490.51125,0.0,12.9694,0.0,99.4761,365.0,0.0,0.0,256.0013,8.062,0.0,35.3576,0.0,-12.9694,-99.4761,365.0,490.51125,-256.0013,8.062,35.3576,530.48405
2026-02-25 03:00:00+00:00,0.0,508.491,0.0,29.0478,0.0,101.8134,344.0,0.0,0.0,276.1026,0.0,9.95,121.6447,0.0,-29.0478,-101.8134,344.0,508.491,-276.1026,-9.95,121.6447,557.2219
2026-02-25 04:00:00+00:00,0.0,522.2995,0.0,55.4811,0.0,135.7781,346.0,0.0,0.0,321.5712,0.0,49.043,314.4392,0.0,-55.4811,-135.7781,346.0,522.2995,-321.5712,-49.043,314.4392,620.8653
2026-02-25 05:00:00+00:00,0.0,536.175,0.0,127.6661,0.0,124.008,363.0,0.0,0.0,220.1485,0.0,54.2314,389.3898,0.0,-127.6661,-124.008,363.0,536.175,-220.1485,-54.2314,389.3898,762.5108
2026-02-25 06:00:00+00:00,0.0,570.73625,16.0277,0.0,0.0,151.5799,409.0,0.0,0.0,364.4325,0.0,88.5618,562.9408,0.0,16.0277,-151.5799,409.0,570.73625,-364.4325,-88.5618,562.9408,954.1305500000001
2026-02-25 07:00:00+00:00,0.0,546.58975,53.7604,0.0,0.0,195.6684,420.0,0.0,0.0,388.1437,0.0,118.4333,612.215,0.0,53.7604,-195.6684,420.0,546.58975,-388.1437,-118.4333,612.215,930.31975
2026-02-25 08:00:00+00:00,0.0,492.93875,87.3446,0.0,0.0,273.6039,418.0,0.0,0.0,385.6295,0.0,145.0015,580.2858,0.0,87.3446,-273.6039,418.0,492.93875,-385.6295,-145.0015,580.2858,774.3342500000001
2026-02-25 09:00:00+00:00,0.0,461.16625,98.7737,0.0,0.0,246.6278,368.0,0.0,0.0,294.2148,0.0,114.4835,489.6622,0.0,98.7737,-246.6278,368.0,461.16625,-294.2148,-114.4835,489.6622,762.2760499999999
2026-02-25 10:00:00+00:00,0.0,484.86525,101.1197,0.0,0.0,178.1671,358.0,0.0,0.0,289.6258,0.0,108.7175,459.7585,0.0,101.1197,-178.1671,358.0,484.86525,-289.6258,-108.7175,459.7585,827.2330499999999
2026-02-25 11:00:00+00:00,0.0,538.73,116.9723,0.0,0.0,188.3862,382.0,0.0,0.0,305.912,0.0,120.7145,352.9323,0.0,116.9723,-188.3862,382.0,538.73,-305.912,-120.7145,352.9323,775.6219
2026-02-25 12:00:00+00:00,0.0,535.7255,86.799,0.0,0.0,206.5298,360.0,0.0,0.0,314.737,0.0,129.4127,441.0945,0.0,86.799,-206.5298,360.0,535.7255,-314.737,-129.4127,441.0945,772.9395
2026-02-25 13:00:00+00:00,0.0,522.2525,65.2544,0.0,0.0,163.4797,317.0,0.0,0.0,297.7184,0.0,127.9745,483.8078,0.0,65.2544,-163.4797,317.0,522.2525,-297.7184,-127.9745,483.8078,799.1421
2026-02-25 14:00:00+00:00,0.0,538.38025,0.0,73.8872,0.0,26.5665,262.0,0.0,0.0,230.1502,0.0,74.0112,568.2672,0.0,-73.8872,-26.5665,262.0,538.38025,-230.1502,-74.0112,568.2672,964.03235
2026-02-25 15:00:00+00:00,0.0,553.77675,0.0,260.4182,106.6073,0.0,186.0,0.0,0.0,92.5607,28.342,0.0,734.9932,0.0,-260.4182,106.6073,186.0,553.77675,-92.5607,28.342,734.9932,1256.74035
2026-02-25 16:00:00+00:00,0.0,514.11,0.0,241.6388,84.3689,0.0,173.0,0.0,0.0,59.4913,24.8973,0.0,823.4185,0.0,-241.6388,84.3689,173.0,514.11,-59.4913,24.8973,823.4185,1318.6646
2026-02-25 17:00:00+00:00,0.0,458.7155,0.0,199.749,36.8476,0.0,162.0,0.0,0.0,57.8249,45.2059,0.0,794.0965,0.0,-199.749,36.8476,162.0,458.7155,-57.8249,45.2059,794.0965,1239.2916
2026-02-25 18:00:00+00:00,0.0,445.1685,0.0,167.4116,38.4117,0.0,182.0,0.0,0.0,75.3249,42.6268,0.0,729.1385,0.0,-167.4116,38.4117,182.0,445.1685,-75.3249,42.6268,729.1385,1194.609
2026-02-25 19:00:00+00:00,0.0,398.41975,0.0,157.1722,97.963,0.0,179.0,0.0,0.0,69.2822,56.0124,0.0,678.0342,0.0,-157.1722,97.963,179.0,398.41975,-69.2822,56.0124,678.0342,1182.97495
2026-02-25 20:00:00+00:00,0.0,294.48975,0.0,88.631,87.2069,0.0,145.0,0.0,0.0,36.0623,116.3624,0.0,458.122,0.0,-88.631,87.2069,145.0,294.48975,-36.0623,116.3624,458.122,976.48775
2026-02-25 21:00:00+00:00,0.0,282.9015,0.0,83.5568,5.3165,0.0,134.0,0.0,0.0,19.5095,128.1622,0.0,337.3818,0.0,-83.5568,5.3165,134.0,282.9015,-19.5095,128.1622,337.3818,784.6957
2026-02-25 22:00:00+00:00,0.0,215.87325,0.0,93.4862,0.0,39.6727,77.0,0.0,17.8937,0.0,116.7135,0.0,392.453,0.0,-93.4862,-39.6727,77.0,215.87325,17.8937,116.7135,392.453,686.77455
2026-02-25 23:00:00+00:00,0.0,293.28525,0.0,26.4743,0.0,48.3478,202.0,0.0,0.0,32.2888,94.9989,0.0,156.8598,0.0,-26.4743,-48.3478,202.0,293.28525,-32.2888,94.9989,156.8598,640.03305
2026-02-26 00:00:00+00:00,0.0,321.64975,0.0,16.7037,0.0,48.3979,216.0,0.0,0.0,141.7353,64.4246,0.0,132.3563,0.0,-16.7037,-48.3979,216.0,321.64975,-141.7353,64.4246,132.3563,527.59375
2026-02-26 01:00:00+00:00,0.0,320.4165,0.0,23.1766,0.0121,0.0,224.0,0.0,0.0,163.9686,73.3861,0.0,82.7541,0.0,-23.1766,0.0121,224.0,320.4165,-163.9686,73.3861,82.7541,513.4235999999999
2026-02-26 02:00:00+00:00,0.0,348.25375,0.0,31.0272,0.0,7.432,234.0,0.0,0.0,162.7404,64.885,0.0,52.9819,0.0,-31.0272,-7.432,234.0,348.25375,-162.7404,64.885,52.9819,498.92105000000004
2026-02-26 03:00:00+00:00,0.0,334.832,0.0,31.3383,3.5792,0.0,214.0,0.0,0.0,161.4437,62.3794,0.0,112.8962,0.0,-31.3383,3.5792,214.0,334.832,-161.4437,62.3794,112.8962,534.9047999999999
2026-02-26 04:00:00+00:00,0.0,406.4325,0.0,108.0442,0.0,23.1946,211.0,0.0,0.0,177.3072,38.5846,0.0,219.221,0.0,-108.0442,-23.1946,211.0,406.4325,-177.3072,38.5846,219.221,566.6921000000001
2026-02-26 05:00:00+00:00,0.0,441.34875,0.0,83.2543,0.0,127.5989,316.0,0.0,0.0,246.2766,0.0,17.4811,350.8165,0.0,-83.2543,-127.5989,316.0,441.34875,-246.2766,-17.4811,350.8165,633.5543499999999
2026-02-26 06:00:00+00:00,0.0,372.4855,103.2684,0.0,0.0,170.0553,365.0,0.0,0.0,386.8328,0.0,58.8765,499.6478,0.0,103.2684,-170.0553,365.0,372.4855,-386.8328,-58.8765,499.6478,724.6370999999999
2026-02-26 07:00:00+00:00,0.0,325.42225,166.2082,0.0,0.0,198.3819,441.0,0.0,0.0,398.9546,0.0,85.437,479.9203,0.0,166.2082,-198.3819,441.0,325.42225,-398.9546,-85.437,479.9203,729.77725
2026-02-26 08:00:00+00:00,0.0,202.1625,264.8201,0.0,0.0,203.2612,425.0,0.0,0.0,356.4708,0.0,63.4842,407.307,0.0,264.8201,-203.2612,425.0,202.1625,-356.4708,-63.4842,407.307,676.0734
2026-02-26 09:00:00+00:00,0.0,157.36725,321.2579,0.0,0.0,266.8108,451.0,0.0,0.0,356.6777,0.0,68.307,356.3935,0.0,321.2579,-266.8108,451.0,157.36725,-356.6777,-68.307,356.3935,594.22315
2026-02-26 10:00:00+00:00,0.0,96.4845,234.9251,0.0,0.0,197.0132,343.0,0.0,0.0,295.9968,0.0,76.35,157.9443,0.0,234.9251,-197.0132,343.0,96.4845,-295.9968,-76.35,157.9443,262.99389999999994
2026-02-26 11:00:00+00:00,8.79225,12.9245,130.4287,0.0,0.0,119.5198,210.0,0.0,0.0,289.6433,0.0,59.7038,95.0388,0.0,130.4287,-119.5198,210.0,4.132250000000001,-289.6433,-59.7038,95.0388,-29.26715000000003
2026-02-26 12:00:00+00:00,10.27075,9.6405,122.407,0.0,0.0,141.4062,203.0,0.0,0.0,303.6142,0.0,69.374,0.0,4.5521,122.407,-141.4062,203.0,-0.6302500000000002,-303.6142,-69.374,-4.5521,-194.16975
2026-02-26 13:00:00+00:00,0.0,142.90825,143.6507,0.0,0.0,137.1953,287.0,0.0,0.0,342.2322,0.0,67.956,265.7793,0.0,143.6507,-137.1953,287.0,142.90825,-342.2322,-67.956,265.7793,291.95475
2026-02-26 14:00:00+00:00,0.0,297.113,143.5705,0.0,0.0,56.9121,338.0,0.0,0.0,267.1337,0.0,8.42,297.9258,0.0,143.5705,-56.9121,338.0,297.113,-267.1337,-8.42,297.9258,744.1435000000001
2026-02-26 15:00:00+00:00,0.0,375.06625,0.0,43.8141,0.0,47.0231,270.0,0.0,0.0,148.9506,68.1009,0.0,440.1007,0.0,-43.8141,-47.0231,270.0,375.06625,-148.9506,68.1009,440.1007,913.4800500000001
2026-02-26 16:00:00+00:00,0.0,429.7465,0.0,109.0937,0.0,0.3139,226.0,0.0,0.0,84.7999,53.0698,0.0,625.382,0.0,-109.0937,-0.3139,226.0,429.7465,-84.7999,53.0698,625.382,1139.9908
2026-02-26 17:00:00+00:00,0.0,396.32725,0.0,40.9617,0.0,89.1174,263.0,0.0,0.0,109.0577,49.6798,0.0,646.1297,0.0,-40.9617,-89.1174,263.0,396.32725,-109.0577,49.6798,646.1297,1115.99995
