,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-20 13:00:00+00:00,111.5,16020.25,0.0,1210.5,1431.5,1564.25,120.25,31.0,197.25,0.0,6.0,20692.5,0.0,165.75,25825.5,20692.5,25991.25,-5298.75
2026-01-20 14:00:00+00:00,110.75,16220.5,0.0,1406.75,1448.5,888.0,122.75,31.0,386.0,0.0,5.25,20619.5,474.0,0.0,25885.5,21093.5,25885.5,-4792.0
2026-01-20 15:00:00+00:00,109.25,16488.0,0.0,1898.5,1455.5,208.5,125.5,31.0,561.5,0.0,6.25,20884.0,1065.5,0.0,25899.75,21949.5,25899.75,-3950.25
2026-01-20 16:00:00+00:00,111.0,16493.5,0.0,2113.25,1458.75,2.25,125.75,34.0,598.5,0.0,6.0,20943.0,1116.25,0.0,25993.25,22059.25,25993.25,-3934.0
2026-01-20 17:00:00+00:00,110.25,16414.25,0.0,1810.0,1469.5,0.0,126.0,36.0,537.75,0.0,7.0,20510.75,558.0,0.0,25598.75,21068.75,25598.75,-4530.0
2026-01-20 18:00:00+00:00,111.25,16004.5,0.0,1863.5,1477.75,0.0,127.0,36.0,464.75,0.0,8.0,20092.75,397.0,0.0,25077.0,20489.75,25077.0,-4587.25
2026-01-20 19:00:00+00:00,111.0,15443.25,0.0,1674.5,1484.0,0.0,125.25,32.0,434.0,0.0,9.75,19313.75,115.75,0.0,23659.5,19429.5,23659.5,-4230.0
2026-01-20 20:00:00+00:00,109.5,13213.75,0.0,1513.75,1480.25,0.0,124.75,26.0,280.0,0.0,9.75,16757.75,0.0,255.25,21734.75,16757.75,21990.0,-5232.25
2026-01-20 21:00:00+00:00,112.25,11248.25,0.0,1163.75,1469.75,0.0,125.0,25.25,100.0,0.0,8.5,14252.75,0.0,474.25,19768.0,14252.75,20242.25,-5989.5
2026-01-20 22:00:00+00:00,112.25,9812.0,0.0,1038.0,1458.25,0.0,124.5,21.0,90.0,0.0,8.0,12664.0,0.0,566.75,18234.25,12664.0,18801.0,-6137.0
2026-01-20 23:00:00+00:00,112.5,8694.75,0.0,946.0,1452.0,0.0,123.0,21.0,86.0,0.0,8.5,11443.75,0.0,677.75,17007.0,11443.75,17684.75,-6241.0
2026-01-21 00:00:00+00:00,113.25,8232.75,0.0,923.5,1453.25,0.0,123.75,21.0,88.0,0.0,8.25,10963.75,0.0,1049.75,16380.0,10963.75,17429.75,-6466.0
2026-01-21 01:00:00+00:00,110.0,8584.75,0.0,874.25,1456.25,0.0,126.75,21.0,88.75,0.0,8.25,11270.0,0.0,1150.75,16076.0,11270.0,17226.75,-5956.75
2026-01-21 02:00:00+00:00,111.5,8556.0,0.0,865.75,1461.25,0.0,126.75,22.75,89.5,0.0,8.5,11242.0,0.0,1092.25,15949.75,11242.0,17042.0,-5800.0
2026-01-21 03:00:00+00:00,113.75,8576.5,0.0,859.5,1463.5,0.0,127.75,27.75,89.0,0.0,8.25,11266.0,0.0,741.25,16359.75,11266.0,17101.0,-5835.0
2026-01-21 04:00:00+00:00,113.0,9982.0,0.0,914.25,1464.25,0.0,130.5,35.0,94.25,0.0,7.25,12740.5,0.0,391.75,17598.0,12740.5,17989.75,-5249.25
2026-01-21 05:00:00+00:00,113.75,12903.75,0.0,1079.0,1463.75,0.0,129.5,41.0,192.0,0.0,6.0,15928.75,73.5,0.0,21180.5,16002.25,21180.5,-5178.25
2026-01-21 06:00:00+00:00,112.5,14069.75,0.0,1347.5,1464.5,4.5,123.25,41.0,371.0,0.0,6.0,17540.0,503.5,0.0,25110.0,18043.5,25110.0,-7066.5
2026-01-21 07:00:00+00:00,111.75,14359.25,0.0,1850.0,1420.5,494.0,121.75,41.0,499.5,0.0,6.0,18903.75,1491.0,0.0,27818.75,20394.75,27818.75,-7424.0
2026-01-21 08:00:00+00:00,111.5,14526.25,0.0,1684.0,1377.0,1802.75,113.5,41.0,464.75,0.0,5.5,20126.25,382.5,0.0,27637.75,20508.75,27637.75,-7129.0
2026-01-21 09:00:00+00:00,111.5,14379.25,0.0,1450.5,1362.75,3222.75,108.75,41.0,285.5,0.0,3.75,20965.75,197.0,0.0,26985.5,21162.75,26985.5,-5822.75
2026-01-21 10:00:00+00:00,111.25,14250.0,0.0,1354.5,1399.5,4098.75,99.5,40.5,197.0,0.0,5.5,21556.5,0.0,224.75,26396.0,21556.5,26620.75,-5064.25
2026-01-21 11:00:00+00:00,112.0,14065.0,0.0,1217.5,1417.0,4219.25,83.75,39.0,162.75,0.0,8.25,21324.5,0.0,620.5,24547.0,21324.5,25167.5,-3843.0
2026-01-21 12:00:00+00:00,111.75,14189.25,0.0,1096.75,1430.5,3933.75,89.0,38.25,127.5,0.0,8.0,21024.75,0.0,513.75,24379.75,21024.75,24893.5,-3868.75
2026-01-21 13:00:00+00:00,111.25,14321.75,0.0,1177.0,1417.25,2951.25,96.0,31.5,278.5,0.0,8.0,20392.5,0.0,179.75,24765.0,20392.5,24944.75,-4552.25
2026-01-21 14:00:00+00:00,109.25,14305.5,0.0,1340.25,1436.75,1520.25,109.75,31.0,411.5,0.0,7.0,19271.25,248.75,0.0,25190.75,19520.0,25190.75,-5670.75
2026-01-21 15:00:00+00:00,107.5,14451.75,0.0,1658.5,1454.75,349.5,122.5,34.5,514.0,0.0,7.0,18700.0,638.75,0.0,25591.5,19338.75,25591.5,-6252.75
2026-01-21 16:00:00+00:00,106.0,14655.75,0.0,2014.75,1467.5,5.75,122.25,38.0,701.5,0.0,7.5,19119.0,1323.75,0.0,26034.75,20442.75,26034.75,-5592.0
2026-01-21 17:00:00+00:00,109.5,14706.75,0.0,2031.0,1481.0,0.0,120.0,38.0,661.75,0.0,6.25,19154.25,1199.0,0.0,25981.25,20353.25,25981.25,-5628.0
2026-01-21 18:00:00+00:00,110.25,14841.0,0.0,1980.5,1487.25,0.0,117.25,38.0,557.0,0.0,6.0,19137.25,609.5,0.0,25333.0,19746.75,25333.0,-5586.25
2026-01-21 19:00:00+00:00,112.0,14459.5,0.0,1636.75,1485.25,0.0,115.75,36.75,576.75,0.0,6.5,18429.25,612.25,0.0,24023.0,19041.5,24023.0,-4981.5
2026-01-21 20:00:00+00:00,112.25,13345.5,0.0,1433.25,1481.25,0.0,106.25,31.25,405.25,0.0,7.0,16922.0,26.5,0.0,22211.0,16948.5,22211.0,-5262.5
2026-01-21 21:00:00+00:00,113.25,12602.5,0.0,1286.25,1471.75,0.0,103.0,25.75,307.0,0.0,7.0,15916.5,31.75,0.0,20072.5,15948.25,20072.5,-4124.25
2026-01-21 22:00:00+00:00,112.25,11544.25,0.0,1152.0,1466.75,0.0,103.0,21.0,123.5,0.0,6.75,14529.5,0.0,83.5,18497.5,14529.5,18581.0,-4051.5
2026-01-21 23:00:00+00:00,120.5,11649.0,0.0,1012.0,1451.0,0.0,103.25,21.0,89.25,0.0,8.75,14454.75,0.0,1087.5,17192.75,14454.75,18280.25,-3825.5
2026-01-22 00:00:00+00:00,118.25,11266.5,0.0,911.0,1449.0,0.0,106.5,21.0,86.75,0.0,8.5,13967.5,0.0,1394.5,16511.5,13967.5,17906.0,-3938.5
2026-01-22 01:00:00+00:00,119.75,11115.75,0.0,880.75,1453.25,0.0,101.5,21.0,86.75,0.0,6.5,13785.25,0.0,1509.5,16135.0,13785.25,17644.5,-3859.25
2026-01-22 02:00:00+00:00,121.0,10771.5,0.0,858.5,1451.5,0.0,93.25,22.75,85.25,0.0,5.5,13409.25,0.0,1424.5,16128.25,13409.25,17552.75,-4143.5
2026-01-22 03:00:00+00:00,121.0,10958.25,0.0,840.75,1452.25,0.0,93.0,27.75,90.5,0.0,5.5,13589.0,0.0,1153.5,16202.0,13589.0,17355.5,-3766.5
2026-01-22 04:00:00+00:00,120.0,12363.75,0.0,871.5,1455.75,0.0,91.5,35.25,114.75,0.0,4.75,15057.25,0.0,585.0,17477.75,15057.25,18062.75,-3005.5
2026-01-22 05:00:00+00:00,120.25,14764.75,0.0,1055.25,1442.25,0.0,91.0,39.0,253.75,0.0,3.5,17769.75,130.75,0.0,21114.5,17900.5,21114.5,-3214.0
2026-01-22 06:00:00+00:00,117.5,16759.5,0.0,1361.0,1450.25,2.0,88.0,39.0,327.75,0.0,5.25,20150.25,913.0,0.0,25207.75,21063.25,25207.75,-4144.5
2026-01-22 07:00:00+00:00,117.25,16514.75,0.0,1755.0,1431.0,240.5,76.0,39.0,484.0,0.0,5.0,20662.5,2083.5,0.0,27730.5,22746.0,27730.5,-4984.5
2026-01-22 08:00:00+00:00,121.25,16479.0,0.0,1650.0,1422.5,960.25,78.5,38.25,474.25,0.0,5.25,21229.25,1546.0,0.0,28253.75,22775.25,28253.75,-5478.5
2026-01-22 09:00:00+00:00,122.0,16392.75,0.0,1417.25,1405.0,1780.25,62.25,36.0,269.25,0.0,6.0,21490.75,957.75,0.0,27762.75,22448.5,27762.75,-5314.25
2026-01-22 10:00:00+00:00,121.25,16227.5,0.0,1444.0,1408.75,2500.75,38.0,36.0,290.0,0.0,5.0,22071.25,225.0,0.0,27270.25,22296.25,27270.25,-4974.0
2026-01-22 11:00:00+00:00,121.5,15998.5,0.0,1388.0,1431.75,2793.0,24.25,32.0,246.5,0.0,5.5,22041.0,0.0,696.25,25566.25,22041.0,26262.5,-4221.5
2026-01-22 12:00:00+00:00,124.0,16299.5,0.0,1231.0,1432.5,2703.0,20.25,25.75,230.75,0.0,6.75,22073.5,0.0,487.0,25574.75,22073.5,26061.75,-3988.25
2026-01-22 13:00:00+00:00,125.75,16183.5,0.0,1357.75,1432.75,2087.0,18.0,27.5,285.0,0.0,6.75,21524.0,0.0,37.0,25877.5,21524.0,25914.5,-4390.5
2026-01-22 14:00:00+00:00,123.25,16557.0,0.0,1484.5,1441.25,1111.0,19.75,37.0,280.0,0.0,6.25,21060.0,442.25,0.0,25989.25,21502.25,25989.25,-4487.0
2026-01-22 15:00:00+00:00,123.0,16538.75,0.0,1690.5,1447.25,265.75,14.75,41.0,465.5,0.0,8.0,20594.5,1228.0,0.0,26095.75,21822.5,26095.75,-4273.25
2026-01-22 16:00:00+00:00,122.0,16749.25,0.0,1802.75,1454.5,4.25,12.0,40.25,494.5,0.0,7.75,20687.25,1820.75,0.0,26404.5,22508.0,26404.5,-3896.5
2026-01-22 17:00:00+00:00,121.25,16488.0,0.0,1856.5,1471.25,0.0,20.5,41.0,561.5,0.0,8.0,20568.0,1807.25,0.0,25874.5,22375.25,25874.5,-3499.25
2026-01-22 18:00:00+00:00,121.5,16541.75,0.0,1796.0,1479.75,0.0,19.0,40.25,556.5,0.0,8.0,20562.75,1393.0,0.0,25463.75,21955.75,25463.75,-3508.0
2026-01-22 19:00:00+00:00,123.25,16318.0,0.0,1607.75,1480.25,0.0,13.75,41.0,531.0,0.0,9.0,20124.0,787.25,0.0,24262.25,20911.25,24262.25,-3351.0
2026-01-22 20:00:00+00:00,130.75,14109.25,0.0,1429.5,1481.75,0.0,16.0,33.5,379.5,0.0,9.25,17589.5,750.5,0.0,22345.75,18340.0,22345.75,-4005.75
2026-01-22 21:00:00+00:00,134.0,12889.5,0.0,1282.0,1465.25,0.0,4.75,29.5,284.75,0.0,9.0,16098.75,0.0,257.75,20369.75,16098.75,20627.5,-4528.75
2026-01-22 22:00:00+00:00,125.0,12258.75,0.0,1139.75,1456.25,0.0,1.75,30.0,210.25,0.0,9.0,15230.75,0.0,377.5,18902.5,15230.75,19280.0,-4049.25
2026-01-22 23:00:00+00:00,123.75,11799.5,0.0,1080.0,1443.25,0.0,1.5,29.0,114.5,0.0,9.0,14600.5,0.0,504.0,17526.0,14600.5,18030.0,-3429.5
2026-01-23 00:00:00+00:00,124.25,11160.0,0.0,1041.5,1449.0,0.0,1.25,29.0,113.5,0.0,9.0,13927.5,0.0,130.0,16765.5,13927.5,16895.5,-2968.0
2026-01-23 01:00:00+00:00,130.75,11188.25,0.0,993.75,1451.5,0.0,1.0,29.0,112.25,0.0,10.0,13916.5,0.0,614.5,16401.25,13916.5,17015.75,-3099.25
2026-01-23 02:00:00+00:00,136.25,11354.0,0.0,979.5,1446.0,0.0,1.0,29.0,113.0,0.0,9.75,14068.5,0.0,449.5,16304.0,14068.5,16753.5,-2685.0
2026-01-23 03:00:00+00:00,138.75,11449.5,0.0,967.75,1459.0,0.0,1.0,29.0,115.25,0.0,8.75,14169.0,0.0,808.25,16478.25,14169.0,17286.5,-3117.5
2026-01-23 04:00:00+00:00,140.5,12934.25,0.0,965.5,1462.5,0.0,1.25,30.25,117.0,0.0,8.75,15660.0,0.0,470.75,17785.5,15660.0,18256.25,-2596.25
2026-01-23 05:00:00+00:00,139.25,14582.25,0.0,1082.25,1456.0,0.0,4.75,35.25,184.75,0.0,9.0,17493.5,0.0,52.25,21263.25,17493.5,21315.5,-3822.0
2026-01-23 06:00:00+00:00,138.5,16382.0,0.0,1395.75,1456.0,1.5,4.5,41.0,398.25,0.0,8.0,19825.5,467.25,0.0,25032.0,20292.75,25032.0,-4739.25
2026-01-23 07:00:00+00:00,139.75,16356.0,0.0,1740.0,1446.25,184.0,10.5,41.0,539.75,0.0,6.5,20463.75,831.75,0.0,27453.25,21295.5,27453.25,-6157.75
2026-01-23 08:00:00+00:00,137.75,15915.25,0.0,1643.75,1442.75,648.25,6.0,41.0,442.25,0.0,7.25,20284.25,449.75,0.0,28026.75,20734.0,28026.75,-7292.75
2026-01-23 09:00:00+00:00,134.5,15807.25,0.0,1471.25,1435.0,1153.5,2.75,41.0,374.75,0.0,7.75,20427.75,28.5,0.0,27625.5,20456.25,27625.5,-7169.25
2026-01-23 10:00:00+00:00,138.5,16138.5,0.0,1451.0,1439.5,1910.0,4.5,41.0,369.25,0.0,7.75,21500.0,100.5,0.0,27558.0,21600.5,27558.0,-5957.5
2026-01-23 11:00:00+00:00,141.0,15507.0,0.0,1339.75,1450.0,2211.75,4.75,41.0,247.25,0.0,8.0,20950.5,0.0,49.0,25954.75,20950.5,26003.75,-5053.25
2026-01-23 12:00:00+00:00,141.75,15745.75,0.0,1288.5,1452.5,1886.25,3.25,41.0,225.75,0.0,8.0,20792.75,0.0,75.0,26126.75,20792.75,26201.75,-5409.0
2026-01-23 13:00:00+00:00,139.75,16256.75,0.0,1277.75,1457.75,1239.0,2.5,41.0,276.75,0.0,7.0,20698.25,0.0,118.0,26424.5,20698.25,26542.5,-5844.25
2026-01-23 14:00:00+00:00,135.0,16568.25,0.0,1330.25,1466.5,521.0,2.5,41.0,303.5,0.0,6.75,20374.75,27.75,0.0,26234.5,20402.5,26234.5,-5832.0
2026-01-23 15:00:00+00:00,134.25,16912.75,0.0,1575.25,1476.25,85.75,3.25,41.0,506.5,0.0,7.0,20742.0,275.25,0.0,26027.5,21017.25,26027.5,-5010.25
2026-01-23 16:00:00+00:00,135.5,16980.25,0.0,1550.0,1483.25,0.5,4.75,41.0,530.5,0.0,7.0,20732.75,166.75,0.0,25642.75,20899.5,25642.75,-4743.25
2026-01-23 17:00:00+00:00,136.25,16899.5,0.0,1621.25,1503.0,0.0,7.25,41.0,617.0,0.0,7.5,20832.75,283.25,0.0,25325.5,21116.0,25325.5,-4209.5
2026-01-23 18:00:00+00:00,138.0,16839.75,0.0,1545.5,1514.5,0.0,7.5,41.0,568.5,0.0,8.5,20663.25,23.0,0.0,24922.0,20686.25,24922.0,-4235.75
2026-01-23 19:00:00+00:00,138.0,16840.75,0.0,1392.0,1513.5,0.0,6.0,41.0,338.75,0.0,9.0,20279.0,0.0,159.75,23183.0,20279.0,23342.75,-3063.75
2026-01-23 20:00:00+00:00,138.0,13325.5,0.0,1274.5,1513.25,0.0,6.75,41.0,193.25,0.0,8.75,16501.0,0.0,392.75,21475.5,16501.0,21868.25,-5367.25
2026-01-23 21:00:00+00:00,137.5,11923.0,0.0,1120.0,1494.0,0.0,4.0,37.0,128.0,0.0,5.75,14849.25,0.0,64.5,19779.0,14849.25,19843.5,-4994.25
2026-01-23 22:00:00+00:00,136.5,11586.0,0.0,1101.75,1498.25,0.0,1.25,29.5,139.25,0.0,6.0,14498.5,0.0,703.75,18566.5,14498.5,19270.25,-4771.75
2026-01-23 23:00:00+00:00,136.25,9323.75,0.0,1060.25,1480.0,0.0,1.0,29.0,105.0,0.0,7.25,12142.5,0.0,419.25,17093.25,12142.5,17512.5,-5370.0
2026-01-24 00:00:00+00:00,137.0,8888.75,0.0,992.25,1468.0,0.0,1.0,29.0,98.75,0.0,9.0,11623.75,0.0,420.5,16165.0,11623.75,16585.5,-4961.75
2026-01-24 01:00:00+00:00,136.25,9056.5,0.0,945.0,1474.75,0.0,1.5,29.0,83.25,0.0,9.0,11735.25,0.0,557.75,15964.75,11735.25,16522.5,-4787.25
2026-01-24 02:00:00+00:00,136.5,9088.0,0.0,926.75,1487.0,0.0,2.0,29.0,79.75,0.0,8.5,11757.5,0.0,751.75,15747.25,11757.5,16499.0,-4741.5
2026-01-24 03:00:00+00:00,136.75,8806.75,0.0,927.0,1488.75,0.0,4.5,30.25,81.25,0.0,8.0,11483.25,0.0,664.25,15766.5,11483.25,16430.75,-4947.5
2026-01-24 04:00:00+00:00,134.0,8859.25,0.0,936.25,1492.25,0.0,6.5,35.25,81.25,0.0,9.0,11553.75,0.0,565.75,15650.0,11553.75,16215.75,-4662.0
2026-01-24 05:00:00+00:00,135.5,10254.75,0.0,1008.5,1490.5,0.0,6.5,41.0,101.5,0.0,8.75,13047.0,0.0,481.5,17077.0,13047.0,17558.5,-4511.5
2026-01-24 06:00:00+00:00,136.25,11096.5,0.0,1176.75,1494.25,0.0,6.5,41.0,184.5,0.0,8.0,14143.75,0.0,322.25,18873.25,14143.75,19195.5,-5051.75
2026-01-24 07:00:00+00:00,140.5,11028.75,0.0,1345.0,1490.0,40.0,4.25,41.0,270.75,0.0,8.0,14368.25,20.5,0.0,20373.0,14388.75,20373.0,-5984.25
2026-01-24 08:00:00+00:00,137.75,11348.0,0.0,1408.0,1482.75,207.25,4.25,41.0,311.5,0.0,9.0,14949.5,419.25,0.0,21383.5,15368.75,21383.5,-6014.75
2026-01-24 09:00:00+00:00,130.75,11108.0,0.0,1396.0,1470.5,625.25,10.75,41.0,259.25,0.0,10.0,15051.5,460.25,0.0,21447.75,15511.75,21447.75,-5936.0
2026-01-24 10:00:00+00:00,128.0,10628.75,0.0,1303.0,1463.5,1218.75,15.75,41.0,228.0,0.0,10.5,15037.25,0.0,33.0,21258.5,15037.25,21291.5,-6254.25
2026-01-24 11:00:00+00:00,129.25,10540.0,0.0,1205.0,1468.0,1706.75,10.5,37.5,140.5,0.0,10.0,15247.5,0.0,287.5,20017.5,15247.5,20305.0,-5057.5
2026-01-24 12:00:00+00:00,130.5,10474.75,0.0,1120.0,1476.0,1642.0,6.75,31.0,121.25,0.0,10.0,15012.25,0.0,345.75,19327.25,15012.25,19673.0,-4660.75
2026-01-24 13:00:00+00:00,133.25,11067.0,0.0,1094.0,1476.25,1218.5,8.0,26.0,103.75,0.0,10.0,15136.75,0.0,307.0,18970.5,15136.75,19277.5,-4140.75
2026-01-24 14:00:00+00:00,131.5,11310.5,0.0,1142.5,1486.0,628.5,7.75,26.0,116.25,0.0,10.0,14859.0,0.0,118.0,18751.75,14859.0,18869.75,-4010.75
2026-01-24 15:00:00+00:00,133.5,11122.25,0.0,1312.25,1497.75,124.0,7.75,29.0,218.5,0.0,10.0,14455.0,124.25,0.0,18922.25,14579.25,18922.25,-4343.0
2026-01-24 16:00:00+00:00,133.75,11135.75,0.0,1459.0,1510.25,0.25,8.75,31.0,292.25,0.0,10.0,14581.0,129.75,0.0,19938.25,14710.75,19938.25,-5227.5
2026-01-24 17:00:00+00:00,139.75,11298.0,0.0,1602.0,1520.5,0.0,10.75,31.0,365.25,0.0,10.0,14977.25,453.75,0.0,20413.5,15431.0,20413.5,-4982.5
2026-01-24 18:00:00+00:00,138.25,11246.0,0.0,1505.0,1531.5,0.0,10.25,27.0,340.25,0.0,10.0,14808.25,314.25,0.0,20237.0,15122.5,20237.0,-5114.5
2026-01-24 19:00:00+00:00,140.25,11190.0,0.0,1370.0,1519.25,0.0,8.0,21.0,283.5,0.0,10.75,14542.75,0.0,117.25,19263.0,14542.75,19380.25,-4837.5
2026-01-24 20:00:00+00:00,139.25,10457.75,0.0,1194.5,1503.5,0.0,6.75,21.0,105.75,0.0,10.75,13439.25,0.0,6.5,17983.75,13439.25,17990.25,-4551.0
2026-01-24 21:00:00+00:00,138.25,9612.75,0.0,1013.75,1487.0,0.0,8.0,20.25,89.5,0.0,8.25,12377.75,0.0,148.25,16743.25,12377.75,16891.5,-4513.75
2026-01-24 22:00:00+00:00,138.25,8640.5,0.0,995.5,1484.0,0.0,10.25,15.0,87.5,0.0,8.75,11379.75,0.0,15.5,15721.0,11379.75,15736.5,-4356.75
2026-01-24 23:00:00+00:00,138.75,7874.0,0.0,938.75,1475.0,0.0,10.5,15.0,78.25,0.0,9.25,10539.5,0.0,75.25,14880.5,10539.5,14955.75,-4416.25
2026-01-25 00:00:00+00:00,138.75,7204.75,0.0,939.25,1468.0,0.0,12.0,15.0,132.75,0.0,9.25,9919.75,3.5,0.0,14029.75,9923.25,14029.75,-4106.5
2026-01-25 01:00:00+00:00,137.5,6603.25,0.0,941.5,1463.25,0.0,8.25,15.0,41.0,0.0,10.0,9219.75,0.0,124.5,13577.25,9219.75,13701.75,-4482.0
2026-01-25 02:00:00+00:00,131.25,6195.5,0.0,929.0,1458.25,0.0,3.0,15.0,39.75,0.0,9.25,8781.0,0.0,408.25,13257.25,8781.0,13665.5,-4884.5
2026-01-25 03:00:00+00:00,134.0,5559.25,0.0,932.25,1478.25,0.0,2.75,15.0,40.25,0.0,10.5,8172.25,0.0,696.75,13238.25,8172.25,13935.0,-5762.75
2026-01-25 04:00:00+00:00,136.0,5806.25,0.0,955.5,1490.75,0.0,1.0,15.0,41.75,0.0,10.0,8456.25,0.0,548.25,13664.75,8456.25,14213.0,-5756.75
2026-01-25 05:00:00+00:00,137.75,6588.0,0.0,948.5,1490.0,0.0,2.5,21.75,50.0,0.0,9.5,9248.0,0.0,128.25,14348.0,9248.0,14476.25,-5228.25
2026-01-25 06:00:00+00:00,136.75,7028.75,0.0,1000.0,1504.25,0.0,3.5,24.0,53.0,0.0,9.0,9759.25,0.0,259.75,15192.5,9759.25,15452.25,-5693.0
2026-01-25 07:00:00+00:00,139.0,7212.0,0.0,1099.25,1501.0,53.25,2.75,24.0,119.0,0.0,8.75,10159.0,19.5,0.0,16040.75,10178.5,16040.75,-5862.25
2026-01-25 08:00:00+00:00,136.25,7723.75,0.0,1204.5,1513.25,270.75,2.75,23.25,216.5,0.0,8.5,11099.5,119.5,0.0,17083.75,11219.0,17083.75,-5864.75
2026-01-25 09:00:00+00:00,136.75,8261.5,0.0,1214.75,1517.5,874.75,5.25,21.0,165.25,0.0,8.75,12205.5,355.0,0.0,17978.75,12560.5,17978.75,-5418.25
2026-01-25 10:00:00+00:00,139.25,8192.5,0.0,1263.0,1507.75,1633.25,3.75,21.0,179.0,0.0,8.25,12947.75,0.0,141.0,18623.25,12947.75,18764.25,-5816.5
2026-01-25 11:00:00+00:00,139.0,7896.0,0.0,1232.0,1502.25,1971.25,7.75,21.0,110.5,0.0,8.0,12887.75,0.0,177.25,18371.5,12887.75,18548.75,-5661.0
2026-01-25 12:00:00+00:00,139.75,7688.5,0.0,1106.0,1491.5,1971.0,11.5,21.0,86.0,0.0,8.5,12523.75,0.0,494.5,17163.0,12523.75,17657.5,-5133.75
2026-01-25 13:00:00+00:00,140.75,7856.5,0.0,1076.25,1481.5,1649.75,12.25,21.0,90.0,0.0,7.0,12335.0,0.0,436.0,16655.5,12335.0,17091.5,-4756.5
2026-01-25 14:00:00+00:00,140.25,8321.5,0.0,1080.25,1486.5,881.75,9.25,21.0,88.75,0.0,6.75,12036.0,0.0,99.0,16421.25,12036.0,16520.25,-4484.25
2026-01-25 15:00:00+00:00,139.0,8532.25,0.0,1182.75,1489.5,214.0,9.25,22.0,119.75,0.0,8.5,11717.0,168.0,0.0,16848.0,11885.0,16848.0,-4963.0
2026-01-25 16:00:00+00:00,138.5,8859.5,0.0,1391.75,1496.5,4.75,13.25,23.0,244.25,0.0,9.0,12180.5,472.75,0.0,18178.75,12653.25,18178.75,-5525.5
2026-01-25 17:00:00+00:00,137.0,8829.25,0.0,1547.25,1498.0,0.0,16.5,22.5,376.25,0.0,9.0,12435.75,707.25,0.0,19253.25,13143.0,19253.25,-6110.25
2026-01-25 18:00:00+00:00,136.5,8865.75,0.0,1617.75,1507.5,0.0,17.0,21.0,372.75,0.0,9.5,12547.75,756.0,0.0,19598.75,13303.75,19598.75,-6295.0
2026-01-25 19:00:00+00:00,137.75,8800.25,0.0,1430.0,1508.75,0.0,13.25,21.0,320.25,0.0,11.0,12242.25,285.75,0.0,18605.25,12528.0,18605.25,-6077.25
2026-01-25 20:00:00+00:00,137.75,8534.5,0.0,1255.0,1508.25,0.0,9.0,21.0,142.5,0.0,10.75,11618.75,7.25,0.0,17545.0,11626.0,17545.0,-5919.0
2026-01-25 21:00:00+00:00,135.75,7967.0,0.0,1097.5,1495.5,0.0,4.5,21.0,89.5,0.0,10.0,10820.75,1.0,0.0,16196.0,10821.75,16196.0,-5374.25
2026-01-25 22:00:00+00:00,134.25,7282.25,0.0,1049.75,1485.75,0.0,3.5,21.0,69.25,0.0,9.25,10055.0,0.0,32.25,15029.0,10055.0,15061.25,-5006.25
2026-01-25 23:00:00+00:00,133.25,6459.25,0.0,986.75,1473.75,0.0,7.0,21.0,65.25,0.0,7.75,9154.0,0.0,486.0,14038.0,9154.0,14524.0,-5370.0
2026-01-26 00:00:00+00:00,136.0,6082.0,0.0,929.5,1479.5,0.0,6.0,21.0,66.0,0.0,8.75,8728.75,0.0,640.25,13457.75,8728.75,14098.0,-5369.25
2026-01-26 01:00:00+00:00,134.0,7076.25,0.0,905.0,1476.0,0.0,5.0,21.0,76.75,0.0,9.25,9703.25,0.0,1754.75,13342.75,9703.25,15097.5,-5394.25
2026-01-26 02:00:00+00:00,133.75,7758.25,0.0,900.25,1466.75,0.0,5.75,21.0,86.0,0.0,8.75,10380.5,0.0,1820.5,13415.75,10380.5,15236.25,-4855.75
2026-01-26 03:00:00+00:00,136.5,8216.75,0.0,967.0,1457.5,0.0,4.0,21.0,204.75,0.0,8.0,11015.5,0.0,1337.0,13999.5,11015.5,15336.5,-4321.0
2026-01-26 04:00:00+00:00,136.25,9178.25,0.0,992.5,1461.5,0.0,6.75,24.5,141.5,0.0,8.75,11950.0,0.0,93.0,15433.25,11950.0,15526.25,-3576.25
2026-01-26 05:00:00+00:00,136.75,12369.0,0.0,1121.75,1449.5,0.0,5.5,31.0,157.5,0.0,7.75,15278.75,281.75,0.0,19397.25,15560.5,19397.25,-3836.75
2026-01-26 06:00:00+00:00,136.5,14919.25,0.0,1385.5,1434.25,5.0,5.5,31.0,424.0,0.0,5.75,18346.75,148.75,0.0,23487.25,18495.5,23487.25,-4991.75
2026-01-26 07:00:00+00:00,137.75,15831.75,0.0,1620.25,1399.25,364.25,7.0,31.0,626.5,0.0,5.0,20022.75,868.25,0.0,26449.0,20891.0,26449.0,-5558.0
2026-01-26 08:00:00+00:00,134.5,16001.75,0.0,1815.25,1396.5,1278.25,64.25,31.0,685.0,0.0,5.25,21411.75,773.5,0.0,26983.0,22185.25,26983.0,-4797.75
2026-01-26 09:00:00+00:00,133.5,15991.25,0.0,1616.0,1385.5,2386.25,80.25,31.0,541.25,0.0,6.0,22171.0,322.5,0.0,26582.0,22493.5,26582.0,-4088.5
