,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 13:00:00+00:00,0.0,530.75,321.25,78.0,362.75,2.5,28.0,572.75,1896.0,0.0,13.0,3848.25,1896.0,3861.25,-1965.25
2026-02-09 14:00:00+00:00,0.0,482.5,324.25,77.75,255.5,1.5,39.0,576.75,1757.25,0.0,3.75,3886.25,1757.25,3890.0,-2132.75
2026-02-09 15:00:00+00:00,0.0,488.75,341.75,76.75,115.75,2.25,58.25,585.75,1669.25,8.25,0.0,3769.75,1677.5,3769.75,-2092.25
2026-02-09 16:00:00+00:00,0.0,489.5,353.75,77.0,10.75,5.75,78.25,591.5,1606.5,13.25,0.0,3664.25,1619.75,3664.25,-2044.5
2026-02-09 17:00:00+00:00,0.0,481.5,344.75,77.5,0.0,9.25,78.0,592.0,1583.0,17.0,0.0,3644.25,1600.0,3644.25,-2044.25
2026-02-09 18:00:00+00:00,0.0,484.75,338.25,79.0,0.0,3.5,78.25,593.0,1576.75,11.0,0.0,3577.0,1587.75,3577.0,-1989.25
2026-02-09 19:00:00+00:00,0.0,486.0,337.5,79.0,0.0,2.75,78.0,593.75,1577.0,0.0,0.0,3351.5,1577.0,3351.5,-1774.5
2026-02-09 20:00:00+00:00,0.0,475.0,337.0,82.5,0.0,2.5,77.25,594.0,1568.25,0.0,0.0,3089.5,1568.25,3089.5,-1521.25
2026-02-09 21:00:00+00:00,0.0,505.75,314.75,84.0,0.0,0.25,41.0,594.25,1540.0,0.0,0.0,2742.25,1540.0,2742.25,-1202.25
2026-02-09 22:00:00+00:00,0.0,380.5,310.5,82.25,0.0,0.75,40.25,594.0,1408.25,0.0,0.0,2469.25,1408.25,2469.25,-1061.0
2026-02-09 23:00:00+00:00,0.0,337.0,302.25,82.25,0.0,0.0,40.25,592.0,1353.75,0.5,0.0,2286.75,1354.25,2286.75,-932.5
2026-02-10 00:00:00+00:00,0.0,336.5,295.25,80.25,0.0,0.0,40.0,592.25,1344.25,0.0,4.25,2201.75,1344.25,2206.0,-861.75
2026-02-10 01:00:00+00:00,0.0,336.0,295.0,78.5,0.0,0.0,40.0,593.0,1342.5,0.0,17.0,2158.5,1342.5,2175.5,-833.0
2026-02-10 02:00:00+00:00,0.0,337.0,295.25,81.25,0.0,0.5,40.0,593.0,1347.0,0.0,17.0,2142.5,1347.0,2159.5,-812.5
2026-02-10 03:00:00+00:00,0.0,337.25,295.0,80.5,0.0,1.0,40.0,593.0,1346.75,0.0,9.5,2164.5,1346.75,2174.0,-827.25
2026-02-10 04:00:00+00:00,0.0,337.75,295.25,80.5,0.0,1.0,40.5,593.0,1348.0,0.0,0.0,2326.75,1348.0,2326.75,-978.75
2026-02-10 05:00:00+00:00,0.0,472.75,312.25,84.25,0.0,2.25,69.5,593.0,1534.0,0.25,0.0,2859.25,1534.25,2859.25,-1325.0
2026-02-10 06:00:00+00:00,0.0,517.75,311.5,86.25,12.5,3.0,69.75,592.5,1593.25,16.75,0.0,3400.0,1610.0,3400.0,-1790.0
2026-02-10 07:00:00+00:00,0.0,495.5,332.0,85.5,205.25,2.0,78.0,592.75,1791.0,17.0,0.0,3904.75,1808.0,3904.75,-2096.75
2026-02-10 08:00:00+00:00,0.0,481.0,344.25,84.5,535.0,2.5,78.0,591.5,2116.75,13.25,0.0,4068.25,2130.0,4068.25,-1938.25
2026-02-10 09:00:00+00:00,0.0,533.5,344.5,83.75,794.0,5.5,77.75,590.5,2429.5,3.75,0.0,3975.0,2433.25,3975.0,-1541.75
2026-02-10 10:00:00+00:00,0.0,548.25,348.5,82.75,933.5,5.0,78.25,592.0,2588.25,0.0,4.0,3902.25,2588.25,3906.25,-1318.0
2026-02-10 11:00:00+00:00,0.0,520.75,345.25,80.5,935.75,10.25,78.25,592.0,2562.75,0.0,17.0,3661.5,2562.75,3678.5,-1115.75
2026-02-10 12:00:00+00:00,0.0,558.75,345.75,80.5,803.5,8.25,78.25,592.0,2467.0,0.0,1.5,3544.0,2467.0,3545.5,-1078.5
2026-02-10 13:00:00+00:00,0.0,581.75,343.5,80.5,696.5,14.25,78.5,592.0,2387.0,4.5,0.0,3700.75,2391.5,3700.75,-1309.25
2026-02-10 14:00:00+00:00,0.0,688.5,342.5,79.25,433.25,15.75,78.75,591.25,2229.25,3.75,0.0,3755.75,2233.0,3755.75,-1522.75
2026-02-10 15:00:00+00:00,0.0,845.5,344.75,81.0,165.25,10.75,78.25,590.5,2116.0,5.5,0.0,3733.0,2121.5,3733.0,-1611.5
2026-02-10 16:00:00+00:00,0.0,832.5,343.25,80.75,15.25,16.25,78.25,592.5,1958.75,4.0,0.0,3652.5,1962.75,3652.5,-1689.75
2026-02-10 17:00:00+00:00,0.0,894.5,339.0,80.0,2.0,31.75,78.0,593.0,2018.25,0.0,0.0,3678.75,2018.25,3678.75,-1660.5
2026-02-10 18:00:00+00:00,0.0,868.5,344.0,80.75,0.0,38.0,78.25,593.0,2002.5,0.0,0.0,3630.5,2002.5,3630.5,-1628.0
2026-02-10 19:00:00+00:00,0.0,856.75,344.0,79.5,0.0,40.25,78.25,593.0,1991.75,0.0,0.0,3389.5,1991.75,3389.5,-1397.75
2026-02-10 20:00:00+00:00,0.0,737.5,327.75,82.75,0.0,55.75,70.0,592.5,1866.25,0.0,0.0,3129.0,1866.25,3129.0,-1262.75
2026-02-10 21:00:00+00:00,0.0,629.5,305.0,83.5,0.0,67.0,40.75,592.25,1718.0,0.0,0.0,2786.25,1718.0,2786.25,-1068.25
2026-02-10 22:00:00+00:00,0.0,565.25,309.25,85.5,0.0,72.25,39.75,592.0,1664.0,0.0,0.0,2532.75,1664.0,2532.75,-868.75
2026-02-10 23:00:00+00:00,0.0,482.5,290.25,86.0,0.0,102.5,30.5,590.75,1582.5,0.0,3.25,2335.5,1582.5,2338.75,-756.25
2026-02-11 00:00:00+00:00,0.0,398.75,287.75,85.5,0.0,120.25,30.0,590.0,1512.25,0.0,1.5,2242.0,1512.25,2243.5,-731.25
2026-02-11 01:00:00+00:00,0.0,399.0,288.75,85.75,0.0,117.5,30.0,590.0,1511.0,0.0,14.75,2222.0,1511.0,2236.75,-725.75
2026-02-11 02:00:00+00:00,0.0,398.75,291.75,83.0,0.0,118.75,30.0,589.75,1512.0,0.0,17.0,2220.5,1512.0,2237.5,-725.5
2026-02-11 03:00:00+00:00,0.0,398.5,295.25,84.0,0.0,123.75,30.0,589.25,1520.75,0.0,17.0,2294.5,1520.75,2311.5,-790.75
2026-02-11 04:00:00+00:00,0.0,499.25,298.5,85.0,0.0,126.75,30.25,589.0,1628.75,0.0,8.5,2487.0,1628.75,2495.5,-866.75
2026-02-11 05:00:00+00:00,0.0,736.5,322.0,85.5,0.0,117.5,64.25,588.75,1914.5,0.0,0.0,2946.25,1914.5,2946.25,-1031.75
2026-02-11 06:00:00+00:00,0.0,874.0,326.5,85.5,5.25,110.0,65.0,587.75,2054.0,0.25,0.0,3457.0,2054.25,3457.0,-1402.75
2026-02-11 07:00:00+00:00,0.0,859.75,343.75,84.5,65.5,98.25,70.5,587.75,2110.0,16.75,0.0,3959.25,2126.75,3959.25,-1832.5
2026-02-11 08:00:00+00:00,0.0,846.25,350.0,84.75,207.0,79.25,73.5,584.0,2224.75,17.0,0.0,4124.75,2241.75,4124.75,-1883.0
2026-02-11 09:00:00+00:00,0.0,840.0,352.5,80.0,312.0,80.25,73.5,584.75,2323.0,14.75,0.0,4110.5,2337.75,4110.5,-1772.75
2026-02-11 10:00:00+00:00,0.0,816.25,353.25,79.25,414.0,92.25,72.5,585.25,2412.75,0.25,0.0,4048.25,2413.0,4048.25,-1635.25
2026-02-11 11:00:00+00:00,0.0,844.25,354.5,80.0,466.5,91.0,76.5,585.75,2498.5,1.0,0.0,3918.25,2499.5,3918.25,-1418.75
2026-02-11 12:00:00+00:00,0.0,874.25,355.25,80.5,421.5,98.5,78.75,586.0,2494.75,0.25,0.0,3813.25,2495.0,3813.25,-1318.25
2026-02-11 13:00:00+00:00,0.0,909.25,336.5,81.75,388.25,95.25,79.75,586.5,2477.25,0.0,0.0,3818.0,2477.25,3818.0,-1340.75
2026-02-11 14:00:00+00:00,0.0,898.0,356.5,82.25,280.5,83.0,79.75,586.25,2366.25,0.25,0.0,3760.25,2366.5,3760.25,-1393.75
2026-02-11 15:00:00+00:00,0.0,873.5,360.5,83.0,127.5,88.0,79.75,588.5,2200.75,0.0,0.0,3697.0,2200.75,3697.0,-1496.25
2026-02-11 16:00:00+00:00,0.0,881.75,369.75,82.75,13.25,84.75,78.0,588.0,2098.25,3.25,0.0,3689.5,2101.5,3689.5,-1588.0
2026-02-11 17:00:00+00:00,0.0,820.75,371.5,84.25,0.0,82.25,78.25,588.0,2025.0,0.0,0.0,3711.5,2025.0,3711.5,-1686.5
2026-02-11 18:00:00+00:00,0.0,897.5,376.5,84.0,0.0,79.5,78.0,588.0,2103.5,1.25,0.0,3688.0,2104.75,3688.0,-1583.25
2026-02-11 19:00:00+00:00,0.0,822.25,378.5,83.0,0.0,92.25,78.0,588.0,2042.0,0.0,0.0,3491.25,2042.0,3491.25,-1449.25
2026-02-11 20:00:00+00:00,0.0,846.5,372.25,82.75,0.0,90.75,69.25,588.5,2050.0,0.0,0.0,3268.5,2050.0,3268.5,-1218.5
2026-02-11 21:00:00+00:00,0.0,629.25,345.75,82.5,0.0,78.5,31.5,588.5,1756.0,0.0,0.0,2869.5,1756.0,2869.5,-1113.5
2026-02-11 22:00:00+00:00,0.0,502.75,343.5,80.25,0.0,84.75,30.5,588.5,1630.25,0.0,0.0,2650.25,1630.25,2650.25,-1020.0
2026-02-11 23:00:00+00:00,0.0,449.0,329.25,80.75,0.0,104.5,30.0,589.0,1582.5,0.0,6.5,2463.25,1582.5,2469.75,-887.25
2026-02-12 00:00:00+00:00,0.0,392.75,329.0,80.5,0.0,102.25,30.0,590.0,1524.5,0.0,17.0,2329.25,1524.5,2346.25,-821.75
2026-02-12 01:00:00+00:00,0.0,395.25,328.25,81.75,0.0,76.75,30.0,589.75,1501.75,0.0,17.0,2297.25,1501.75,2314.25,-812.5
2026-02-12 02:00:00+00:00,0.0,393.5,316.5,81.5,0.0,85.5,30.0,590.0,1497.0,0.0,16.75,2295.0,1497.0,2311.75,-814.75
2026-02-12 03:00:00+00:00,0.0,394.25,312.25,81.0,0.0,94.5,30.0,589.25,1501.25,0.0,0.25,2280.75,1501.25,2281.0,-779.75
2026-02-12 04:00:00+00:00,0.0,481.0,320.75,80.75,0.0,95.5,30.25,589.75,1598.0,0.0,0.0,2457.25,1598.0,2457.25,-859.25
2026-02-12 05:00:00+00:00,0.0,776.75,354.0,83.75,0.0,89.25,70.25,589.0,1963.0,0.0,1.0,3025.75,1963.0,3026.75,-1063.75
2026-02-12 06:00:00+00:00,0.0,761.75,358.75,83.0,4.75,90.25,71.75,589.0,1959.25,11.5,0.0,3550.5,1970.75,3550.5,-1579.75
2026-02-12 07:00:00+00:00,0.0,895.25,378.0,86.25,38.25,94.0,80.0,587.75,2159.5,11.25,0.0,4008.25,2170.75,4008.25,-1837.5
2026-02-12 08:00:00+00:00,0.0,835.5,378.0,82.75,145.0,93.0,80.0,588.75,2203.0,9.0,0.0,4177.0,2212.0,4177.0,-1965.0
2026-02-12 09:00:00+00:00,0.0,809.75,385.5,82.25,261.75,94.25,80.0,590.75,2304.25,2.25,0.0,4272.75,2306.5,4272.75,-1966.25
2026-02-12 10:00:00+00:00,0.0,869.25,383.25,82.25,390.75,89.75,79.75,591.5,2486.5,0.25,0.0,4268.5,2486.75,4268.5,-1781.75
2026-02-12 11:00:00+00:00,0.0,747.75,384.0,79.0,486.5,75.75,78.0,592.0,2443.0,0.0,3.5,4042.5,2443.0,4046.0,-1603.0
2026-02-12 12:00:00+00:00,0.0,639.25,383.5,77.0,459.25,64.0,78.5,592.5,2294.0,0.0,0.0,3909.5,2294.0,3909.5,-1615.5
2026-02-12 13:00:00+00:00,0.0,829.5,382.75,78.5,454.75,58.5,79.0,591.5,2474.5,0.0,0.0,3985.75,2474.5,3985.75,-1511.25
2026-02-12 14:00:00+00:00,0.0,848.5,384.5,75.25,339.25,68.0,79.75,592.75,2388.0,0.0,0.0,3919.25,2388.0,3919.25,-1531.25
2026-02-12 15:00:00+00:00,0.0,821.25,387.25,74.75,150.25,68.75,80.0,593.0,2175.25,0.0,0.0,3868.0,2175.25,3868.0,-1692.75
2026-02-12 16:00:00+00:00,0.0,782.5,391.5,80.75,16.0,91.5,79.5,593.0,2034.75,0.0,0.0,3758.75,2034.75,3758.75,-1724.0
2026-02-12 17:00:00+00:00,0.0,815.0,392.75,83.75,0.0,91.0,78.75,593.75,2055.0,4.0,0.0,3773.75,2059.0,3773.75,-1714.75
2026-02-12 18:00:00+00:00,0.0,811.5,393.25,76.25,0.0,88.5,80.0,592.75,2042.25,4.75,0.0,3701.5,2047.0,3701.5,-1654.5
2026-02-12 19:00:00+00:00,0.0,781.0,393.5,80.25,0.0,67.0,80.0,591.75,1993.5,0.0,0.0,3471.0,1993.5,3471.0,-1477.5
2026-02-12 20:00:00+00:00,0.0,755.25,388.0,77.75,0.0,68.75,71.25,591.0,1952.0,0.0,0.0,3252.5,1952.0,3252.5,-1300.5
2026-02-12 21:00:00+00:00,0.0,501.75,368.0,76.5,0.0,70.25,42.75,591.75,1651.0,1.0,0.0,2902.25,1652.0,2902.25,-1250.25
2026-02-12 22:00:00+00:00,0.0,473.0,365.75,79.0,0.0,87.75,41.75,592.0,1639.25,0.0,1.0,2672.5,1639.25,2673.5,-1034.25
2026-02-12 23:00:00+00:00,0.0,404.0,350.5,76.75,0.0,87.75,32.25,591.0,1542.25,0.0,3.5,2439.25,1542.25,2442.75,-900.5
2026-02-13 00:00:00+00:00,0.0,391.75,350.75,76.5,0.0,82.0,32.0,591.5,1524.5,0.0,17.0,2321.0,1524.5,2338.0,-813.5
2026-02-13 01:00:00+00:00,0.0,392.5,351.0,77.5,0.0,56.5,32.0,592.5,1502.0,0.0,16.75,2292.0,1502.0,2308.75,-806.75
2026-02-13 02:00:00+00:00,0.0,389.75,350.75,77.5,0.0,41.75,32.0,592.75,1484.5,0.0,0.25,2268.25,1484.5,2268.5,-784.0
2026-02-13 03:00:00+00:00,0.0,393.0,350.25,76.75,0.0,46.75,32.0,592.0,1490.75,0.0,5.0,2274.0,1490.75,2279.0,-788.25
2026-02-13 04:00:00+00:00,0.0,438.25,350.0,77.25,0.0,56.0,32.25,592.0,1545.75,0.0,4.25,2414.25,1545.75,2418.5,-872.75
2026-02-13 05:00:00+00:00,0.0,636.25,372.25,79.5,0.0,68.25,71.25,592.25,1819.75,1.5,0.0,2925.0,1821.25,2925.0,-1103.75
2026-02-13 06:00:00+00:00,0.0,873.75,372.25,79.5,28.25,68.0,72.5,591.5,2085.75,11.75,0.0,3404.75,2097.5,3404.75,-1307.25
2026-02-13 07:00:00+00:00,0.0,793.75,385.5,80.75,312.75,41.0,80.0,592.0,2285.75,16.5,0.0,3856.75,2302.25,3856.75,-1554.5
2026-02-13 08:00:00+00:00,0.0,725.0,374.75,81.5,751.0,10.0,79.75,589.5,2611.5,7.75,0.0,3992.5,2619.25,3992.5,-1373.25
2026-02-13 09:00:00+00:00,0.0,650.5,384.75,82.0,1023.25,32.5,79.5,588.5,2841.0,0.0,0.0,4012.75,2841.0,4012.75,-1171.75
2026-02-13 10:00:00+00:00,0.0,591.5,383.75,80.5,1143.0,32.0,79.75,590.5,2901.0,0.0,4.25,3891.5,2901.0,3895.75,-994.75
2026-02-13 11:00:00+00:00,0.0,552.5,383.5,75.75,1154.25,31.25,80.0,592.75,2870.0,0.0,17.0,3554.75,2870.0,3571.75,-701.75
2026-02-13 12:00:00+00:00,0.0,554.75,382.5,76.0,1109.5,18.25,80.0,592.25,2813.25,0.0,17.0,3464.75,2813.25,3481.75,-668.5
2026-02-13 13:00:00+00:00,0.0,593.0,358.5,76.75,948.0,11.75,80.5,593.0,2661.5,0.0,4.25,3611.75,2661.5,3616.0,-954.5
2026-02-13 14:00:00+00:00,0.0,779.0,380.5,79.0,617.5,12.25,80.0,593.0,2541.25,0.0,0.0,3694.75,2541.25,3694.75,-1153.5
2026-02-13 15:00:00+00:00,0.0,779.25,379.25,77.75,233.0,9.75,80.0,593.0,2152.0,4.25,0.0,3610.75,2156.25,3610.75,-1454.5
2026-02-13 16:00:00+00:00,0.0,781.25,379.0,80.25,22.75,17.0,80.25,593.0,1953.5,7.25,0.0,3501.25,1960.75,3501.25,-1540.5
2026-02-13 17:00:00+00:00,0.0,815.25,373.75,79.5,0.0,26.0,80.0,592.75,1967.25,17.0,0.0,3507.5,1984.25,3507.5,-1523.25
2026-02-13 18:00:00+00:00,0.0,736.75,367.75,79.25,0.0,38.75,80.0,592.5,1895.0,10.75,0.0,3474.25,1905.75,3474.25,-1568.5
2026-02-13 19:00:00+00:00,0.0,799.75,365.25,80.25,0.0,57.0,79.75,592.0,1974.0,0.0,0.0,3273.25,1974.0,3273.25,-1299.25
2026-02-13 20:00:00+00:00,0.0,806.75,361.75,82.5,0.0,71.75,71.25,592.0,1986.0,0.0,0.0,3137.5,1986.0,3137.5,-1151.5
2026-02-13 21:00:00+00:00,0.0,518.75,333.25,82.25,0.0,89.75,33.0,592.0,1649.0,0.0,0.0,2823.5,1649.0,2823.5,-1174.5
2026-02-13 22:00:00+00:00,0.0,460.25,328.5,79.75,0.0,85.75,32.0,591.75,1578.0,0.0,0.0,2620.5,1578.0,2620.5,-1042.5
2026-02-13 23:00:00+00:00,0.0,467.5,315.25,80.0,0.0,85.5,32.0,591.5,1571.75,0.25,0.0,2416.0,1572.0,2416.0,-844.0
2026-02-14 00:00:00+00:00,0.0,392.75,312.5,79.25,0.0,99.25,32.0,592.0,1507.75,0.0,0.0,2378.25,1507.75,2378.25,-870.5
2026-02-14 01:00:00+00:00,0.0,391.5,310.5,78.75,0.0,87.5,32.0,592.0,1492.25,0.0,8.5,2325.0,1492.25,2333.5,-841.25
2026-02-14 02:00:00+00:00,0.0,392.0,310.75,81.0,0.0,85.25,32.0,591.5,1492.5,0.0,14.5,2283.75,1492.5,2298.25,-805.75
2026-02-14 03:00:00+00:00,0.0,396.75,311.5,83.75,0.0,90.5,32.0,591.0,1505.5,0.0,13.75,2244.5,1505.5,2258.25,-752.75
2026-02-14 04:00:00+00:00,0.0,396.5,313.75,83.5,0.0,79.5,32.25,591.0,1496.5,0.0,9.5,2239.5,1496.5,2249.0,-752.5
2026-02-14 05:00:00+00:00,0.0,467.5,333.0,81.75,0.0,71.75,61.25,591.25,1606.5,0.0,2.25,2450.25,1606.5,2452.5,-846.0
2026-02-14 06:00:00+00:00,0.0,450.75,334.5,81.5,12.25,60.75,61.5,591.25,1592.5,5.25,0.0,2593.25,1597.75,2593.25,-995.5
2026-02-14 07:00:00+00:00,0.0,392.5,342.75,83.75,99.5,60.25,62.0,583.25,1624.0,1.75,0.0,2797.75,1625.75,2797.75,-1172.0
2026-02-14 08:00:00+00:00,0.0,474.25,343.0,80.75,214.75,65.5,62.0,570.75,1811.0,0.0,0.0,3067.25,1811.0,3067.25,-1256.25
2026-02-14 09:00:00+00:00,0.0,464.0,342.5,81.25,275.25,52.25,61.75,570.75,1847.75,4.0,0.0,3270.5,1851.75,3270.5,-1418.75
2026-02-14 10:00:00+00:00,0.0,456.0,343.0,81.5,316.75,29.25,62.0,570.0,1858.5,4.5,0.0,3287.0,1863.0,3287.0,-1424.0
2026-02-14 11:00:00+00:00,0.0,452.25,345.75,80.75,414.5,25.5,61.5,572.25,1952.5,0.0,1.25,3185.5,1952.5,3186.75,-1234.25
2026-02-14 12:00:00+00:00,0.0,464.5,350.75,79.5,427.5,28.0,62.0,573.0,1985.25,0.0,3.75,3032.75,1985.25,3036.5,-1051.25
2026-02-14 13:00:00+00:00,0.0,465.75,357.0,80.75,387.75,22.5,62.0,574.0,1949.75,5.25,0.0,2994.25,1955.0,2994.25,-1039.25
2026-02-14 14:00:00+00:00,0.0,465.75,355.75,80.5,301.5,15.5,62.0,573.75,1854.75,7.5,0.0,2888.0,1862.25,2888.0,-1025.75
2026-02-14 15:00:00+00:00,0.0,575.75,358.25,79.25,134.75,30.5,62.0,580.75,1821.25,0.0,1.0,2770.25,1821.25,2771.25,-950.0
2026-02-14 16:00:00+00:00,0.0,836.5,360.25,81.25,14.25,32.0,62.0,591.75,1978.0,3.75,0.0,2840.25,1981.75,2840.25,-858.5
2026-02-14 17:00:00+00:00,0.0,790.75,364.75,83.25,0.0,46.0,62.0,591.5,1938.25,13.25,0.0,3048.5,1951.5,3048.5,-1097.0
2026-02-14 18:00:00+00:00,0.0,740.5,365.75,84.5,0.0,57.0,62.0,591.75,1901.5,17.0,0.0,3109.75,1918.5,3109.75,-1191.25
2026-02-14 19:00:00+00:00,0.0,837.0,370.75,84.25,0.0,65.5,62.0,592.0,2011.5,11.0,0.0,2916.5,2022.5,2916.5,-894.0
2026-02-14 20:00:00+00:00,0.0,645.5,378.5,82.25,0.0,70.25,62.0,592.0,1830.5,0.0,0.0,2725.0,1830.5,2725.0,-894.5
2026-02-14 21:00:00+00:00,0.0,522.5,352.25,80.75,0.0,62.25,32.75,592.0,1642.5,0.0,0.0,2503.0,1642.5,2503.0,-860.5
2026-02-14 22:00:00+00:00,0.0,489.25,348.0,81.25,0.0,58.25,32.0,592.0,1600.75,0.0,0.0,2302.25,1600.75,2302.25,-701.5
2026-02-14 23:00:00+00:00,0.0,401.25,340.5,84.0,0.0,53.25,32.0,592.0,1503.0,0.0,10.5,2134.75,1503.0,2145.25,-642.25
2026-02-15 00:00:00+00:00,0.0,161.75,341.0,84.25,0.0,39.75,32.0,592.25,1251.0,0.25,0.0,2025.75,1251.25,2025.75,-774.5
2026-02-15 01:00:00+00:00,0.0,161.75,341.5,84.75,0.0,38.5,32.0,592.5,1251.0,0.0,4.0,1946.75,1251.0,1950.75,-699.75
2026-02-15 02:00:00+00:00,0.0,162.0,339.5,82.75,0.0,48.0,32.0,593.0,1257.25,0.0,2.25,1925.5,1257.25,1927.75,-670.5
2026-02-15 03:00:00+00:00,0.0,161.75,337.75,83.75,0.0,66.25,32.0,593.0,1274.5,0.0,0.0,1894.5,1274.5,1894.5,-620.0
2026-02-15 04:00:00+00:00,0.0,162.0,336.25,84.0,0.0,68.0,32.25,593.75,1276.25,0.0,0.0,1912.5,1276.25,1912.5,-636.25
2026-02-15 05:00:00+00:00,0.0,161.75,352.75,83.75,0.0,61.5,51.5,593.75,1305.0,0.0,0.0,2038.25,1305.0,2038.25,-733.25
2026-02-15 06:00:00+00:00,0.0,162.0,353.75,82.5,15.5,87.0,52.0,593.0,1345.75,0.0,0.0,2143.0,1345.75,2143.0,-797.25
2026-02-15 07:00:00+00:00,0.0,161.75,353.0,83.75,133.75,94.75,52.25,592.75,1472.0,1.0,0.0,2322.5,1473.0,2322.5,-849.5
2026-02-15 08:00:00+00:00,0.0,162.0,328.75,81.5,384.75,72.75,12.5,592.25,1634.5,0.0,1.0,2516.0,1634.5,2517.0,-882.5
2026-02-15 09:00:00+00:00,0.0,162.0,317.75,80.75,509.5,73.0,12.0,592.0,1747.0,0.25,0.0,2690.5,1747.25,2690.5,-943.25
2026-02-15 10:00:00+00:00,0.0,162.0,316.5,79.5,582.0,80.75,12.0,592.25,1825.0,0.0,3.5,2804.75,1825.0,2808.25,-983.25
2026-02-15 11:00:00+00:00,0.0,162.0,316.5,80.0,668.5,67.75,12.0,592.75,1899.5,0.0,16.5,2682.25,1899.5,2698.75,-799.25
2026-02-15 12:00:00+00:00,0.0,162.0,319.0,81.0,622.75,33.0,12.0,593.0,1822.75,0.0,16.0,2451.75,1822.75,2467.75,-645.0
2026-02-15 13:00:00+00:00,0.0,162.0,320.75,82.25,530.25,18.5,12.0,592.0,1717.75,0.0,16.25,2469.0,1717.75,2485.25,-767.5
2026-02-15 14:00:00+00:00,0.0,162.0,326.0,81.75,424.5,9.75,32.25,592.75,1629.0,0.5,0.0,2492.5,1629.5,2492.5,-863.0
2026-02-15 15:00:00+00:00,0.0,181.25,339.25,83.5,193.0,7.0,61.5,593.0,1458.5,4.0,0.0,2491.75,1462.5,2491.75,-1029.25
2026-02-15 16:00:00+00:00,0.0,295.25,339.25,86.0,24.0,6.5,62.0,594.75,1407.75,5.5,0.0,2653.25,1413.25,2653.25,-1240.0
2026-02-15 17:00:00+00:00,0.0,392.75,333.5,89.0,0.0,6.0,62.0,594.75,1478.0,16.75,0.0,2846.25,1494.75,2846.25,-1351.5
2026-02-15 18:00:00+00:00,0.0,397.5,343.25,86.5,0.0,8.75,62.5,594.75,1493.25,11.5,0.0,2951.75,1504.75,2951.75,-1447.0
2026-02-15 19:00:00+00:00,0.0,349.75,354.75,84.75,0.0,6.0,62.25,594.25,1451.75,13.25,0.0,2818.5,1465.0,2818.5,-1353.5
2026-02-15 20:00:00+00:00,0.0,356.75,353.25,83.75,0.0,12.25,62.0,594.5,1462.5,0.0,0.0,2619.75,1462.5,2619.75,-1157.25
2026-02-15 21:00:00+00:00,0.0,281.75,353.75,83.25,0.0,8.25,61.75,594.5,1383.25,0.0,0.0,2412.5,1383.25,2412.5,-1029.25
2026-02-15 22:00:00+00:00,0.0,161.25,352.0,81.5,0.0,15.5,61.0,594.25,1265.5,0.0,0.0,2195.0,1265.5,2195.0,-929.5
2026-02-15 23:00:00+00:00,0.0,162.0,332.25,80.5,0.0,17.75,42.0,593.0,1227.5,0.0,5.75,2035.5,1227.5,2041.25,-813.75
2026-02-16 00:00:00+00:00,0.0,162.25,332.5,79.25,0.0,22.75,41.75,593.0,1231.5,0.0,8.5,1952.25,1231.5,1960.75,-729.25
2026-02-16 01:00:00+00:00,0.0,161.5,342.25,81.75,0.0,24.75,41.75,593.0,1245.0,0.0,12.75,1934.0,1245.0,1946.75,-701.75
2026-02-16 02:00:00+00:00,0.0,161.75,352.5,81.25,0.0,29.25,41.75,593.0,1259.5,0.0,16.75,1941.25,1259.5,1958.0,-698.5
2026-02-16 03:00:00+00:00,0.0,183.0,353.0,81.5,0.0,40.25,42.0,593.0,1292.75,0.0,8.25,2004.75,1292.75,2013.0,-720.25
2026-02-16 04:00:00+00:00,0.0,279.75,342.5,82.5,0.0,57.0,42.0,593.0,1396.75,0.0,7.5,2193.25,1396.75,2200.75,-804.0
2026-02-16 05:00:00+00:00,0.0,390.0,331.5,80.75,0.0,61.5,41.75,592.5,1498.0,2.25,0.0,2720.75,1500.25,2720.75,-1220.5
2026-02-16 06:00:00+00:00,0.0,528.25,333.5,80.75,18.5,67.25,42.0,591.0,1661.25,0.25,0.0,3250.5,1661.5,3250.5,-1589.0
2026-02-16 07:00:00+00:00,0.0,765.5,350.25,80.0,170.75,69.0,50.0,578.75,2064.25,0.0,0.0,3850.25,2064.25,3850.25,-1786.0
2026-02-16 08:00:00+00:00,0.0,738.0,355.25,78.5,375.75,84.25,49.5,579.25,2260.5,0.5,0.0,4103.25,2261.0,4103.25,-1842.25
2026-02-16 09:00:00+00:00,0.0,791.0,340.0,78.0,502.5,103.25,49.5,579.0,2443.25,6.5,0.0,4095.25,2449.75,4095.25,-1645.5
2026-02-16 10:00:00+00:00,0.0,850.0,345.75,77.75,583.25,97.25,49.5,577.5,2581.0,1.0,0.0,4129.25,2582.0,4129.25,-1547.25
2026-02-16 11:00:00+00:00,0.0,749.5,351.0,78.25,571.0,89.75,49.25,577.0,2465.75,3.5,0.0,4007.5,2469.25,4007.5,-1538.25
2026-02-16 12:00:00+00:00,0.0,776.5,350.5,78.5,475.25,87.75,49.75,576.5,2394.75,0.0,2.75,4011.25,2394.75,4014.0,-1619.25
