,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 03:00:00+00:00,15.0,323.5,0.0,11.0,9.0,0.0,968.75,0.0,0.0,1327.25,0.0,9.0,1248.75,1327.25,1257.75,69.5
2026-02-09 04:00:00+00:00,15.0,530.75,0.0,11.5,8.75,0.0,1037.5,0.0,0.0,1603.5,0.0,9.0,1371.25,1603.5,1380.25,223.25
2026-02-09 05:00:00+00:00,15.0,833.25,0.0,13.75,8.5,0.25,948.75,0.0,0.0,1819.5,0.0,0.0,1626.0,1819.5,1626.0,193.5
2026-02-09 06:00:00+00:00,15.0,1039.0,0.0,14.75,9.75,119.5,908.75,0.0,0.0,2106.75,0.25,0.0,1959.0,2107.0,1959.0,148.0
2026-02-09 07:00:00+00:00,15.0,940.5,0.0,15.0,10.0,519.5,729.75,0.0,0.0,2229.75,7.0,0.0,2168.5,2236.75,2168.5,68.25
2026-02-09 08:00:00+00:00,15.0,891.5,0.0,15.0,11.0,849.75,659.25,0.0,0.0,2441.5,0.0,0.0,2345.25,2441.5,2345.25,96.25
2026-02-09 09:00:00+00:00,14.75,723.5,0.0,15.0,11.75,1042.5,801.5,0.0,0.0,2609.0,0.0,0.0,2375.75,2609.0,2375.75,233.25
2026-02-09 10:00:00+00:00,14.0,668.75,0.0,14.25,12.0,1222.0,792.5,0.0,0.0,2723.5,0.0,0.0,2303.5,2723.5,2303.5,420.0
2026-02-09 11:00:00+00:00,14.75,677.5,0.0,5.5,12.0,1159.75,806.5,0.0,0.0,2676.0,0.0,0.0,2287.5,2676.0,2287.5,388.5
2026-02-09 12:00:00+00:00,15.0,679.5,0.0,8.0,12.0,1106.0,778.0,0.0,0.0,2598.5,0.0,0.0,2233.5,2598.5,2233.5,365.0
2026-02-09 13:00:00+00:00,15.0,730.0,0.0,11.75,12.0,1174.75,803.75,0.0,0.0,2747.25,0.0,0.0,2378.25,2747.25,2378.25,369.0
2026-02-09 14:00:00+00:00,14.25,921.5,0.0,12.75,13.0,883.5,880.75,0.0,0.0,2725.75,0.0,0.0,2317.75,2725.75,2317.75,408.0
2026-02-09 15:00:00+00:00,14.0,1012.75,0.0,15.0,13.0,367.0,873.5,0.0,0.0,2295.25,8.75,0.0,2223.0,2304.0,2223.0,81.0
2026-02-09 16:00:00+00:00,14.0,1014.0,0.0,14.25,12.0,28.0,779.0,0.0,0.0,1861.25,3.0,0.0,2289.5,1864.25,2289.5,-425.25
2026-02-09 17:00:00+00:00,14.0,1012.5,0.0,14.0,12.0,0.0,758.75,0.0,0.0,1811.25,18.25,0.0,2433.25,1829.5,2433.25,-603.75
2026-02-09 18:00:00+00:00,14.5,1013.25,0.0,12.25,11.75,0.0,790.75,0.0,0.0,1842.5,2.75,0.0,2507.75,1845.25,2507.75,-662.5
2026-02-09 19:00:00+00:00,14.0,1012.75,0.0,10.75,10.75,0.0,783.25,0.0,0.0,1831.5,0.25,0.0,2470.5,1831.75,2470.5,-638.75
2026-02-09 20:00:00+00:00,14.0,1013.5,0.0,10.0,10.5,0.0,712.5,0.0,0.0,1760.5,0.0,0.0,2303.75,1760.5,2303.75,-543.25
2026-02-09 21:00:00+00:00,14.0,720.75,0.0,10.0,11.0,0.0,714.75,0.0,0.0,1470.5,12.25,0.0,2063.0,1482.75,2063.0,-580.25
2026-02-09 22:00:00+00:00,14.0,293.25,0.0,10.0,11.0,0.0,871.0,0.0,0.0,1199.25,40.5,0.0,1807.25,1239.75,1807.25,-567.5
2026-02-09 23:00:00+00:00,14.0,285.25,0.0,10.0,11.0,0.0,905.5,0.0,0.0,1225.75,0.0,0.0,1587.25,1225.75,1587.25,-361.5
2026-02-10 00:00:00+00:00,14.75,280.75,0.0,10.0,11.0,0.0,794.0,0.0,0.0,1110.5,0.0,3.0,1448.5,1110.5,1451.5,-341.0
2026-02-10 01:00:00+00:00,15.0,281.75,0.0,10.0,11.0,0.0,740.25,0.0,0.0,1058.0,0.0,0.0,1388.25,1058.0,1388.25,-330.25
2026-02-10 02:00:00+00:00,15.0,310.25,0.0,10.25,11.0,0.0,683.0,0.0,0.0,1029.5,0.0,0.0,1348.0,1029.5,1348.0,-318.5
2026-02-10 03:00:00+00:00,15.0,408.75,0.0,12.75,11.0,0.0,561.25,0.0,0.0,1008.75,0.0,0.25,1375.0,1008.75,1375.25,-366.5
2026-02-10 04:00:00+00:00,15.0,638.0,0.0,13.75,11.0,0.0,548.5,0.0,0.0,1226.25,0.0,5.75,1469.5,1226.25,1475.25,-249.0
2026-02-10 05:00:00+00:00,14.25,937.0,0.0,14.0,11.0,0.25,598.0,0.0,0.0,1574.5,0.0,0.0,1710.75,1574.5,1710.75,-136.25
2026-02-10 06:00:00+00:00,14.5,1015.0,0.0,10.75,11.0,122.25,485.75,0.0,0.0,1659.25,0.25,0.0,2008.5,1659.5,2008.5,-349.0
2026-02-10 07:00:00+00:00,14.25,891.25,0.0,5.5,11.0,645.25,399.5,0.0,0.0,1966.75,6.25,0.0,2165.75,1973.0,2165.75,-192.75
2026-02-10 08:00:00+00:00,15.0,851.5,0.0,4.5,12.5,1098.5,331.0,0.0,0.0,2313.0,0.0,0.25,2321.5,2313.0,2321.75,-8.75
2026-02-10 09:00:00+00:00,15.0,730.75,0.0,4.0,13.0,1292.25,333.0,0.0,0.0,2388.0,0.0,0.75,2408.75,2388.0,2409.5,-21.5
2026-02-10 10:00:00+00:00,15.0,723.0,0.0,4.0,12.25,1112.25,430.0,0.0,0.0,2296.5,0.0,6.0,2357.25,2296.5,2363.25,-66.75
2026-02-10 11:00:00+00:00,15.0,722.0,0.0,7.75,13.0,1095.75,424.5,0.0,0.0,2278.0,0.0,9.0,2374.25,2278.0,2383.25,-105.25
2026-02-10 12:00:00+00:00,15.0,724.0,0.0,10.5,13.0,793.25,441.0,0.0,0.0,1996.75,0.0,3.25,2252.5,1996.75,2255.75,-259.0
2026-02-10 13:00:00+00:00,15.0,729.75,0.0,13.0,13.0,449.75,465.5,0.0,0.0,1686.0,0.0,0.0,2297.0,1686.0,2297.0,-611.0
2026-02-10 14:00:00+00:00,15.0,832.0,0.0,13.0,13.0,292.25,524.25,0.0,0.0,1689.5,0.0,0.0,2298.75,1689.5,2298.75,-609.25
2026-02-10 15:00:00+00:00,14.75,1017.75,0.0,13.0,13.0,125.0,441.25,0.0,0.0,1624.75,2.0,0.0,2312.0,1626.75,2312.0,-685.25
2026-02-10 16:00:00+00:00,14.5,1017.5,0.0,14.0,13.0,13.5,378.0,0.0,0.0,1450.5,3.25,0.0,2365.0,1453.75,2365.0,-911.25
2026-02-10 17:00:00+00:00,15.0,1089.0,0.0,14.0,13.0,0.0,395.5,0.0,0.0,1526.5,0.0,0.0,2470.5,1526.5,2470.5,-944.0
2026-02-10 18:00:00+00:00,15.0,1132.25,0.0,14.0,12.75,0.0,350.25,0.0,0.0,1524.25,183.0,0.0,2568.0,1707.25,2568.0,-860.75
2026-02-10 19:00:00+00:00,15.0,1217.0,0.0,14.0,11.5,0.0,289.5,0.0,0.0,1547.0,144.25,0.0,2521.25,1691.25,2521.25,-830.0
2026-02-10 20:00:00+00:00,15.0,1057.25,0.0,14.0,10.5,0.0,242.25,0.0,0.0,1339.0,79.0,0.0,2340.75,1418.0,2340.75,-922.75
2026-02-10 21:00:00+00:00,15.0,944.0,0.0,13.75,10.75,0.0,259.75,0.0,0.0,1243.25,78.5,0.0,2097.5,1321.75,2097.5,-775.75
2026-02-10 22:00:00+00:00,14.25,635.75,0.0,11.75,11.0,0.0,287.75,0.0,0.0,960.5,77.75,0.0,1841.25,1038.25,1841.25,-803.0
2026-02-10 23:00:00+00:00,14.0,505.5,0.0,8.5,11.0,0.0,277.75,0.0,0.0,816.75,0.0,0.0,1608.25,816.75,1608.25,-791.5
2026-02-11 00:00:00+00:00,14.0,419.75,0.0,7.0,11.0,0.0,372.75,0.0,0.0,824.5,0.0,6.0,1465.5,824.5,1471.5,-647.0
2026-02-11 01:00:00+00:00,14.0,255.75,0.0,6.5,11.0,0.0,529.75,0.0,0.0,817.0,0.0,12.5,1396.75,817.0,1409.25,-592.25
2026-02-11 02:00:00+00:00,14.0,245.0,0.0,6.0,11.0,0.0,647.5,0.0,0.0,923.5,0.0,5.25,1358.75,923.5,1364.0,-440.5
2026-02-11 03:00:00+00:00,14.0,312.0,0.0,6.0,11.0,0.0,812.25,0.0,0.0,1155.25,0.0,0.0,1387.75,1155.25,1387.75,-232.5
2026-02-11 04:00:00+00:00,14.0,539.25,0.0,6.0,11.0,0.0,979.25,0.0,0.0,1549.5,0.0,0.0,1478.25,1549.5,1478.25,71.25
2026-02-11 05:00:00+00:00,14.0,834.0,0.0,7.0,11.0,0.0,1198.25,0.0,0.0,2064.25,0.0,0.0,1737.5,2064.25,1737.5,326.75
2026-02-11 06:00:00+00:00,14.0,1013.0,0.0,7.0,11.5,35.5,1451.25,0.0,0.0,2532.25,5.5,0.0,2081.0,2537.75,2081.0,456.75
2026-02-11 07:00:00+00:00,14.25,893.0,0.0,7.0,12.5,151.75,1607.75,0.0,0.0,2686.25,7.5,0.0,2288.0,2693.75,2288.0,405.75
2026-02-11 08:00:00+00:00,15.0,875.5,0.0,7.75,12.0,284.75,1854.5,0.0,0.0,3049.5,0.0,0.0,2426.0,3049.5,2426.0,623.5
2026-02-11 09:00:00+00:00,14.75,648.75,0.0,9.25,13.0,570.0,1896.25,0.0,0.0,3152.0,0.0,0.0,2450.25,3152.0,2450.25,701.75
2026-02-11 10:00:00+00:00,14.0,638.25,0.0,11.5,13.0,861.75,1878.5,0.0,0.0,3417.0,0.0,0.0,2486.0,3417.0,2486.0,931.0
2026-02-11 11:00:00+00:00,14.0,627.75,0.0,12.5,12.25,1062.25,1749.0,0.0,0.0,3477.75,0.0,0.0,2448.25,3477.75,2448.25,1029.5
2026-02-11 12:00:00+00:00,14.0,618.25,0.0,13.0,12.0,1181.5,1753.75,0.0,0.0,3592.5,0.0,0.0,2330.0,3592.5,2330.0,1262.5
2026-02-11 13:00:00+00:00,15.0,588.75,0.0,13.0,12.75,1081.25,1866.5,0.0,0.0,3577.25,0.0,16.5,2257.0,3577.25,2273.5,1303.75
2026-02-11 14:00:00+00:00,14.5,638.0,0.0,13.0,13.0,895.25,1874.75,0.0,0.0,3448.5,0.0,145.75,2222.5,3448.5,2368.25,1080.25
2026-02-11 15:00:00+00:00,14.25,821.25,0.0,13.0,13.0,400.25,1855.25,0.0,0.0,3117.0,0.0,18.5,2236.75,3117.0,2255.25,861.75
2026-02-11 16:00:00+00:00,14.25,986.0,0.0,13.0,12.5,33.25,1726.0,0.0,0.0,2785.0,3.5,0.0,2307.25,2788.5,2307.25,481.25
2026-02-11 17:00:00+00:00,15.0,1015.0,0.0,13.0,13.0,0.0,1595.5,0.0,0.0,2651.5,7.5,0.0,2457.25,2659.0,2457.25,201.75
2026-02-11 18:00:00+00:00,15.0,1017.5,0.0,13.0,12.75,0.0,1467.5,0.0,0.0,2525.75,7.0,0.0,2537.75,2532.75,2537.75,-5.0
2026-02-11 19:00:00+00:00,15.0,855.5,0.0,12.5,11.5,0.0,1503.5,0.0,0.0,2398.0,0.0,0.0,2478.75,2398.0,2478.75,-80.75
2026-02-11 20:00:00+00:00,15.0,510.75,0.0,12.0,11.0,0.0,1567.5,0.0,0.0,2116.25,0.0,0.0,2301.25,2116.25,2301.25,-185.0
2026-02-11 21:00:00+00:00,15.0,505.75,0.0,12.0,11.0,0.0,1607.25,0.0,0.0,2151.0,0.0,0.0,2083.75,2151.0,2083.75,67.25
2026-02-11 22:00:00+00:00,15.0,505.25,0.0,12.0,11.0,0.0,1506.5,0.0,0.0,2049.75,0.0,0.0,1850.0,2049.75,1850.0,199.75
2026-02-11 23:00:00+00:00,14.0,496.5,0.0,12.0,11.0,0.0,1387.75,0.0,0.0,1921.25,0.0,0.75,1609.0,1921.25,1609.75,311.5
2026-02-12 00:00:00+00:00,14.25,483.75,0.0,12.0,11.0,0.0,1275.75,0.0,0.0,1796.75,0.0,0.25,1494.0,1796.75,1494.25,302.5
2026-02-12 01:00:00+00:00,15.0,482.75,0.0,12.0,11.0,0.0,1241.25,0.0,0.0,1762.0,0.0,0.25,1435.75,1762.0,1436.0,326.0
2026-02-12 02:00:00+00:00,15.0,476.25,0.0,12.0,11.0,0.0,1170.0,0.0,0.0,1684.25,0.0,0.0,1412.75,1684.25,1412.75,271.5
2026-02-12 03:00:00+00:00,15.0,472.5,0.0,13.0,10.75,0.0,1033.75,0.0,0.0,1545.0,0.0,0.0,1402.25,1545.0,1402.25,142.75
2026-02-12 04:00:00+00:00,14.25,481.0,0.0,12.0,10.25,0.0,1158.25,0.0,0.0,1675.75,0.0,0.0,1499.25,1675.75,1499.25,176.5
2026-02-12 05:00:00+00:00,14.25,505.25,0.0,12.5,10.5,0.0,1352.75,0.0,0.0,1895.25,2.75,0.0,1727.75,1898.0,1727.75,170.25
2026-02-12 06:00:00+00:00,14.0,517.0,0.0,12.25,11.75,18.25,1480.5,0.0,0.0,2053.75,177.0,0.0,1991.0,2230.75,1991.0,239.75
2026-02-12 07:00:00+00:00,14.0,516.0,0.0,12.5,12.0,75.0,1620.0,0.0,0.0,2249.5,360.5,0.0,2184.75,2610.0,2184.75,425.25
2026-02-12 08:00:00+00:00,14.0,510.25,0.0,13.0,12.0,198.75,1721.75,0.0,0.0,2469.75,8.0,0.0,2355.0,2477.75,2355.0,122.75
2026-02-12 09:00:00+00:00,13.75,497.0,0.0,13.25,12.75,396.0,1813.5,0.0,0.0,2746.25,0.0,0.0,2382.5,2746.25,2382.5,363.75
2026-02-12 10:00:00+00:00,13.5,499.5,0.0,14.0,13.0,596.5,1894.75,0.0,0.0,3031.25,0.0,0.0,2385.0,3031.25,2385.0,646.25
2026-02-12 11:00:00+00:00,14.0,500.5,0.0,14.0,13.0,855.75,1855.0,0.0,0.0,3252.25,0.0,3.5,2357.25,3252.25,2360.75,891.5
2026-02-12 12:00:00+00:00,14.0,479.0,0.0,14.0,13.0,1197.75,1885.25,0.0,0.0,3603.0,0.0,211.75,2364.25,3603.0,2576.0,1027.0
2026-02-12 13:00:00+00:00,14.0,476.0,0.0,14.0,13.0,1065.25,1804.5,0.0,0.0,3386.75,0.0,213.25,2334.0,3386.75,2547.25,839.5
2026-02-12 14:00:00+00:00,14.0,475.75,0.0,12.25,13.0,627.75,1777.75,0.0,0.0,2920.5,0.0,6.0,2227.5,2920.5,2233.5,687.0
2026-02-12 15:00:00+00:00,14.0,551.0,0.0,11.5,12.0,271.5,1727.25,0.0,0.0,2587.25,0.5,0.0,2259.25,2587.75,2259.25,328.5
2026-02-12 16:00:00+00:00,14.0,520.0,0.0,13.75,12.5,26.5,1656.25,0.0,0.0,2243.0,106.0,0.0,2285.25,2349.0,2285.25,63.75
2026-02-12 17:00:00+00:00,13.75,519.5,0.0,15.25,13.0,0.0,1697.75,0.0,0.0,2259.25,467.25,0.0,2443.5,2726.5,2443.5,283.0
2026-02-12 18:00:00+00:00,13.75,514.5,0.0,16.0,12.75,0.0,1719.5,0.0,0.0,2276.5,484.0,0.0,2522.75,2760.5,2522.75,237.75
2026-02-12 19:00:00+00:00,14.0,518.75,0.0,16.0,11.75,0.0,1750.5,0.0,0.0,2311.0,145.25,0.0,2452.25,2456.25,2452.25,4.0
2026-02-12 20:00:00+00:00,14.0,519.0,0.0,15.5,12.0,0.0,1703.25,0.0,0.0,2263.75,0.0,0.75,2266.25,2263.75,2267.0,-3.25
2026-02-12 21:00:00+00:00,14.0,516.5,0.0,14.25,12.0,0.0,1649.5,0.0,0.0,2206.25,1.0,0.0,2069.75,2207.25,2069.75,137.5
2026-02-12 22:00:00+00:00,14.0,513.75,0.0,10.5,12.0,0.0,1644.5,0.0,0.0,2194.75,0.0,0.0,1834.75,2194.75,1834.75,360.0
2026-02-12 23:00:00+00:00,14.25,480.0,0.0,4.5,12.0,0.0,1583.75,0.0,0.0,2094.5,0.0,0.0,1628.5,2094.5,1628.5,466.0
2026-02-13 00:00:00+00:00,15.0,473.0,0.0,4.0,12.0,0.0,1535.0,0.0,0.0,2039.0,0.0,0.0,1496.5,2039.0,1496.5,542.5
2026-02-13 01:00:00+00:00,14.75,468.0,0.0,10.25,12.0,0.0,1529.25,0.0,0.0,2034.25,0.0,0.0,1428.75,2034.25,1428.75,605.5
2026-02-13 02:00:00+00:00,14.25,466.5,0.0,12.25,12.0,0.0,1524.5,0.0,0.0,2029.5,0.0,0.0,1409.5,2029.5,1409.5,620.0
2026-02-13 03:00:00+00:00,15.0,467.75,0.0,13.0,12.0,0.0,1581.0,0.0,0.0,2088.75,0.0,0.0,1429.25,2088.75,1429.25,659.5
2026-02-13 04:00:00+00:00,15.0,485.0,0.0,14.0,12.0,0.0,1603.25,0.0,0.0,2129.25,0.0,0.0,1515.25,2129.25,1515.25,614.0
2026-02-13 05:00:00+00:00,14.75,505.25,0.0,13.75,12.0,0.5,1652.25,0.0,0.0,2198.5,0.0,0.0,1736.25,2198.5,1736.25,462.25
2026-02-13 06:00:00+00:00,14.25,548.5,0.0,12.75,12.0,150.75,1683.75,0.0,0.0,2422.0,198.5,0.0,2025.75,2620.5,2025.75,594.75
2026-02-13 07:00:00+00:00,14.0,516.75,0.0,9.5,12.0,662.5,1714.75,0.0,0.0,2929.5,95.5,0.0,2244.0,3025.0,2244.0,781.0
2026-02-13 08:00:00+00:00,12.5,479.75,0.0,8.5,11.0,1134.5,1749.75,0.0,0.0,3396.0,0.0,31.25,2391.25,3396.0,2422.5,973.5
2026-02-13 09:00:00+00:00,0.0,473.75,0.0,6.5,12.5,1370.75,1735.25,0.0,0.0,3598.75,0.0,454.0,2348.25,3598.75,2802.25,796.5
2026-02-13 10:00:00+00:00,0.0,474.25,0.0,4.75,13.0,1628.5,1729.75,0.0,0.0,3850.25,0.0,622.25,2348.0,3850.25,2970.25,880.0
2026-02-13 11:00:00+00:00,0.0,477.0,0.0,4.0,13.0,1800.75,1663.0,0.0,0.0,3957.75,0.0,599.5,2349.75,3957.75,2949.25,1008.5
2026-02-13 12:00:00+00:00,0.0,486.75,0.0,4.0,12.0,1771.0,1480.25,0.0,0.0,3754.0,0.0,447.0,2260.75,3754.0,2707.75,1046.25
2026-02-13 13:00:00+00:00,0.0,482.25,0.0,4.0,12.0,1533.0,1279.25,0.0,0.0,3310.5,0.0,292.75,2244.75,3310.5,2537.5,773.0
2026-02-13 14:00:00+00:00,0.0,589.25,0.0,4.0,12.0,1133.25,898.5,0.0,0.0,2637.0,0.0,170.5,2157.0,2637.0,2327.5,309.5
2026-02-13 15:00:00+00:00,0.0,828.25,0.0,4.0,12.0,503.75,690.0,0.0,0.0,2038.0,57.0,0.0,2102.5,2095.0,2102.5,-7.5
2026-02-13 16:00:00+00:00,0.0,1100.5,0.0,4.0,11.5,53.0,660.5,0.0,0.0,1829.5,255.5,0.0,2190.0,2085.0,2190.0,-105.0
2026-02-13 17:00:00+00:00,7.75,1260.25,0.0,4.0,10.25,0.0,623.25,0.0,0.0,1905.5,190.75,0.0,2371.25,2096.25,2371.25,-275.0
2026-02-13 18:00:00+00:00,13.0,1544.75,0.0,4.75,11.0,0.0,658.0,0.0,0.0,2231.5,72.5,0.0,2468.25,2304.0,2468.25,-164.25
2026-02-13 19:00:00+00:00,14.75,1426.75,0.0,5.0,9.75,0.0,780.25,0.0,0.0,2236.5,9.0,0.0,2423.0,2245.5,2423.0,-177.5
2026-02-13 20:00:00+00:00,15.0,1368.75,0.0,5.0,10.0,0.0,939.25,0.0,0.0,2338.0,11.75,0.0,2264.75,2349.75,2264.75,85.0
2026-02-13 21:00:00+00:00,15.0,733.0,0.0,5.0,10.0,0.0,863.0,0.0,0.0,1626.0,5.5,0.0,2046.75,1631.5,2046.75,-415.25
2026-02-13 22:00:00+00:00,14.25,666.0,0.0,5.0,11.5,0.0,1013.0,0.0,0.0,1709.75,0.0,0.0,1816.0,1709.75,1816.0,-106.25
2026-02-13 23:00:00+00:00,14.0,620.5,0.0,5.0,11.0,0.0,948.5,0.0,0.0,1599.0,0.0,0.0,1634.5,1599.0,1634.5,-35.5
2026-02-14 00:00:00+00:00,14.0,512.5,0.0,5.0,12.0,0.0,784.25,0.0,0.0,1327.75,0.0,3.25,1500.0,1327.75,1503.25,-175.5
2026-02-14 01:00:00+00:00,13.75,480.25,0.5,5.0,12.0,0.0,796.75,0.0,0.0,1308.25,0.0,8.75,1405.0,1308.25,1413.75,-105.5
2026-02-14 02:00:00+00:00,13.75,467.0,0.0,5.0,12.0,0.0,978.75,0.0,0.0,1476.5,0.0,7.25,1380.5,1476.5,1387.75,88.75
2026-02-14 03:00:00+00:00,14.0,489.75,0.0,5.0,11.25,0.0,997.5,0.0,0.0,1517.5,0.0,0.25,1377.0,1517.5,1377.25,140.25
2026-02-14 04:00:00+00:00,14.0,491.75,0.75,5.0,11.0,0.0,836.25,0.0,0.0,1358.75,0.0,0.25,1411.5,1358.75,1411.75,-53.0
2026-02-14 05:00:00+00:00,14.0,494.0,9.5,5.0,11.25,0.25,909.75,0.0,0.0,1443.75,0.0,2.75,1538.0,1443.75,1540.75,-97.0
2026-02-14 06:00:00+00:00,14.0,606.75,17.75,4.75,12.5,88.5,909.0,0.0,0.0,1653.25,8.25,0.0,1715.25,1661.5,1715.25,-53.75
2026-02-14 07:00:00+00:00,14.0,673.5,19.25,4.0,12.0,360.25,871.25,0.0,0.0,1954.25,56.0,0.0,1974.25,2010.25,1974.25,36.0
2026-02-14 08:00:00+00:00,14.0,715.25,74.25,4.0,12.0,644.0,630.5,0.0,0.0,2094.0,1.75,0.0,2187.0,2095.75,2187.0,-91.25
2026-02-14 09:00:00+00:00,14.0,724.25,118.75,4.0,13.0,827.0,418.0,0.0,0.0,2119.0,0.0,0.0,2251.5,2119.0,2251.5,-132.5
2026-02-14 10:00:00+00:00,14.0,792.75,131.0,4.0,13.0,800.25,363.0,0.0,0.0,2118.0,31.0,0.0,2234.5,2149.0,2234.5,-85.5
2026-02-14 11:00:00+00:00,14.0,975.0,134.75,4.0,13.0,643.5,318.75,0.0,0.0,2103.0,104.0,0.0,2268.5,2207.0,2268.5,-61.5
2026-02-14 12:00:00+00:00,14.0,1092.25,135.0,4.0,13.0,449.0,167.0,0.0,0.0,1874.25,200.75,0.0,2211.5,2075.0,2211.5,-136.5
2026-02-14 13:00:00+00:00,14.0,1210.0,135.0,4.0,13.0,451.0,292.25,0.0,0.0,2119.25,127.25,0.0,2171.75,2246.5,2171.75,74.75
2026-02-14 14:00:00+00:00,14.0,1298.25,135.0,4.0,13.0,404.25,314.25,0.0,0.0,2182.75,0.0,0.0,2110.0,2182.75,2110.0,72.75
2026-02-14 15:00:00+00:00,14.0,1355.0,135.0,4.0,13.0,190.5,364.25,0.0,0.0,2075.75,0.0,0.0,2138.5,2075.75,2138.5,-62.75
2026-02-14 16:00:00+00:00,14.0,1567.75,135.0,4.0,13.0,19.75,358.0,0.0,0.0,2111.5,5.75,0.0,2243.25,2117.25,2243.25,-126.0
2026-02-14 17:00:00+00:00,13.75,1741.0,135.0,4.0,13.0,0.0,464.75,0.0,0.0,2371.5,6.0,0.0,2378.0,2377.5,2378.0,-0.5
2026-02-14 18:00:00+00:00,14.0,1675.75,134.75,4.0,13.0,0.0,522.25,0.0,0.0,2363.75,7.5,0.0,2440.25,2371.25,2440.25,-69.0
2026-02-14 19:00:00+00:00,14.0,1658.75,135.0,4.0,11.75,0.0,632.75,0.0,0.0,2456.25,0.75,0.0,2346.5,2457.0,2346.5,110.5
2026-02-14 20:00:00+00:00,14.0,1120.75,135.25,4.0,10.0,0.0,861.25,0.0,0.0,2145.25,0.0,0.0,2138.75,2145.25,2138.75,6.5
2026-02-14 21:00:00+00:00,14.0,854.75,135.0,4.0,10.0,0.0,1053.0,0.0,0.0,2070.75,0.0,0.0,1971.5,2070.75,1971.5,99.25
2026-02-14 22:00:00+00:00,14.0,715.5,134.5,4.0,11.5,0.0,1381.5,0.0,0.0,2261.0,0.0,0.0,1828.25,2261.0,1828.25,432.75
2026-02-14 23:00:00+00:00,14.0,522.5,134.0,4.0,11.25,0.0,1525.5,0.0,0.0,2211.25,0.0,1.0,1683.75,2211.25,1684.75,526.5
2026-02-15 00:00:00+00:00,14.0,514.25,134.0,4.0,12.0,0.0,1539.25,0.0,0.0,2217.5,0.0,0.25,1556.25,2217.5,1556.5,661.0
2026-02-15 01:00:00+00:00,14.0,514.25,134.0,4.0,12.0,0.0,1433.5,0.0,0.0,2111.75,0.0,0.0,1431.25,2111.75,1431.25,680.5
2026-02-15 02:00:00+00:00,14.0,508.25,135.0,4.0,11.75,0.0,1394.75,0.0,0.0,2067.75,0.0,3.0,1397.75,2067.75,1400.75,667.0
2026-02-15 03:00:00+00:00,14.0,495.5,135.0,4.0,10.5,0.0,1451.25,0.0,0.0,2110.25,0.0,0.0,1364.25,2110.25,1364.25,746.0
2026-02-15 04:00:00+00:00,14.0,495.75,135.0,4.0,10.0,0.0,1518.0,0.0,0.0,2176.75,0.0,3.0,1390.0,2176.75,1393.0,783.75
2026-02-15 05:00:00+00:00,14.0,500.0,135.0,4.0,10.75,1.0,1464.25,0.0,0.0,2129.0,0.0,0.0,1467.75,2129.0,1467.75,661.25
2026-02-15 06:00:00+00:00,14.0,498.25,135.0,4.0,11.5,111.75,1405.25,0.0,0.0,2179.75,0.0,0.0,1559.25,2179.75,1559.25,620.5
2026-02-15 07:00:00+00:00,14.0,493.5,135.0,4.0,12.0,283.75,1351.25,0.0,0.0,2293.5,0.75,0.0,1762.0,2294.25,1762.0,532.25
2026-02-15 08:00:00+00:00,14.0,486.0,135.0,4.0,12.0,669.25,1324.5,0.0,0.0,2644.75,0.5,0.0,2053.25,2645.25,2053.25,592.0
2026-02-15 09:00:00+00:00,14.0,499.25,134.0,4.0,12.0,806.75,1452.0,0.0,0.0,2922.0,0.0,1.5,2191.0,2922.0,2192.5,729.5
2026-02-15 10:00:00+00:00,13.5,477.0,133.75,4.0,12.0,1150.0,1566.0,0.0,0.0,3356.25,0.0,137.25,2277.0,3356.25,2414.25,942.0
2026-02-15 11:00:00+00:00,13.75,482.75,133.75,4.0,12.0,1045.75,1665.75,0.0,0.0,3357.75,0.0,194.5,2232.5,3357.75,2427.0,930.75
2026-02-15 12:00:00+00:00,13.75,474.0,133.5,4.0,12.0,1059.75,1746.0,0.0,0.0,3443.0,0.0,300.25,2155.75,3443.0,2456.0,987.0
2026-02-15 13:00:00+00:00,14.0,476.25,133.75,4.0,12.0,840.75,1772.25,0.0,0.0,3253.0,0.0,461.75,1944.25,3253.0,2406.0,847.0
2026-02-15 14:00:00+00:00,14.0,477.25,133.75,4.0,12.0,729.25,1786.75,0.0,0.0,3157.0,0.0,464.5,1976.5,3157.0,2441.0,716.0
2026-02-15 15:00:00+00:00,13.75,507.0,133.25,4.0,12.75,377.25,1810.25,0.0,0.0,2858.25,0.0,184.25,1943.25,2858.25,2127.5,730.75
2026-02-15 16:00:00+00:00,14.0,557.5,133.75,4.0,13.0,37.75,1701.25,0.0,0.0,2461.25,5.5,0.0,1958.0,2466.75,1958.0,508.75
2026-02-15 17:00:00+00:00,13.0,653.25,134.0,4.0,13.0,0.0,1479.25,0.0,0.0,2296.5,97.0,0.0,2107.5,2393.5,2107.5,286.0
2026-02-15 18:00:00+00:00,13.5,787.25,134.0,4.0,12.75,0.0,1419.5,0.0,0.0,2371.0,293.0,0.0,2171.75,2664.0,2171.75,492.25
2026-02-15 19:00:00+00:00,13.5,832.5,134.0,4.0,11.75,0.0,1321.0,0.0,0.0,2316.75,87.75,0.0,2201.0,2404.5,2201.0,203.5
