,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 08:00:00+00:00,28.05,171.04,0.0,665.05,702.4,103.32,0.14,2.45,510.78,2183.23,0.15,0.0,2029.36,2183.38,2029.36,154.0200000000002
2026-02-09 09:00:00+00:00,28.85,170.82,0.0,641.23,702.42,142.59,0.18,1.91,423.54,2111.54,0.0,0.0,1999.85,2111.54,1999.85,111.69000000000005
2026-02-09 10:00:00+00:00,29.07,170.73,0.0,575.43,702.56,135.29,0.17,1.38,370.41,1985.0400000000002,0.09,0.0,2045.57,1985.13,2045.57,-60.43999999999983
2026-02-09 11:00:00+00:00,28.76,170.58,0.0,524.62,702.55,114.67,0.19,1.4,286.99,1829.7600000000002,0.16,0.0,2045.17,1829.9200000000003,2045.17,-215.24999999999977
2026-02-09 12:00:00+00:00,26.66,171.2,0.0,467.87,702.78,99.53,0.24,1.08,264.03,1733.3899999999999,0.0,0.0,2031.21,1733.3899999999999,2031.21,-297.82000000000016
2026-02-09 13:00:00+00:00,25.71,171.38,0.0,534.47,702.8,87.31,0.24,1.1,318.91,1841.92,0.0,0.0,1955.56,1841.92,1955.56,-113.63999999999987
2026-02-09 14:00:00+00:00,26.71,171.34,0.0,593.57,702.95,60.51,0.23,1.12,422.34,1978.77,159.1,0.0,1959.9,2137.87,1959.9,177.9699999999998
2026-02-09 15:00:00+00:00,27.46,171.56,0.0,651.86,703.24,20.09,0.24,1.17,510.46,2086.08,170.08,0.0,1885.75,2256.16,1885.75,370.40999999999985
2026-02-09 16:00:00+00:00,26.71,170.97,0.0,659.0,702.55,3.26,0.25,1.24,518.17,2082.15,175.7,0.0,1881.74,2257.85,1881.74,376.1099999999999
2026-02-09 17:00:00+00:00,28.01,170.94,0.0,660.97,702.71,1.51,0.24,1.23,516.65,2082.26,174.97,0.0,1912.91,2257.23,1912.91,344.31999999999994
2026-02-09 18:00:00+00:00,27.17,171.19,0.0,656.25,702.84,0.73,0.21,1.31,495.86,2055.56,162.79,0.0,1900.88,2218.35,1900.88,317.4699999999998
2026-02-09 19:00:00+00:00,28.47,170.72,0.0,560.45,702.84,0.26,0.21,1.2,395.2,1859.3500000000001,152.76,0.0,1849.1,2012.1100000000001,1849.1,163.01000000000022
2026-02-09 20:00:00+00:00,28.62,168.11,0.0,403.64,702.69,0.25,0.21,0.73,296.17,1600.42,0.09,0.0,1724.56,1600.51,1724.56,-124.04999999999995
2026-02-09 21:00:00+00:00,28.0,163.55,0.0,277.81,703.03,0.03,0.2,0.59,255.28,1428.4899999999998,0.0,0.0,1626.27,1428.4899999999998,1626.27,-197.7800000000002
2026-02-09 22:00:00+00:00,28.57,163.32,0.0,253.07,702.99,0.03,0.16,0.39,255.83,1404.3600000000001,0.0,0.0,1520.24,1404.3600000000001,1520.24,-115.87999999999988
2026-02-09 23:00:00+00:00,29.08,164.38,0.0,197.76,702.91,0.03,0.16,0.33,256.67,1351.32,0.0,0.0,1427.7,1351.32,1427.7,-76.38000000000011
2026-02-10 00:00:00+00:00,29.03,166.16,0.0,192.34,703.01,0.03,0.16,0.34,256.72,1347.79,0.0,0.0,1396.14,1347.79,1396.14,-48.350000000000136
2026-02-10 01:00:00+00:00,29.08,166.09,0.0,191.82,702.87,0.03,0.16,0.29,256.43,1346.7700000000002,0.0,0.0,1381.51,1346.7700000000002,1381.51,-34.73999999999978
2026-02-10 02:00:00+00:00,28.55,166.89,0.0,200.28,703.06,0.03,0.16,0.14,257.28,1356.39,0.07,0.0,1364.26,1356.46,1364.26,-7.7999999999999545
2026-02-10 03:00:00+00:00,29.42,167.05,0.0,203.63,702.83,0.18,0.16,0.06,256.81,1360.14,0.0,0.0,1405.64,1360.14,1405.64,-45.5
2026-02-10 04:00:00+00:00,30.1,166.63,0.0,248.59,702.91,0.09,0.16,0.07,256.74,1405.29,0.0,0.0,1524.74,1405.29,1524.74,-119.45000000000005
2026-02-10 05:00:00+00:00,28.64,171.14,0.0,462.69,702.49,0.46,0.16,0.08,294.07,1659.73,0.0,0.0,1794.72,1659.73,1794.72,-134.99
2026-02-10 06:00:00+00:00,29.29,171.44,0.0,652.83,702.45,6.25,0.18,0.14,371.98,1934.5600000000004,150.2,0.0,1949.58,2084.76,1949.58,135.1800000000003
2026-02-10 07:00:00+00:00,29.25,171.06,0.0,659.89,702.63,41.02,0.19,0.14,348.79,1952.97,150.46,0.0,1995.15,2103.43,1995.15,108.27999999999975
2026-02-10 08:00:00+00:00,28.88,169.55,0.0,654.1,702.33,97.05,0.2,0.05,265.71,1917.8700000000001,139.38,0.0,2026.63,2057.25,2026.63,30.61999999999989
2026-02-10 09:00:00+00:00,29.23,171.9,0.0,516.56,702.72,166.2,0.2,0.02,255.69,1842.52,0.17,0.0,2006.01,1842.69,2006.01,-163.31999999999994
2026-02-10 10:00:00+00:00,29.48,173.42,0.0,344.22,702.56,204.21,0.2,0.0,256.61,1710.6999999999998,0.0,0.0,2049.99,1710.6999999999998,2049.99,-339.28999999999996
2026-02-10 11:00:00+00:00,30.4,174.29,0.0,280.98,702.58,218.97,0.2,0.08,256.96,1664.46,0.0,0.0,2038.68,1664.46,2038.68,-374.22
2026-02-10 12:00:00+00:00,29.56,174.06,0.0,466.87,702.37,253.05,0.2,0.23,256.91,1883.2500000000002,0.0,0.0,2013.24,1883.2500000000002,2013.24,-129.98999999999978
2026-02-10 13:00:00+00:00,29.43,173.94,0.0,568.58,702.97,252.51,0.22,0.34,277.51,2005.5,0.0,0.0,1934.22,2005.5,1934.22,71.27999999999997
2026-02-10 14:00:00+00:00,29.12,173.21,0.0,626.16,702.97,155.28,0.26,0.32,370.21,2057.5299999999997,1.41,0.0,1915.02,2058.9399999999996,1915.02,143.91999999999962
2026-02-10 15:00:00+00:00,29.36,173.26,0.0,644.48,702.97,47.87,0.26,0.21,462.44,2060.85,142.45,0.0,1830.13,2203.2999999999997,1830.13,373.1699999999996
2026-02-10 16:00:00+00:00,29.86,173.21,0.0,668.27,702.83,3.06,0.26,0.21,479.45,2057.15,158.33,0.0,1862.76,2215.48,1862.76,352.72
2026-02-10 17:00:00+00:00,30.83,173.22,0.0,650.47,702.9,0.65,0.26,0.2,478.37,2036.9,152.56,0.0,1938.64,2189.46,1938.64,250.81999999999994
2026-02-10 18:00:00+00:00,29.95,172.58,0.0,648.22,702.53,0.61,0.2,0.28,462.84,2017.2099999999998,164.41,0.0,1959.02,2181.62,1959.02,222.5999999999999
2026-02-10 19:00:00+00:00,30.04,172.27,0.0,533.64,702.67,0.23,0.2,0.3,371.73,1811.08,71.73,0.0,1859.39,1882.81,1859.39,23.419999999999845
2026-02-10 20:00:00+00:00,30.6,166.38,0.0,421.19,703.12,0.07,0.2,0.35,276.24,1598.1499999999999,0.0,0.0,1758.53,1598.1499999999999,1758.53,-160.3800000000001
2026-02-10 21:00:00+00:00,29.27,166.57,0.0,275.32,702.88,0.03,0.2,0.35,254.96,1429.58,0.0,0.0,1660.8,1429.58,1660.8,-231.22000000000003
2026-02-10 22:00:00+00:00,28.76,166.44,0.0,228.38,702.79,0.03,0.2,0.47,256.53,1383.6,0.0,0.0,1569.17,1383.6,1569.17,-185.57000000000016
2026-02-10 23:00:00+00:00,29.61,167.01,0.0,176.65,702.76,0.03,0.2,0.42,257.06,1333.74,0.0,0.0,1472.25,1333.74,1472.25,-138.51
2026-02-11 00:00:00+00:00,29.04,168.42,0.0,175.55,702.64,0.03,0.2,0.55,256.87,1333.3000000000002,0.0,0.0,1449.66,1333.3000000000002,1449.66,-116.3599999999999
2026-02-11 01:00:00+00:00,29.44,168.36,0.0,171.62,702.56,0.03,0.18,0.38,257.05,1329.6200000000001,0.0,0.0,1402.42,1329.6200000000001,1402.42,-72.79999999999995
2026-02-11 02:00:00+00:00,28.84,168.54,0.0,171.8,702.95,0.03,0.17,1.09,256.79,1330.21,0.0,0.0,1399.46,1330.21,1399.46,-69.25
2026-02-11 03:00:00+00:00,28.73,169.31,0.0,171.94,702.91,0.03,0.17,1.35,256.7,1331.1399999999999,0.0,0.0,1424.75,1331.1399999999999,1424.75,-93.61000000000013
2026-02-11 04:00:00+00:00,29.63,168.77,0.0,184.76,702.56,0.07,0.19,1.28,257.5,1344.7599999999998,0.07,0.0,1516.82,1344.8299999999997,1516.82,-171.99000000000024
2026-02-11 05:00:00+00:00,30.89,169.56,0.0,324.13,702.48,0.44,0.2,0.65,257.23,1485.5800000000002,0.0,0.0,1849.41,1485.5800000000002,1849.41,-363.8299999999999
2026-02-11 06:00:00+00:00,29.66,174.27,0.0,538.36,702.27,12.21,0.2,0.42,256.06,1713.45,92.26,0.0,1977.78,1805.71,1977.78,-172.06999999999994
2026-02-11 07:00:00+00:00,29.12,174.28,0.0,622.39,702.58,44.81,0.2,0.38,256.21,1829.97,171.17,0.0,2010.31,2001.14,2010.31,-9.169999999999845
2026-02-11 08:00:00+00:00,29.57,174.23,0.0,628.4,702.42,75.56,0.2,0.3,255.85,1866.5299999999997,101.66,0.0,2010.82,1968.1899999999998,2010.82,-42.63000000000011
2026-02-11 09:00:00+00:00,30.18,174.29,0.0,562.97,702.36,105.18,0.2,0.19,255.86,1831.2300000000005,0.13,0.0,2022.48,1831.3600000000006,2022.48,-191.11999999999944
2026-02-11 10:00:00+00:00,27.58,170.09,0.0,376.63,702.5,174.97,0.2,0.37,255.32,1707.6599999999999,0.0,0.0,2050.51,1707.6599999999999,2050.51,-342.85000000000036
2026-02-11 11:00:00+00:00,29.17,170.17,0.0,229.35,702.57,250.15,0.2,0.53,255.23,1637.3700000000001,0.0,0.0,2042.54,1637.3700000000001,2042.54,-405.16999999999985
2026-02-11 12:00:00+00:00,29.07,170.68,0.0,220.89,702.58,216.15,0.2,0.24,256.17,1595.9800000000002,0.0,0.0,1972.96,1595.9800000000002,1972.96,-376.9799999999998
2026-02-11 13:00:00+00:00,31.25,170.68,0.0,315.99,702.65,179.19,0.2,0.35,297.29,1697.6000000000001,0.0,0.0,1897.15,1697.6000000000001,1897.15,-199.54999999999995
2026-02-11 14:00:00+00:00,29.53,174.7,0.0,568.0,702.34,125.1,0.2,0.39,396.73,1996.9900000000002,0.0,0.0,1848.51,1996.9900000000002,1848.51,148.48000000000025
2026-02-11 15:00:00+00:00,28.97,174.73,0.0,614.06,702.63,44.19,0.2,0.37,474.24,2039.3899999999999,1.41,0.0,1823.22,2040.8,1823.22,217.57999999999993
2026-02-11 16:00:00+00:00,30.98,174.44,0.0,631.06,702.64,2.12,0.2,0.44,479.86,2021.7399999999998,166.64,0.0,1829.57,2188.3799999999997,1829.57,358.8099999999997
2026-02-11 17:00:00+00:00,29.69,173.33,0.0,618.46,702.74,0.68,0.2,0.55,479.09,2004.74,0.13,0.0,1925.0,2004.8700000000001,1925.0,79.87000000000012
2026-02-11 18:00:00+00:00,29.94,173.16,0.0,532.45,702.89,0.53,0.2,0.18,445.46,1884.8100000000002,0.0,0.0,1932.08,1884.8100000000002,1932.08,-47.269999999999754
2026-02-11 19:00:00+00:00,31.37,172.43,0.0,429.12,702.62,0.22,0.2,0.22,345.33,1681.51,0.0,0.0,1856.97,1681.51,1856.97,-175.46000000000004
2026-02-11 20:00:00+00:00,30.39,166.21,0.0,319.68,702.87,0.19,0.2,0.1,262.81,1482.45,0.0,0.0,1714.98,1482.45,1714.98,-232.52999999999997
2026-02-11 21:00:00+00:00,30.76,166.34,0.0,225.94,702.81,0.03,0.2,0.1,255.51,1381.6899999999998,0.0,0.0,1627.29,1381.6899999999998,1627.29,-245.60000000000014
2026-02-11 22:00:00+00:00,30.34,165.64,0.0,214.36,702.71,0.03,0.2,0.07,255.9,1369.2500000000002,0.0,0.0,1534.73,1369.2500000000002,1534.73,-165.4799999999998
2026-02-11 23:00:00+00:00,30.03,164.48,0.0,236.74,702.89,0.03,0.25,0.22,256.22,1390.86,0.0,0.0,1451.17,1390.86,1451.17,-60.31000000000017
2026-02-12 00:00:00+00:00,28.65,166.62,0.0,238.39,703.05,0.03,0.25,0.27,256.21,1393.47,0.0,0.0,1409.45,1393.47,1409.45,-15.980000000000018
2026-02-12 01:00:00+00:00,29.64,167.03,0.0,238.64,702.87,0.03,0.25,0.23,256.78,1395.47,0.0,0.0,1374.45,1395.47,1374.45,21.019999999999982
2026-02-12 02:00:00+00:00,28.98,167.01,0.0,239.85,702.83,0.03,0.25,0.24,256.61,1395.8000000000002,0.0,0.0,1364.74,1395.8000000000002,1364.74,31.060000000000173
2026-02-12 03:00:00+00:00,28.76,167.04,0.0,238.89,702.96,0.03,0.25,0.06,256.15,1394.1399999999999,0.0,0.0,1401.55,1394.1399999999999,1401.55,-7.410000000000082
2026-02-12 04:00:00+00:00,29.75,166.32,0.0,252.42,702.86,0.07,0.25,0.1,257.05,1408.8199999999997,0.07,0.0,1482.69,1408.8899999999996,1482.69,-73.80000000000041
2026-02-12 05:00:00+00:00,31.1,166.64,0.0,366.48,702.53,0.54,0.25,0.1,257.12,1524.7599999999998,0.79,0.0,1799.82,1525.5499999999997,1799.82,-274.2700000000002
2026-02-12 06:00:00+00:00,30.74,171.49,0.0,579.97,702.47,14.57,0.25,0.06,256.18,1755.73,120.93,0.0,1980.62,1876.66,1980.62,-103.95999999999981
2026-02-12 07:00:00+00:00,30.11,171.23,0.0,650.66,702.51,55.66,0.26,0.2,255.51,1866.14,158.72,0.0,2000.95,2024.8600000000001,2000.95,23.910000000000082
2026-02-12 08:00:00+00:00,29.37,172.43,0.0,629.02,702.65,106.72,0.26,0.23,255.59,1896.2699999999998,0.39,0.0,2001.51,1896.6599999999999,2001.51,-104.85000000000014
2026-02-12 09:00:00+00:00,29.87,169.44,0.0,495.77,702.73,158.68,0.26,0.21,256.33,1813.29,0.0,0.0,2016.67,1813.29,2016.67,-203.3800000000001
2026-02-12 10:00:00+00:00,28.75,169.33,0.0,370.4,702.72,227.6,0.26,0.51,256.45,1756.02,0.0,0.0,2025.7,1756.02,2025.7,-269.68000000000006
2026-02-12 11:00:00+00:00,28.94,169.64,0.0,307.87,702.74,240.29,0.26,0.87,254.82,1705.4299999999998,0.0,0.0,2057.56,1705.4299999999998,2057.56,-352.1300000000001
2026-02-12 12:00:00+00:00,30.33,170.16,0.0,307.48,702.65,198.28,0.26,0.47,256.13,1665.7599999999998,0.08,0.0,1946.69,1665.8399999999997,1946.69,-280.85000000000036
2026-02-12 13:00:00+00:00,29.93,170.1,0.0,395.12,702.97,154.21,0.26,0.07,277.24,1729.8999999999999,0.0,0.0,1910.12,1729.8999999999999,1910.12,-180.22000000000003
2026-02-12 14:00:00+00:00,30.85,173.9,0.0,564.86,703.04,103.96,0.26,0.1,369.47,1946.44,70.89,0.0,1838.15,2017.3300000000002,1838.15,179.18000000000006
2026-02-12 15:00:00+00:00,30.04,173.77,0.0,655.52,703.1,39.93,0.26,0.02,464.52,2067.16,168.03,0.0,1824.62,2235.19,1824.62,410.57000000000016
2026-02-12 16:00:00+00:00,30.41,173.69,0.0,685.41,703.04,3.67,0.26,0.06,504.76,2101.3,166.93,0.0,1808.61,2268.23,1808.61,459.6200000000001
2026-02-12 17:00:00+00:00,30.36,173.49,0.0,662.03,702.96,1.11,0.27,0.02,482.64,2052.88,158.09,0.0,1871.75,2210.9700000000003,1871.75,339.22000000000025
2026-02-12 18:00:00+00:00,30.69,172.95,0.0,576.14,702.93,0.58,0.26,0.0,463.6,1947.15,120.14,0.0,1898.66,2067.29,1898.66,168.62999999999988
2026-02-12 19:00:00+00:00,30.55,172.88,0.0,476.41,703.1,0.26,0.26,0.0,373.11,1756.5700000000002,0.0,0.0,1820.87,1756.5700000000002,1820.87,-64.29999999999973
2026-02-12 20:00:00+00:00,30.43,166.91,0.0,372.2,703.02,0.22,0.25,0.0,276.91,1549.94,0.0,0.0,1705.01,1549.94,1705.01,-155.06999999999994
2026-02-12 21:00:00+00:00,31.3,166.49,0.0,261.7,703.19,0.03,0.26,0.02,256.03,1419.02,0.0,0.0,1607.33,1419.02,1607.33,-188.30999999999995
2026-02-12 22:00:00+00:00,30.13,165.78,0.0,243.84,702.74,0.03,0.25,0.0,256.03,1398.8,0.0,0.0,1502.66,1398.8,1502.66,-103.86000000000013
2026-02-12 23:00:00+00:00,29.66,166.07,0.0,211.0,702.83,0.03,0.25,0.0,256.37,1366.21,0.0,0.0,1437.1,1366.21,1437.1,-70.88999999999987
2026-02-13 00:00:00+00:00,29.32,167.43,0.0,208.62,702.84,0.03,0.25,0.0,256.35,1364.8400000000001,0.0,0.0,1373.31,1364.8400000000001,1373.31,-8.4699999999998
2026-02-13 01:00:00+00:00,30.19,167.32,0.0,208.76,703.1,0.03,0.25,0.01,256.4,1366.06,0.0,0.0,1348.77,1366.06,1348.77,17.289999999999964
2026-02-13 02:00:00+00:00,29.55,166.87,0.0,209.13,703.1,0.03,0.25,0.0,255.4,1364.3300000000002,0.0,0.0,1363.81,1364.3300000000002,1363.81,0.5200000000002092
2026-02-13 03:00:00+00:00,29.24,167.44,0.0,211.9,702.78,0.03,0.25,0.01,255.9,1367.5500000000002,0.0,0.0,1387.0,1367.5500000000002,1387.0,-19.449999999999818
2026-02-13 04:00:00+00:00,29.81,167.41,0.0,239.16,702.74,0.07,0.25,0.01,256.78,1396.2299999999998,0.0,0.0,1490.91,1396.2299999999998,1490.91,-94.68000000000029
2026-02-13 05:00:00+00:00,29.68,168.88,0.0,439.6,702.37,0.54,0.22,0.02,256.53,1597.8400000000001,0.08,0.0,1788.18,1597.92,1788.18,-190.26
2026-02-13 06:00:00+00:00,30.68,174.07,0.0,600.09,702.78,21.0,0.23,0.04,256.66,1785.55,0.0,0.0,1959.4,1785.55,1959.4,-173.85000000000014
2026-02-13 07:00:00+00:00,29.45,121.11,0.0,628.42,702.55,126.47,0.23,0.03,255.61,1863.87,0.0,0.0,1979.08,1863.87,1979.08,-115.21000000000004
2026-02-13 08:00:00+00:00,28.23,80.0,0.0,626.5,702.86,301.37,0.23,0.03,254.77,1993.99,0.0,0.0,1948.98,1993.99,1948.98,45.00999999999999
2026-02-13 09:00:00+00:00,29.9,70.38,0.0,504.26,702.23,456.67,0.23,0.03,254.08,2017.78,0.0,0.0,1924.23,2017.78,1924.23,93.54999999999995
2026-02-13 10:00:00+00:00,29.27,103.71,0.0,337.48,702.34,573.61,0.25,0.02,258.47,2005.1500000000003,0.0,0.0,1921.62,2005.1500000000003,1921.62,83.53000000000043
2026-02-13 11:00:00+00:00,29.67,165.85,0.0,235.87,702.6,618.51,0.27,0.06,255.89,2008.7199999999998,0.0,0.0,1893.14,2008.7199999999998,1893.14,115.5799999999997
2026-02-13 12:00:00+00:00,30.01,169.07,0.0,234.0,702.78,610.57,0.25,0.17,256.79,2003.6399999999999,0.0,0.0,1783.1,2003.6399999999999,1783.1,220.53999999999996
2026-02-13 13:00:00+00:00,29.41,168.57,0.0,315.17,703.08,471.43,0.17,0.34,265.32,1953.49,0.0,0.0,1702.03,1953.49,1702.03,251.46000000000004
2026-02-13 14:00:00+00:00,28.71,168.57,0.0,405.05,702.81,280.77,0.17,0.37,348.39,1934.8399999999997,0.0,0.0,1659.98,1934.8399999999997,1659.98,274.8599999999997
2026-02-13 15:00:00+00:00,28.85,172.33,0.0,590.91,702.69,83.6,0.16,0.11,443.1,2021.75,0.08,0.0,1655.36,2021.83,1655.36,366.47
2026-02-13 16:00:00+00:00,28.62,172.42,0.0,659.05,702.64,3.25,0.16,0.01,479.8,2045.95,147.72,0.0,1718.78,2193.67,1718.78,474.8900000000001
2026-02-13 17:00:00+00:00,29.61,172.07,0.0,668.4,702.77,3.19,0.16,0.02,481.31,2057.53,166.52,0.0,1803.24,2224.05,1803.24,420.8100000000002
2026-02-13 18:00:00+00:00,29.04,171.65,0.0,657.98,703.08,2.29,0.16,0.08,476.01,2040.29,164.18,0.0,1830.47,2204.47,1830.47,373.9999999999998
2026-02-13 19:00:00+00:00,29.23,171.51,0.0,572.51,702.8,0.66,0.16,0.1,397.73,1874.7,33.42,0.0,1761.49,1908.1200000000001,1761.49,146.6300000000001
2026-02-13 20:00:00+00:00,29.11,166.28,0.0,412.81,702.99,0.36,0.15,0.1,298.29,1610.09,0.0,0.0,1649.89,1610.09,1649.89,-39.80000000000018
2026-02-13 21:00:00+00:00,30.05,165.22,0.0,265.07,702.92,0.19,0.15,0.14,256.11,1419.8500000000004,0.0,0.0,1541.66,1419.8500000000004,1541.66,-121.80999999999972
2026-02-13 22:00:00+00:00,30.52,165.4,0.0,257.65,703.09,0.15,0.15,0.09,258.36,1415.4100000000003,0.0,0.0,1462.94,1415.4100000000003,1462.94,-47.529999999999745
2026-02-13 23:00:00+00:00,28.97,165.54,0.0,216.36,703.05,0.1,0.15,0.06,256.96,1371.19,0.0,0.0,1398.88,1371.19,1398.88,-27.690000000000055
2026-02-14 00:00:00+00:00,29.32,166.6,0.0,198.24,703.07,0.03,0.15,0.01,257.69,1355.1100000000001,0.0,0.0,1351.52,1355.1100000000001,1351.52,3.5900000000001455
2026-02-14 01:00:00+00:00,30.73,166.41,0.0,199.6,702.88,0.03,0.15,0.04,258.06,1357.8999999999999,0.0,0.0,1290.31,1357.8999999999999,1290.31,67.58999999999992
2026-02-14 02:00:00+00:00,29.87,166.42,0.0,197.79,702.94,0.03,0.15,0.15,258.28,1355.63,0.0,0.0,1287.2,1355.63,1287.2,68.43000000000006
2026-02-14 03:00:00+00:00,29.24,166.33,0.0,199.13,702.72,0.03,0.14,0.17,258.09,1355.8500000000001,0.0,0.0,1273.28,1355.8500000000001,1273.28,82.57000000000016
2026-02-14 04:00:00+00:00,29.72,165.53,0.0,199.8,702.77,0.05,0.15,0.64,256.45,1355.1100000000001,0.0,0.0,1325.17,1355.1100000000001,1325.17,29.940000000000055
2026-02-14 05:00:00+00:00,28.77,165.77,0.0,262.41,702.83,0.21,0.16,0.68,256.1,1416.9300000000003,0.0,0.0,1457.67,1416.9300000000003,1457.67,-40.73999999999978
2026-02-14 06:00:00+00:00,28.87,166.37,0.0,369.6,702.99,16.63,0.17,0.39,255.71,1540.7300000000002,0.0,0.0,1573.33,1540.7300000000002,1573.33,-32.59999999999968
2026-02-14 07:00:00+00:00,29.19,165.95,0.0,546.79,702.82,90.62,0.16,0.21,256.03,1791.77,0.0,0.0,1687.3,1791.77,1687.3,104.47000000000003
2026-02-14 08:00:00+00:00,29.68,165.69,0.0,549.88,702.8,199.73,0.14,0.52,256.79,1905.23,0.0,0.0,1718.35,1905.23,1718.35,186.8800000000001
2026-02-14 09:00:00+00:00,30.44,165.42,0.0,417.37,702.83,236.79,0.14,0.71,256.1,1809.8000000000002,0.0,0.0,1726.75,1809.8000000000002,1726.75,83.05000000000018
2026-02-14 10:00:00+00:00,28.61,166.29,0.0,274.47,703.34,264.35,0.14,0.86,256.24,1694.3,0.0,0.0,1704.87,1694.3,1704.87,-10.569999999999936
2026-02-14 11:00:00+00:00,29.45,166.59,0.0,238.58,703.32,221.04,0.13,0.47,255.73,1615.3100000000002,0.0,0.0,1674.98,1615.3100000000002,1674.98,-59.669999999999845
2026-02-14 12:00:00+00:00,30.23,167.82,0.0,239.96,703.14,126.14,0.12,0.41,256.45,1524.2700000000002,0.0,0.0,1623.83,1524.2700000000002,1623.83,-99.55999999999972
2026-02-14 13:00:00+00:00,28.8,167.36,0.0,261.01,703.03,87.15,0.12,0.76,256.91,1505.14,0.0,0.0,1617.24,1505.14,1617.24,-112.09999999999991
2026-02-14 14:00:00+00:00,28.2,166.81,0.0,479.51,702.76,52.3,0.12,1.91,277.12,1708.73,0.0,0.0,1603.69,1708.73,1603.69,105.03999999999996
2026-02-14 15:00:00+00:00,27.96,170.7,0.0,588.97,702.74,16.31,0.11,2.78,371.46,1881.0299999999997,0.17,0.0,1532.71,1881.1999999999998,1532.71,348.4899999999998
2026-02-14 16:00:00+00:00,27.69,169.48,0.0,646.07,702.92,0.35,0.11,3.19,461.63,2011.4399999999996,116.97,0.0,1550.33,2128.4099999999994,1550.33,578.0799999999995
2026-02-14 17:00:00+00:00,27.67,168.93,0.0,648.13,702.66,1.07,0.11,3.36,481.39,2033.3199999999997,165.58,0.0,1585.95,2198.8999999999996,1585.95,612.9499999999996
2026-02-14 18:00:00+00:00,28.03,168.03,0.0,649.77,702.56,0.38,0.12,3.01,481.67,2033.57,169.8,0.0,1577.46,2203.37,1577.46,625.9099999999999
2026-02-14 19:00:00+00:00,28.65,167.86,0.0,625.19,702.89,0.27,0.13,2.93,464.92,1992.8400000000004,0.13,0.0,1510.04,1992.9700000000005,1510.04,482.9300000000005
2026-02-14 20:00:00+00:00,28.06,163.95,0.0,603.65,702.71,0.18,0.12,3.5,373.98,1876.1499999999999,0.0,0.0,1421.73,1876.1499999999999,1421.73,454.41999999999985
2026-02-14 21:00:00+00:00,28.19,164.46,0.0,524.91,702.64,0.04,0.12,3.1,278.19,1701.6499999999996,0.0,0.0,1361.93,1701.6499999999996,1361.93,339.7199999999996
2026-02-14 22:00:00+00:00,28.13,164.71,0.0,394.17,702.63,0.03,0.12,3.06,255.38,1548.2299999999996,0.0,0.0,1264.11,1548.2299999999996,1264.11,284.11999999999966
2026-02-14 23:00:00+00:00,27.95,166.69,0.0,312.61,702.65,0.03,0.12,4.0,255.22,1469.27,0.0,0.0,1197.23,1469.27,1197.23,272.03999999999996
2026-02-15 00:00:00+00:00,28.0,167.88,0.0,249.08,703.09,0.03,0.12,4.04,255.87,1408.1100000000001,0.0,0.0,1173.93,1408.1100000000001,1173.93,234.18000000000006
2026-02-15 01:00:00+00:00,28.15,167.08,0.0,200.37,702.94,0.03,0.12,4.19,255.47,1358.35,0.0,0.0,1136.2,1358.35,1136.2,222.14999999999986
2026-02-15 02:00:00+00:00,27.62,167.26,0.0,194.77,702.99,0.03,0.12,4.17,255.5,1352.4599999999998,0.0,0.0,1140.17,1352.4599999999998,1140.17,212.28999999999974
2026-02-15 03:00:00+00:00,28.6,167.81,0.0,209.26,702.94,0.04,0.11,3.52,255.8,1368.08,0.0,0.0,1138.68,1368.08,1138.68,229.39999999999986
2026-02-15 04:00:00+00:00,27.36,167.3,0.0,204.8,702.61,0.05,0.11,2.58,256.52,1361.33,0.0,0.0,1170.94,1361.33,1170.94,190.38999999999987
2026-02-15 05:00:00+00:00,27.81,167.54,0.0,426.09,702.7,0.16,0.11,2.57,257.63,1584.6099999999997,0.0,0.0,1231.22,1584.6099999999997,1231.22,353.38999999999965
2026-02-15 06:00:00+00:00,27.76,167.44,0.0,454.23,702.6,19.98,0.11,2.18,257.74,1632.0400000000002,0.0,0.0,1338.56,1632.0400000000002,1338.56,293.48000000000025
2026-02-15 07:00:00+00:00,27.77,167.72,0.0,353.45,702.79,153.37,0.11,3.18,257.58,1665.9699999999998,0.0,0.0,1447.19,1665.9699999999998,1447.19,218.77999999999975
2026-02-15 08:00:00+00:00,26.65,167.63,0.0,269.69,702.47,366.2,0.11,1.38,257.26,1791.39,0.0,0.0,1541.5,1791.39,1541.5,249.8900000000001
2026-02-15 09:00:00+00:00,27.67,167.65,0.0,199.52,702.68,470.71,0.1,1.59,257.03,1826.9499999999998,0.0,0.0,1516.05,1826.9499999999998,1516.05,310.89999999999986
2026-02-15 10:00:00+00:00,27.98,167.63,0.0,187.75,702.85,603.16,0.12,1.64,257.63,1948.7599999999998,0.0,0.0,1581.44,1948.7599999999998,1581.44,367.3199999999997
2026-02-15 11:00:00+00:00,28.08,166.98,0.0,173.8,703.03,588.92,0.13,2.07,257.06,1920.07,0.0,0.0,1523.92,1920.07,1523.92,396.14999999999986
