,Hydro Run-of-river and poundage,Solar,Wind Onshore,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-26 01:00:00+00:00,154.26,0.0,0.0,310.73,0.0,695.72,1160.71,0.44,0.0,1067.82,1161.15,1067.82,93.33000000000015
2026-01-26 02:00:00+00:00,158.09,0.0,0.0,341.75,0.0,699.02,1198.8600000000001,0.44,0.0,1081.7,1199.3000000000002,1081.7,117.60000000000014
2026-01-26 03:00:00+00:00,152.93,0.0,0.0,331.47,0.0,683.22,1167.6200000000001,0.44,0.0,1046.33,1168.0600000000002,1046.33,121.73000000000025
2026-01-26 04:00:00+00:00,152.1,0.0,12.29,433.78,0.0,695.17,1293.34,0.44,0.0,1211.63,1293.78,1211.63,82.14999999999986
2026-01-26 05:00:00+00:00,159.26,0.0,6.49,660.59,0.0,701.32,1527.66,19.54,0.0,1479.68,1547.2,1479.68,67.51999999999998
2026-01-26 06:00:00+00:00,160.19,0.13,21.41,772.7,0.0,693.39,1647.8200000000002,169.69,0.0,1814.17,1817.5100000000002,1814.17,3.3400000000001455
2026-01-26 07:00:00+00:00,166.36,3.47,9.77,823.72,0.0,693.69,1697.0100000000002,178.83,0.0,1873.08,1875.8400000000001,1873.08,2.7600000000002183
2026-01-26 08:00:00+00:00,158.28,14.74,13.62,858.81,0.0,704.84,1750.29,139.14,0.0,1880.22,1889.4299999999998,1880.22,9.209999999999809
2026-01-26 09:00:00+00:00,174.02,22.25,4.16,801.4,0.0,705.4,1707.23,138.97,0.0,1807.56,1846.2,1807.56,38.6400000000001
2026-01-26 10:00:00+00:00,182.56,14.15,8.99,748.43,0.0,717.24,1671.37,140.27,0.0,1787.23,1811.6399999999999,1787.23,24.409999999999854
2026-01-26 11:00:00+00:00,184.08,23.57,3.12,709.52,0.0,715.96,1636.25,140.91,0.0,1737.67,1777.16,1737.67,39.49000000000001
2026-01-26 12:00:00+00:00,183.98,22.65,0.0,716.86,0.0,712.78,1636.27,141.12,0.0,1793.19,1777.3899999999999,1793.19,-15.800000000000182
2026-01-26 13:00:00+00:00,184.36,29.14,1.04,692.4,0.0,709.28,1616.2199999999998,141.52,0.0,1797.58,1757.7399999999998,1797.58,-39.840000000000146
2026-01-26 14:00:00+00:00,184.79,17.35,1.67,711.23,0.0,725.24,1640.28,151.87,0.0,1815.45,1792.15,1815.45,-23.299999999999955
2026-01-26 15:00:00+00:00,183.79,3.93,0.29,829.19,0.0,712.03,1729.23,148.95,0.0,1884.7,1878.18,1884.7,-6.519999999999982
2026-01-26 16:00:00+00:00,181.78,0.0,0.48,843.44,0.0,721.28,1746.98,184.8,0.0,1966.12,1931.78,1966.12,-34.33999999999992
2026-01-26 17:00:00+00:00,180.25,0.0,1.04,852.09,0.0,715.67,1749.0500000000002,211.22,0.0,1962.75,1960.2700000000002,1962.75,-2.479999999999791
2026-01-26 18:00:00+00:00,180.89,0.0,7.81,812.08,0.0,726.94,1727.72,189.24,0.0,1882.07,1916.96,1882.07,34.8900000000001
2026-01-26 19:00:00+00:00,182.98,0.0,13.27,803.63,0.0,714.75,1714.63,188.57,0.0,1834.43,1903.2,1834.43,68.76999999999998
2026-01-26 20:00:00+00:00,185.29,0.0,23.44,737.69,0.0,721.92,1668.3400000000001,163.37,0.0,1762.39,1831.71,1762.39,69.31999999999994
2026-01-26 21:00:00+00:00,186.12,0.0,28.42,826.93,0.0,725.23,1766.7,30.44,0.0,1670.38,1797.14,1670.38,126.75999999999999
2026-01-26 22:00:00+00:00,186.01,0.0,26.18,640.14,0.0,735.22,1587.55,0.44,0.0,1613.05,1587.99,1613.05,-25.059999999999945
2026-01-26 23:00:00+00:00,185.54,0.0,30.28,606.57,0.0,733.22,1555.6100000000001,0.44,0.0,1422.6,1556.0500000000002,1422.6,133.45000000000027
2026-01-27 00:00:00+00:00,184.39,0.0,28.99,541.05,0.0,737.65,1492.08,0.44,0.0,1292.48,1492.52,1292.48,200.03999999999996
2026-01-27 01:00:00+00:00,182.92,0.0,42.24,517.06,0.0,736.04,1478.2599999999998,0.44,0.0,1263.04,1478.6999999999998,1263.04,215.65999999999985
2026-01-27 02:00:00+00:00,180.67,0.0,54.28,510.59,0.0,728.41,1473.9499999999998,0.44,0.0,1279.48,1474.3899999999999,1279.48,194.90999999999985
2026-01-27 03:00:00+00:00,178.41,0.0,39.48,498.85,0.0,718.15,1434.8899999999999,0.44,0.0,1283.9,1435.33,1283.9,151.42999999999984
2026-01-27 04:00:00+00:00,175.98,0.0,21.38,501.74,0.0,729.78,1428.88,0.44,0.0,1284.18,1429.3200000000002,1284.18,145.1400000000001
2026-01-27 05:00:00+00:00,173.2,0.0,44.43,637.47,0.0,743.73,1598.83,142.58,0.0,1499.73,1741.4099999999999,1499.73,241.67999999999984
2026-01-27 06:00:00+00:00,172.08,2.71,33.07,891.3,0.0,742.6,1841.7599999999998,184.13,0.0,1786.75,2025.8899999999999,1786.75,239.13999999999987
2026-01-27 07:00:00+00:00,175.74,26.19,22.0,900.63,0.0,742.99,1867.55,198.83,0.0,1806.1,2066.38,1806.1,260.2800000000002
2026-01-27 08:00:00+00:00,178.57,47.22,12.65,896.91,0.0,743.81,1879.1599999999999,159.69,0.0,1671.52,2038.85,1671.52,367.3299999999999
2026-01-27 09:00:00+00:00,180.48,48.95,6.68,775.14,0.0,734.03,1745.28,139.65,0.0,1540.71,1884.93,1540.71,344.22
2026-01-27 10:00:00+00:00,179.19,52.02,1.5,704.7,0.0,723.63,1661.04,140.2,0.0,1323.41,1801.24,1323.41,477.8299999999999
2026-01-27 11:00:00+00:00,156.71,57.22,0.0,660.8,0.0,702.99,1577.72,140.25,0.0,1237.85,1717.97,1237.85,480.1200000000001
2026-01-27 12:00:00+00:00,150.67,54.83,0.45,706.56,0.0,695.04,1607.55,145.98,0.0,1335.05,1753.53,1335.05,418.48
2026-01-27 13:00:00+00:00,154.11,52.48,4.71,737.84,0.0,727.98,1677.1200000000001,148.7,0.0,1488.67,1825.8200000000002,1488.67,337.1500000000001
2026-01-27 14:00:00+00:00,170.14,26.48,5.29,825.59,0.0,728.57,1756.0700000000002,149.77,0.0,1671.49,1905.8400000000001,1671.49,234.35000000000014
2026-01-27 15:00:00+00:00,171.25,4.18,8.05,869.06,0.0,729.37,1781.9099999999999,179.16,0.0,1820.74,1961.07,1820.74,140.32999999999993
2026-01-27 16:00:00+00:00,174.67,0.0,6.28,929.13,0.0,729.21,1839.29,199.76,0.0,1927.38,2039.05,1927.38,111.66999999999985
2026-01-27 17:00:00+00:00,177.99,0.0,4.84,915.34,0.0,731.95,1830.1200000000001,200.17,0.0,1880.96,2030.2900000000002,1880.96,149.33000000000015
2026-01-27 18:00:00+00:00,175.56,0.0,3.46,924.67,0.0,729.2,1832.89,206.74,0.0,1855.9,2039.63,1855.9,183.73000000000002
2026-01-27 19:00:00+00:00,175.11,0.0,0.0,930.65,0.0,727.49,1833.25,206.04,0.0,1781.79,2039.29,1781.79,257.5
2026-01-27 20:00:00+00:00,172.87,0.0,0.65,873.19,0.0,722.09,1768.8000000000002,182.75,0.0,1682.42,1951.5500000000002,1682.42,269.1300000000001
2026-01-27 21:00:00+00:00,168.55,0.0,8.4,828.35,0.0,730.31,1735.6100000000001,167.89,0.0,1552.61,1903.5,1552.61,350.8900000000001
2026-01-27 22:00:00+00:00,168.59,0.0,22.49,718.87,0.0,726.17,1636.12,141.9,0.0,1431.38,1778.02,1431.38,346.6399999999999
2026-01-27 23:00:00+00:00,184.93,0.0,28.57,681.17,0.0,723.57,1618.24,7.4,0.0,1262.5,1625.64,1262.5,363.1400000000001
2026-01-28 00:00:00+00:00,176.32,0.0,15.4,606.26,0.0,732.9,1530.88,0.44,0.0,1165.54,1531.3200000000002,1165.54,365.7800000000002
2026-01-28 01:00:00+00:00,168.79,0.0,28.39,597.12,0.0,724.68,1518.98,0.44,0.0,1168.03,1519.42,1168.03,351.3900000000001
2026-01-28 02:00:00+00:00,162.41,0.0,35.92,572.5,0.0,725.08,1495.9099999999999,0.44,0.0,1175.09,1496.35,1175.09,321.26
2026-01-28 03:00:00+00:00,167.3,0.0,15.9,573.24,0.0,720.9,1477.3400000000001,0.44,0.0,1188.49,1477.7800000000002,1188.49,289.2900000000002
2026-01-28 04:00:00+00:00,171.38,0.0,23.46,601.97,0.0,706.32,1503.13,4.22,0.0,1200.86,1507.3500000000001,1200.86,306.49000000000024
2026-01-28 05:00:00+00:00,154.15,0.0,44.86,752.86,0.0,676.59,1628.46,141.96,0.0,1468.81,1770.42,1468.81,301.6100000000001
2026-01-28 06:00:00+00:00,165.97,1.25,50.45,952.24,0.0,705.07,1874.98,165.02,0.0,1795.62,2040.0,1795.62,244.3800000000001
2026-01-28 07:00:00+00:00,169.92,6.91,55.91,975.1,0.0,711.48,1919.32,169.3,0.0,1909.51,2088.62,1909.51,179.1099999999999
2026-01-28 08:00:00+00:00,172.81,7.87,66.6,914.07,0.0,714.69,1876.0400000000002,179.18,0.0,1982.42,2055.2200000000003,1982.42,72.80000000000018
2026-01-28 09:00:00+00:00,174.43,5.42,66.71,871.76,0.0,716.71,1835.03,169.43,0.0,1856.7,2004.46,1856.7,147.76
2026-01-28 10:00:00+00:00,170.93,9.75,85.49,840.07,0.0,712.64,1818.88,163.25,0.0,1848.18,1982.13,1848.18,133.95000000000005
2026-01-28 11:00:00+00:00,171.39,8.9,86.08,816.26,0.0,710.53,1793.16,169.77,0.0,1797.59,1962.93,1797.59,165.34000000000015
2026-01-28 12:00:00+00:00,171.57,3.27,68.62,870.03,0.0,703.55,1817.04,175.35,0.0,1855.61,1992.3899999999999,1855.61,136.77999999999997
2026-01-28 13:00:00+00:00,172.76,1.72,83.63,909.28,0.0,703.13,1870.52,178.6,0.0,1887.83,2049.12,1887.83,161.28999999999996
2026-01-28 14:00:00+00:00,171.51,0.6,64.96,915.26,0.0,704.21,1856.54,178.23,0.0,1806.5,2034.77,1806.5,228.26999999999998
2026-01-28 15:00:00+00:00,170.55,0.0,65.08,927.87,0.0,711.53,1875.03,207.24,0.0,1839.69,2082.27,1839.69,242.57999999999993
2026-01-28 16:00:00+00:00,166.98,0.0,64.01,1044.24,0.0,707.07,1982.3000000000002,159.23,0.0,1954.84,2141.53,1954.84,186.69000000000028
2026-01-28 17:00:00+00:00,167.52,0.0,63.45,1010.25,0.0,719.39,1960.6100000000001,144.74,0.0,1889.73,2105.3500000000004,1889.73,215.62000000000035
2026-01-28 18:00:00+00:00,168.71,0.0,64.9,983.72,0.0,716.48,1933.81,144.69,0.0,1846.22,2078.5,1846.22,232.27999999999997
2026-01-28 19:00:00+00:00,148.19,0.0,68.69,914.76,0.0,726.06,1857.6999999999998,144.24,0.0,1808.68,2001.9399999999998,1808.68,193.25999999999976
2026-01-28 20:00:00+00:00,148.17,0.0,62.86,860.22,0.0,727.55,1798.8,143.86,0.0,1709.6,1942.6599999999999,1709.6,233.05999999999995
2026-01-28 21:00:00+00:00,143.02,0.0,79.57,820.43,0.0,725.77,1768.79,143.76,0.0,1655.07,1912.55,1655.07,257.48
2026-01-28 22:00:00+00:00,133.81,0.0,57.92,686.54,0.0,718.76,1597.03,142.78,0.0,1494.63,1739.81,1494.63,245.17999999999984
2026-01-28 23:00:00+00:00,175.16,0.0,56.22,604.79,0.0,720.42,1556.59,0.44,0.0,1328.15,1557.03,1328.15,228.87999999999988
2026-01-29 00:00:00+00:00,156.07,0.0,58.07,554.5,0.0,718.73,1487.37,0.44,0.0,1224.06,1487.81,1224.06,263.75
2026-01-29 01:00:00+00:00,155.72,0.0,79.11,526.02,0.0,713.03,1473.8799999999999,0.44,0.0,1192.51,1474.32,1192.51,281.80999999999995
2026-01-29 02:00:00+00:00,161.58,0.0,46.28,511.34,0.0,714.42,1433.62,0.44,0.0,1116.52,1434.06,1116.52,317.53999999999996
2026-01-29 03:00:00+00:00,164.71,0.0,28.19,518.51,0.0,718.79,1430.1999999999998,0.44,0.0,1137.37,1430.6399999999999,1137.37,293.27
2026-01-29 04:00:00+00:00,167.9,0.0,12.15,601.4,0.0,719.37,1500.8200000000002,14.26,0.0,1208.73,1515.0800000000002,1208.73,306.35000000000014
2026-01-29 05:00:00+00:00,152.0,0.0,8.41,693.69,0.0,657.96,1512.06,162.17,0.0,1349.11,1674.23,1349.11,325.1200000000001
2026-01-29 06:00:00+00:00,140.16,1.44,1.72,931.57,0.0,716.26,1791.15,158.84,0.0,1755.08,1949.99,1755.08,194.91000000000008
2026-01-29 07:00:00+00:00,119.38,16.84,0.0,955.27,0.0,713.37,1804.8600000000001,148.28,0.0,1784.46,1953.14,1784.46,168.68000000000006
2026-01-29 08:00:00+00:00,121.13,23.73,0.0,853.21,0.0,711.49,1709.56,143.87,0.0,1690.39,1853.4299999999998,1690.39,163.03999999999974
2026-01-29 09:00:00+00:00,121.22,18.76,0.0,784.7,0.0,712.22,1636.9,140.75,0.0,1628.13,1777.65,1628.13,149.51999999999998
2026-01-29 10:00:00+00:00,142.49,13.5,1.26,772.95,0.0,722.73,1652.93,98.23,0.0,1632.72,1751.16,1632.72,118.44000000000005
2026-01-29 11:00:00+00:00,169.32,11.85,1.44,821.32,0.0,723.66,1727.5900000000001,0.44,0.0,1602.32,1728.0300000000002,1602.32,125.71000000000026
2026-01-29 12:00:00+00:00,167.97,12.65,0.22,872.94,0.0,729.26,1783.04,6.82,0.0,1665.73,1789.86,1665.73,124.12999999999988
2026-01-29 13:00:00+00:00,144.06,10.16,0.0,809.92,0.0,728.37,1692.51,141.56,0.0,1663.36,1834.07,1663.36,170.71000000000004
2026-01-29 14:00:00+00:00,145.7,6.59,0.0,850.47,0.0,721.17,1723.9299999999998,140.66,0.0,1696.79,1864.59,1696.79,167.79999999999995
2026-01-29 15:00:00+00:00,152.27,1.3,0.0,920.21,0.0,714.46,1788.24,140.46,0.0,1770.25,1928.7,1770.25,158.45000000000005
2026-01-29 16:00:00+00:00,153.3,0.0,0.0,986.09,0.0,726.39,1865.7800000000002,140.17,0.0,1864.28,2005.9500000000003,1864.28,141.6700000000003
2026-01-29 17:00:00+00:00,155.97,0.0,0.0,968.1,0.0,723.46,1847.53,139.86,0.0,1847.43,1987.3899999999999,1847.43,139.9599999999998
2026-01-29 18:00:00+00:00,158.11,0.0,10.49,926.94,0.0,725.02,1820.56,139.53,0.0,1820.58,1960.09,1820.58,139.51
2026-01-29 19:00:00+00:00,183.14,0.0,17.38,900.29,0.0,724.76,1825.57,10.52,0.0,1750.79,1836.09,1750.79,85.29999999999995
2026-01-29 20:00:00+00:00,183.48,0.0,15.52,880.55,0.0,721.96,1801.51,0.44,0.0,1667.27,1801.95,1667.27,134.68000000000006
2026-01-29 21:00:00+00:00,172.44,0.0,9.79,821.16,0.0,728.29,1731.6799999999998,0.44,0.0,1583.92,1732.12,1583.92,148.19999999999982
2026-01-29 22:00:00+00:00,156.37,0.0,11.0,734.25,0.0,724.66,1626.28,0.44,0.0,1479.27,1626.72,1479.27,147.45000000000005
2026-01-29 23:00:00+00:00,168.18,0.0,9.27,572.53,0.0,724.21,1474.19,0.44,0.0,1264.78,1474.63,1264.78,209.85000000000014
2026-01-30 00:00:00+00:00,152.91,0.0,4.16,521.99,0.0,725.02,1404.08,0.44,0.0,1183.38,1404.52,1183.38,221.13999999999987
2026-01-30 01:00:00+00:00,151.62,0.0,10.52,497.81,0.0,727.11,1387.06,0.44,0.0,1178.75,1387.5,1178.75,208.75
2026-01-30 02:00:00+00:00,158.62,0.0,10.05,479.69,0.0,729.09,1377.45,0.44,0.0,1193.06,1377.89,1193.06,184.83000000000015
2026-01-30 03:00:00+00:00,151.53,0.0,5.98,453.05,0.0,742.33,1352.8899999999999,0.44,0.0,1158.22,1353.33,1158.22,195.1099999999999
2026-01-30 04:00:00+00:00,157.31,0.0,6.81,540.95,0.0,737.33,1442.4,0.44,0.0,1276.17,1442.8400000000001,1276.17,166.67000000000007
2026-01-30 05:00:00+00:00,147.58,0.0,7.15,752.87,0.0,743.82,1651.42,0.44,0.0,1584.26,1651.8600000000001,1584.26,67.60000000000014
2026-01-30 06:00:00+00:00,153.84,0.54,4.41,967.28,0.0,737.63,1863.6999999999998,0.44,0.0,1882.29,1864.1399999999999,1882.29,-18.15000000000009
2026-01-30 07:00:00+00:00,164.56,6.23,4.56,1014.9,0.0,734.07,1924.3200000000002,0.44,0.0,1953.73,1924.7600000000002,1953.73,-28.9699999999998
2026-01-30 08:00:00+00:00,164.11,18.03,1.97,1001.08,0.0,736.75,1921.94,0.44,0.0,2024.78,1922.38,2024.78,-102.39999999999986
2026-01-30 09:00:00+00:00,148.64,26.77,0.05,897.42,0.0,729.89,1802.77,0.44,0.0,1928.83,1803.21,1928.83,-125.61999999999989
2026-01-30 10:00:00+00:00,131.12,28.54,0.0,905.08,0.0,727.61,1792.35,0.44,0.0,1877.06,1792.79,1877.06,-84.26999999999998
2026-01-30 11:00:00+00:00,147.89,25.8,0.0,833.81,0.0,727.57,1735.0700000000002,0.44,0.0,1802.17,1735.5100000000002,1802.17,-66.65999999999985
2026-01-30 12:00:00+00:00,159.11,22.58,0.0,854.93,0.0,725.92,1762.54,0.44,0.0,1858.57,1762.98,1858.57,-95.58999999999992
2026-01-30 13:00:00+00:00,167.23,18.98,0.0,851.56,0.0,736.68,1774.4499999999998,0.44,0.0,1870.4,1774.8899999999999,1870.4,-95.51000000000022
2026-01-30 14:00:00+00:00,178.89,8.18,0.99,874.3,0.0,731.84,1794.1999999999998,4.99,0.0,1890.26,1799.1899999999998,1890.26,-91.07000000000016
2026-01-30 15:00:00+00:00,156.37,3.75,1.18,875.19,0.0,720.97,1757.46,173.07,0.0,1918.75,1930.53,1918.75,11.779999999999973
2026-01-30 16:00:00+00:00,171.27,0.0,0.11,932.59,0.0,724.77,1828.74,180.63,0.0,1953.73,2009.37,1953.73,55.63999999999987
2026-01-30 17:00:00+00:00,169.5,0.0,2.47,890.38,0.0,734.17,1796.52,170.81,0.0,1886.35,1967.33,1886.35,80.98000000000002
2026-01-30 18:00:00+00:00,169.26,0.0,2.65,839.69,0.0,736.21,1747.81,159.16,0.0,1814.34,1906.97,1814.34,92.63000000000011
2026-01-30 19:00:00+00:00,167.37,0.0,0.15,822.86,0.0,727.89,1718.27,159.2,0.0,1766.39,1877.47,1766.39,111.07999999999993
2026-01-30 20:00:00+00:00,159.49,0.0,0.0,853.1,0.0,723.32,1735.91,17.4,0.0,1700.13,1753.3100000000002,1700.13,53.180000000000064
2026-01-30 21:00:00+00:00,154.89,0.0,0.0,803.95,0.0,734.84,1693.68,0.44,0.0,1667.51,1694.1200000000001,1667.51,26.610000000000127
2026-01-30 22:00:00+00:00,143.0,0.0,0.0,688.59,0.0,739.28,1570.87,0.44,0.0,1575.59,1571.31,1575.59,-4.279999999999973
2026-01-30 23:00:00+00:00,132.24,0.0,0.0,655.27,0.0,746.66,1534.17,0.44,0.0,1450.01,1534.6100000000001,1450.01,84.60000000000014
2026-01-31 00:00:00+00:00,142.4,0.0,0.0,575.86,0.0,748.92,1467.1799999999998,0.44,0.0,1347.2,1467.62,1347.2,120.41999999999985
2026-01-31 01:00:00+00:00,142.18,0.0,0.0,562.38,0.0,745.31,1449.87,0.44,0.0,1311.49,1450.31,1311.49,138.81999999999994
2026-01-31 02:00:00+00:00,141.3,0.0,0.0,541.16,0.0,741.11,1423.5700000000002,0.44,0.0,1254.93,1424.0100000000002,1254.93,169.08000000000015
2026-01-31 03:00:00+00:00,140.55,0.0,0.0,551.9,0.0,738.0,1430.45,0.44,0.0,1216.83,1430.89,1216.83,214.06000000000017
2026-01-31 04:00:00+00:00,157.72,0.0,0.0,566.44,0.0,743.03,1467.19,0.44,0.0,1282.66,1467.63,1282.66,184.97000000000003
2026-01-31 05:00:00+00:00,158.37,0.0,0.0,678.68,0.0,740.6,1577.65,0.44,0.0,1371.06,1578.0900000000001,1371.06,207.0300000000002
2026-01-31 06:00:00+00:00,160.44,3.26,0.0,846.08,0.0,728.51,1738.29,0.44,0.0,1436.66,1738.73,1436.66,302.06999999999994
2026-01-31 07:00:00+00:00,166.8,27.4,0.0,987.62,0.0,732.0,1913.82,0.44,0.0,1576.93,1914.26,1576.93,337.3299999999999
2026-01-31 08:00:00+00:00,167.07,45.02,0.0,1011.18,0.0,724.34,1947.6100000000001,0.44,0.0,1695.97,1948.0500000000002,1695.97,252.08000000000015
2026-01-31 09:00:00+00:00,168.67,42.18,0.0,972.61,0.0,722.83,1906.29,0.44,0.0,1671.64,1906.73,1671.64,235.08999999999992
2026-01-31 10:00:00+00:00,166.32,36.09,0.0,924.98,0.0,724.67,1852.06,0.44,0.0,1675.07,1852.5,1675.07,177.43000000000006
2026-01-31 11:00:00+00:00,166.83,16.85,0.0,920.89,0.0,730.48,1835.05,0.44,0.0,1708.36,1835.49,1708.36,127.13000000000011
2026-01-31 12:00:00+00:00,167.51,29.29,0.0,1000.85,0.0,728.26,1925.91,0.44,0.0,1766.38,1926.3500000000001,1766.38,159.97000000000003
2026-01-31 13:00:00+00:00,167.67,12.68,0.0,984.0,0.0,733.87,1898.2199999999998,0.44,0.0,1755.02,1898.6599999999999,1755.02,143.63999999999987
2026-01-31 14:00:00+00:00,167.09,9.54,0.0,994.32,0.0,733.65,1904.6,2.15,0.0,1730.37,1906.75,1730.37,176.3800000000001
2026-01-31 15:00:00+00:00,168.87,2.88,0.0,918.19,0.0,746.49,1836.43,151.37,0.0,1736.45,1987.8000000000002,1736.45,251.35000000000014
2026-01-31 16:00:00+00:00,170.74,0.0,0.0,938.45,0.0,749.02,1858.21,169.08,0.0,1823.02,2027.29,1823.02,204.26999999999998
2026-01-31 17:00:00+00:00,169.26,0.0,0.0,875.91,0.0,752.86,1798.0300000000002,170.16,0.0,1764.58,1968.1900000000003,1764.58,203.61000000000035
2026-01-31 18:00:00+00:00,135.74,0.0,3.24,824.72,0.0,743.35,1707.0500000000002,140.49,0.0,1643.13,1847.5400000000002,1643.13,204.41000000000008
2026-01-31 19:00:00+00:00,122.76,0.0,5.67,810.78,0.0,744.64,1683.85,139.67,0.0,1634.86,1823.52,1634.86,188.66000000000008
2026-01-31 20:00:00+00:00,144.37,0.0,9.3,836.41,0.0,742.75,1732.83,10.52,0.0,1607.33,1743.35,1607.33,136.01999999999998
2026-01-31 21:00:00+00:00,138.26,0.0,6.99,752.61,0.0,743.02,1640.88,0.44,0.0,1567.2,1641.3200000000002,1567.2,74.12000000000012
2026-01-31 22:00:00+00:00,121.5,0.0,12.53,670.98,0.0,736.72,1541.73,0.44,0.0,1426.2,1542.17,1426.2,115.97000000000003
2026-01-31 23:00:00+00:00,142.05,0.0,39.0,538.67,0.0,730.4,1450.12,0.44,0.0,1293.65,1450.56,1293.65,156.90999999999985
2026-02-01 00:00:00+00:00,139.17,0.0,38.08,505.09,0.0,720.56,1402.8999999999999,0.44,0.0,1208.59,1403.34,1208.59,194.75
2026-02-01 01:00:00+00:00,127.3,0.0,56.82,486.44,0.0,721.72,1392.28,0.44,0.0,1174.0,1392.72,1174.0,218.72000000000003
2026-02-01 02:00:00+00:00,120.03,0.0,62.99,484.14,0.0,727.86,1395.02,0.44,0.0,1176.87,1395.46,1176.87,218.59000000000015
2026-02-01 03:00:00+00:00,120.43,0.0,56.71,459.76,0.0,720.99,1357.8899999999999,0.44,0.0,1178.14,1358.33,1178.14,180.18999999999983
2026-02-01 04:00:00+00:00,118.67,0.0,47.91,455.23,0.0,723.83,1345.6399999999999,0.44,0.0,1203.77,1346.08,1203.77,142.30999999999995
2026-02-01 05:00:00+00:00,151.03,0.0,61.04,562.78,0.0,718.09,1492.94,0.44,0.0,1283.93,1493.38,1283.93,209.45000000000005
2026-02-01 06:00:00+00:00,140.17,1.51,60.86,598.83,0.0,731.61,1532.98,0.44,0.0,1398.49,1533.42,1398.49,134.93000000000006
