,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-07 06:00:00+00:00,6.0,2718.5,0.0,631.0,212.25,4.25,113.25,0.0,23.0,0.0,3708.25,46.75,0.0,5953.75,3755.0,5953.75,-2198.75
2026-01-07 07:00:00+00:00,5.75,3034.0,0.0,635.5,214.25,249.75,101.75,0.0,23.5,0.0,4264.5,252.5,0.0,6784.75,4517.0,6784.75,-2267.75
2026-01-07 08:00:00+00:00,5.5,3069.75,0.0,631.75,213.75,796.0,83.5,0.0,23.0,0.0,4823.25,281.0,0.0,7319.25,5104.25,7319.25,-2215.0
2026-01-07 09:00:00+00:00,5.5,3077.75,0.0,609.5,215.75,1243.0,73.0,0.0,23.0,0.0,5247.5,178.25,0.0,7430.75,5425.75,7430.75,-2005.0
2026-01-07 10:00:00+00:00,6.0,3076.0,0.0,590.0,211.5,1443.5,70.5,0.0,0.5,0.0,5398.0,49.5,0.0,7441.25,5447.5,7441.25,-1993.75
2026-01-07 11:00:00+00:00,5.25,3027.75,0.0,580.75,213.0,1235.5,71.25,0.0,0.0,0.0,5133.5,26.0,0.0,7470.5,5159.5,7470.5,-2311.0
2026-01-07 12:00:00+00:00,6.0,3037.25,0.0,586.0,212.5,1109.0,94.5,0.0,0.0,0.0,5045.25,0.0,36.0,7216.25,5045.25,7252.25,-2207.0
2026-01-07 13:00:00+00:00,4.25,3041.75,0.0,597.0,211.0,950.75,91.25,0.0,0.75,0.0,4896.75,64.5,0.0,7205.0,4961.25,7205.0,-2243.75
2026-01-07 14:00:00+00:00,5.25,3014.5,0.0,643.75,211.5,489.0,116.5,0.0,23.0,0.0,4503.5,110.0,0.0,7177.5,4613.5,7177.5,-2564.0
2026-01-07 15:00:00+00:00,5.5,3054.0,0.0,648.25,211.75,83.75,177.0,0.0,23.0,0.0,4203.25,153.0,0.0,7249.25,4356.25,7249.25,-2893.0
2026-01-07 16:00:00+00:00,5.0,3066.75,0.0,648.75,214.25,0.0,177.0,0.0,23.0,0.0,4134.75,266.75,0.0,7645.5,4401.5,7645.5,-3244.0
2026-01-07 17:00:00+00:00,5.75,2968.75,0.0,641.25,215.25,0.0,133.5,0.0,23.0,0.0,3987.5,153.5,0.0,7595.25,4141.0,7595.25,-3454.25
2026-01-07 18:00:00+00:00,5.25,3049.5,0.0,612.75,213.25,0.0,179.75,0.0,23.0,0.0,4083.5,70.75,0.0,7590.75,4154.25,7590.75,-3436.5
2026-01-07 19:00:00+00:00,5.0,2908.5,0.0,587.5,214.25,0.0,143.75,0.0,23.0,0.0,3882.0,99.0,0.0,7186.75,3981.0,7186.75,-3205.75
2026-01-07 20:00:00+00:00,5.0,2753.75,0.0,598.5,215.75,0.0,229.5,0.0,0.25,0.0,3802.75,94.75,0.0,6680.5,3897.5,6680.5,-2783.0
2026-01-07 21:00:00+00:00,5.0,2408.75,0.0,581.25,214.25,0.0,209.0,0.0,0.0,0.0,3418.25,34.75,0.0,5915.75,3453.0,5915.75,-2462.75
2026-01-07 22:00:00+00:00,5.0,1616.5,0.0,577.75,214.25,0.0,162.5,0.0,0.0,0.0,2576.0,103.75,0.0,5247.0,2679.75,5247.0,-2567.25
2026-01-07 23:00:00+00:00,5.5,1349.0,0.0,579.5,212.25,0.0,136.0,0.0,0.0,0.0,2282.25,149.0,0.0,4644.5,2431.25,4644.5,-2213.25
2026-01-08 00:00:00+00:00,5.0,1296.0,0.0,571.25,209.75,0.0,159.0,0.0,0.0,0.0,2241.0,20.75,0.0,4212.5,2261.75,4212.5,-1950.75
2026-01-08 01:00:00+00:00,5.25,1248.75,0.0,571.0,211.5,0.0,216.0,0.0,0.0,0.0,2252.5,0.0,63.25,4011.5,2252.5,4074.75,-1822.25
2026-01-08 02:00:00+00:00,5.0,1230.5,0.0,561.75,210.5,0.0,241.25,0.0,0.0,0.0,2249.0,0.0,84.5,3893.75,2249.0,3978.25,-1729.25
2026-01-08 03:00:00+00:00,5.25,1202.5,0.0,564.0,210.75,0.0,231.5,0.0,0.0,0.0,2214.0,54.25,0.0,4043.0,2268.25,4043.0,-1774.75
2026-01-08 04:00:00+00:00,5.0,1507.0,0.0,575.25,210.25,0.0,189.5,0.0,0.5,0.0,2487.5,68.25,0.0,4405.75,2555.75,4405.75,-1850.0
2026-01-08 05:00:00+00:00,5.0,2148.75,0.0,608.5,212.5,0.0,119.25,0.0,24.0,0.0,3118.0,99.5,0.0,5305.0,3217.5,5305.0,-2087.5
2026-01-08 06:00:00+00:00,5.0,3085.25,0.0,615.5,212.25,22.5,100.25,0.0,24.0,0.0,4064.75,208.5,0.0,6500.5,4273.25,6500.5,-2227.25
2026-01-08 07:00:00+00:00,5.75,3211.75,0.0,641.0,211.5,446.75,57.0,0.0,24.0,0.0,4597.75,566.75,0.0,7393.75,5164.5,7393.75,-2229.25
2026-01-08 08:00:00+00:00,5.75,3255.0,0.0,653.0,208.75,1026.0,54.75,0.0,24.0,0.0,5227.25,770.0,0.0,8117.5,5997.25,8117.5,-2120.25
2026-01-08 09:00:00+00:00,5.25,3161.75,0.0,552.25,207.0,1599.5,74.5,0.0,11.25,0.0,5611.5,99.5,0.0,8200.25,5711.0,8200.25,-2489.25
2026-01-08 10:00:00+00:00,5.5,2967.5,0.0,494.75,206.25,1948.75,70.25,0.0,0.0,0.0,5693.0,13.5,0.0,8061.0,5706.5,8061.0,-2354.5
2026-01-08 11:00:00+00:00,5.5,2957.75,0.0,480.0,210.5,2255.5,60.5,0.0,0.0,0.0,5969.75,0.0,10.75,7939.5,5969.75,7950.25,-1980.5
2026-01-08 12:00:00+00:00,5.0,2820.25,0.0,554.0,207.0,2064.0,49.0,0.0,0.75,0.0,5700.0,0.0,2.5,7715.0,5700.0,7717.5,-2017.5
2026-01-08 13:00:00+00:00,5.25,2992.25,0.0,578.75,202.5,1365.0,71.75,0.0,24.0,0.0,5239.5,73.75,0.0,7869.75,5313.25,7869.75,-2556.5
2026-01-08 14:00:00+00:00,5.0,3081.5,0.0,592.0,198.0,547.0,115.25,0.0,24.0,0.0,4562.75,171.25,0.0,7871.5,4734.0,7871.5,-3137.5
2026-01-08 15:00:00+00:00,4.75,3203.5,0.0,662.0,212.25,92.5,129.25,0.0,24.0,0.0,4328.25,237.0,0.0,7919.5,4565.25,7919.5,-3354.25
2026-01-08 16:00:00+00:00,5.25,3334.25,0.0,658.0,213.5,0.0,241.75,0.0,24.0,0.0,4476.75,294.25,0.0,8137.75,4771.0,8137.75,-3366.75
2026-01-08 17:00:00+00:00,5.5,3436.5,0.0,654.75,212.0,0.0,536.75,0.0,24.0,0.0,4869.5,118.75,0.0,8114.5,4988.25,8114.5,-3126.25
2026-01-08 18:00:00+00:00,5.0,3170.5,0.0,606.5,213.75,0.0,707.25,0.0,24.0,0.0,4727.0,112.25,0.0,7999.0,4839.25,7999.0,-3159.75
2026-01-08 19:00:00+00:00,5.0,3108.0,0.0,586.25,215.25,0.0,1039.75,0.0,24.0,0.0,4978.25,81.25,0.0,7699.0,5059.5,7699.0,-2639.5
2026-01-08 20:00:00+00:00,6.0,3014.25,0.0,576.25,216.0,0.0,1326.25,0.0,24.0,0.0,5162.75,80.0,0.0,7407.75,5242.75,7407.75,-2165.0
2026-01-08 21:00:00+00:00,5.0,2335.75,0.0,533.5,213.5,0.0,1353.25,0.0,0.5,0.0,4441.5,80.75,0.0,6679.5,4522.25,6679.5,-2157.25
2026-01-08 22:00:00+00:00,5.5,1636.0,0.0,543.0,210.25,0.0,1149.75,0.0,0.0,0.0,3544.5,78.25,0.0,5738.5,3622.75,5738.5,-2115.75
2026-01-08 23:00:00+00:00,5.25,1245.25,0.0,531.0,211.0,0.0,1205.25,0.0,0.0,0.0,3197.75,0.0,301.5,5221.25,3197.75,5522.75,-2325.0
2026-01-09 00:00:00+00:00,6.0,1332.25,0.0,528.5,210.0,0.0,1253.75,0.0,0.0,0.0,3330.5,0.0,445.5,4882.5,3330.5,5328.0,-1997.5
2026-01-09 01:00:00+00:00,5.5,1515.5,0.0,517.5,208.5,0.0,1050.25,0.0,0.0,0.0,3297.25,0.0,594.75,4658.0,3297.25,5252.75,-1955.5
2026-01-09 02:00:00+00:00,6.0,1502.5,0.0,512.5,208.5,0.0,1283.75,0.0,0.0,0.0,3513.25,0.0,588.25,4616.25,3513.25,5204.5,-1691.25
2026-01-09 03:00:00+00:00,5.5,1456.5,0.0,505.25,212.25,0.0,1478.75,0.0,0.0,0.0,3658.25,0.0,666.25,4700.25,3658.25,5366.5,-1708.25
2026-01-09 04:00:00+00:00,5.5,1111.5,0.0,547.5,212.25,0.0,1496.75,0.0,0.75,0.0,3374.25,0.0,115.25,5014.0,3374.25,5129.25,-1755.0
2026-01-09 05:00:00+00:00,5.25,1585.75,0.0,551.75,214.0,0.0,1514.5,0.0,24.0,0.0,3895.25,101.0,0.0,5918.5,3996.25,5918.5,-1922.25
2026-01-09 06:00:00+00:00,6.0,2364.75,0.0,553.0,214.75,3.75,1538.75,0.0,24.0,0.0,4705.0,168.75,0.0,6948.5,4873.75,6948.5,-2074.75
2026-01-09 07:00:00+00:00,5.0,2610.0,0.0,575.0,213.25,152.75,1498.5,0.0,24.0,0.0,5078.5,181.75,0.0,7603.25,5260.25,7603.25,-2343.0
2026-01-09 08:00:00+00:00,5.25,2646.25,0.0,586.5,211.5,545.0,1573.0,0.0,24.0,0.0,5591.5,105.25,0.0,8067.25,5696.75,8067.25,-2370.5
2026-01-09 09:00:00+00:00,5.75,2472.5,0.0,532.0,211.5,1132.75,1657.75,0.0,24.0,0.0,6036.25,34.0,0.0,8022.0,6070.25,8022.0,-1951.75
2026-01-09 10:00:00+00:00,5.5,2340.0,0.0,515.75,211.5,1128.25,1702.0,0.0,13.25,0.0,5916.25,18.5,0.0,7854.0,5934.75,7854.0,-1919.25
2026-01-09 11:00:00+00:00,6.0,2135.75,0.0,497.75,213.75,1253.75,1687.5,0.0,0.25,0.0,5794.75,0.0,7.0,7703.75,5794.75,7710.75,-1916.0
2026-01-09 12:00:00+00:00,5.75,2017.5,0.0,537.5,212.5,1220.0,1634.5,0.0,0.0,0.0,5627.75,9.5,0.0,7461.5,5637.25,7461.5,-1824.25
2026-01-09 13:00:00+00:00,6.0,2218.75,0.0,554.5,212.75,718.0,1680.5,0.0,1.0,0.0,5391.5,44.75,0.0,7543.5,5436.25,7543.5,-2107.25
2026-01-09 14:00:00+00:00,5.75,2419.0,0.0,575.5,210.0,440.0,1699.75,0.0,24.0,0.0,5374.0,55.75,0.0,7491.75,5429.75,7491.75,-2062.0
2026-01-09 15:00:00+00:00,6.0,2486.25,0.0,641.0,212.75,110.0,1706.0,0.0,24.0,0.0,5186.0,114.0,0.0,7520.5,5300.0,7520.5,-2220.5
2026-01-09 16:00:00+00:00,5.5,2733.5,0.0,627.0,212.75,0.0,1633.0,0.0,24.0,0.0,5235.75,214.0,0.0,7798.0,5449.75,7798.0,-2348.25
2026-01-09 17:00:00+00:00,5.5,2735.75,0.0,660.5,218.75,0.0,1629.5,0.0,24.0,0.0,5274.0,251.25,0.0,7826.0,5525.25,7826.0,-2300.75
2026-01-09 18:00:00+00:00,6.0,2657.5,0.0,635.5,219.0,0.0,1599.5,0.0,24.0,0.0,5141.5,340.5,0.0,7841.25,5482.0,7841.25,-2359.25
2026-01-09 19:00:00+00:00,6.0,2654.75,0.0,660.25,218.75,0.0,1623.0,0.0,24.0,0.0,5186.75,121.75,0.0,7499.25,5308.5,7499.25,-2190.75
2026-01-09 20:00:00+00:00,6.0,2439.0,0.0,607.75,218.5,0.0,1611.75,0.0,24.0,0.0,4907.0,167.0,0.0,6930.75,5074.0,6930.75,-1856.75
2026-01-09 21:00:00+00:00,5.75,1200.25,0.0,611.0,218.5,0.0,1567.5,0.0,0.5,0.0,3603.5,62.0,0.0,6127.25,3665.5,6127.25,-2461.75
2026-01-09 22:00:00+00:00,6.0,734.75,0.0,581.25,216.75,0.0,1442.25,0.0,0.0,0.0,2981.0,59.5,0.0,5439.25,3040.5,5439.25,-2398.75
2026-01-09 23:00:00+00:00,6.0,844.5,0.0,566.25,213.75,0.0,1272.5,0.0,0.0,0.0,2903.0,107.5,0.0,5025.75,3010.5,5025.75,-2015.25
2026-01-10 00:00:00+00:00,6.0,728.5,0.0,579.5,214.0,0.0,1315.0,0.0,0.0,0.0,2843.0,0.0,1.0,4766.25,2843.0,4767.25,-1924.25
2026-01-10 01:00:00+00:00,6.0,662.25,0.0,548.0,214.5,0.0,1350.75,0.0,0.0,0.0,2781.5,0.0,92.75,4564.25,2781.5,4657.0,-1875.5
2026-01-10 02:00:00+00:00,6.0,689.25,0.0,548.0,216.0,0.0,1352.75,0.0,0.0,0.0,2812.0,0.0,87.5,4340.25,2812.0,4427.75,-1615.75
2026-01-10 03:00:00+00:00,6.0,662.75,0.0,584.25,216.5,0.0,1273.75,0.0,0.0,0.0,2743.25,0.0,58.25,4278.5,2743.25,4336.75,-1593.5
2026-01-10 04:00:00+00:00,6.0,699.5,0.0,604.25,217.0,0.0,1364.0,0.0,0.0,0.0,2890.75,0.0,77.75,4451.25,2890.75,4529.0,-1638.25
2026-01-10 05:00:00+00:00,6.0,954.25,0.0,570.25,219.0,0.0,1570.75,0.0,1.0,0.0,3321.25,0.0,77.5,4862.75,3321.25,4940.25,-1619.0
2026-01-10 06:00:00+00:00,6.0,1390.0,0.0,607.0,220.5,2.25,1524.25,0.0,12.5,0.0,3762.5,0.0,12.25,5473.5,3762.5,5485.75,-1723.25
2026-01-10 07:00:00+00:00,6.0,1481.0,0.0,613.25,221.5,115.0,1513.5,0.0,24.0,0.0,3974.25,32.5,0.0,6027.75,4006.75,6027.75,-2021.0
2026-01-10 08:00:00+00:00,6.0,1480.5,0.0,629.0,223.0,380.0,1184.75,0.0,24.0,0.0,3927.25,48.75,0.0,6455.75,3976.0,6455.75,-2479.75
2026-01-10 09:00:00+00:00,6.0,1549.25,0.0,608.75,224.25,758.75,1210.5,0.0,24.0,0.0,4381.5,29.0,0.0,6790.75,4410.5,6790.75,-2380.25
2026-01-10 10:00:00+00:00,6.0,1585.75,0.0,589.25,223.0,987.25,1035.5,0.0,0.5,0.0,4427.25,0.75,0.0,6790.5,4428.0,6790.5,-2362.5
2026-01-10 11:00:00+00:00,6.0,1518.0,0.0,544.75,219.75,1089.25,1213.5,0.0,0.0,0.0,4591.25,0.0,1.25,6903.0,4591.25,6904.25,-2313.0
2026-01-10 12:00:00+00:00,6.0,1468.25,0.0,543.25,218.5,1196.25,1008.75,0.0,0.0,0.0,4441.0,0.0,56.5,6653.75,4441.0,6710.25,-2269.25
2026-01-10 13:00:00+00:00,6.0,1587.75,0.0,560.25,218.5,995.0,614.75,0.0,1.0,0.0,3983.25,0.0,66.0,6261.75,3983.25,6327.75,-2344.5
2026-01-10 14:00:00+00:00,6.0,2050.25,0.0,589.0,223.5,521.5,486.25,0.0,24.0,0.0,3900.5,0.0,47.5,6018.0,3900.5,6065.5,-2165.0
2026-01-10 15:00:00+00:00,6.0,2177.5,0.0,653.25,223.25,99.75,556.25,0.0,24.0,0.0,3740.0,0.0,6.75,6179.25,3740.0,6186.0,-2446.0
2026-01-10 16:00:00+00:00,6.0,2238.75,0.0,661.25,223.25,0.0,692.0,0.0,24.0,0.0,3845.25,137.5,0.0,6759.5,3982.75,6759.5,-2776.75
2026-01-10 17:00:00+00:00,6.0,2147.75,0.0,669.75,225.25,0.0,880.5,0.0,24.0,0.0,3953.25,126.0,0.0,7063.5,4079.25,7063.5,-2984.25
2026-01-10 18:00:00+00:00,6.0,1890.5,0.0,664.75,227.0,0.0,959.75,0.0,24.0,0.0,3772.0,109.75,0.0,7138.0,3881.75,7138.0,-3256.25
2026-01-10 19:00:00+00:00,6.0,1842.0,0.0,655.0,228.75,0.0,1061.0,0.0,24.0,0.0,3816.75,28.0,0.0,6740.5,3844.75,6740.5,-2895.75
2026-01-10 20:00:00+00:00,6.0,1363.25,0.0,641.0,228.0,0.0,1065.0,0.0,0.5,0.0,3303.75,64.25,0.0,6167.75,3368.0,6167.75,-2799.75
2026-01-10 21:00:00+00:00,6.0,631.75,0.0,625.5,221.75,0.0,965.75,0.0,0.0,0.0,2450.75,63.75,0.0,5485.5,2514.5,5485.5,-2971.0
2026-01-10 22:00:00+00:00,6.0,307.0,0.0,595.5,220.0,0.0,813.5,0.0,0.0,0.0,1942.0,38.5,0.0,4914.75,1980.5,4914.75,-2934.25
2026-01-10 23:00:00+00:00,5.5,354.5,0.0,611.75,217.25,0.0,580.25,0.0,0.0,0.0,1769.25,34.25,0.0,4505.25,1803.5,4505.25,-2701.75
2026-01-11 00:00:00+00:00,6.0,293.25,0.0,607.0,218.25,0.0,496.25,0.0,0.0,0.0,1620.75,46.25,0.0,4169.25,1667.0,4169.25,-2502.25
2026-01-11 01:00:00+00:00,5.25,289.25,0.0,583.75,215.25,0.0,601.75,0.0,0.0,0.0,1695.25,0.0,74.25,3985.75,1695.25,4060.0,-2364.75
2026-01-11 02:00:00+00:00,6.0,343.5,0.0,581.75,214.75,0.0,590.0,0.0,0.0,0.0,1736.0,0.0,107.0,3715.25,1736.0,3822.25,-2086.25
2026-01-11 03:00:00+00:00,6.0,287.25,0.0,589.25,215.5,0.0,701.5,0.0,0.0,0.0,1799.5,0.0,1.25,3651.5,1799.5,3652.75,-1853.25
2026-01-11 04:00:00+00:00,6.0,241.25,0.0,592.25,217.5,0.0,675.75,0.0,0.0,0.0,1732.75,35.75,0.0,3763.5,1768.5,3763.5,-1995.0
2026-01-11 05:00:00+00:00,5.75,334.0,0.0,606.0,220.0,0.0,768.5,0.0,0.0,0.0,1934.25,55.75,0.0,4065.5,1990.0,4065.5,-2075.5
2026-01-11 06:00:00+00:00,5.75,398.0,0.0,591.25,219.25,17.75,739.25,0.0,0.0,0.0,1971.25,48.25,0.0,4308.5,2019.5,4308.5,-2289.0
2026-01-11 07:00:00+00:00,6.0,424.0,0.0,615.0,223.5,499.25,759.0,0.0,0.0,0.0,2526.75,49.75,0.0,4892.5,2576.5,4892.5,-2316.0
2026-01-11 08:00:00+00:00,6.0,400.75,0.0,619.0,219.75,1528.25,624.25,0.0,0.0,0.0,3398.0,99.75,0.0,5434.25,3497.75,5434.25,-1936.5
2026-01-11 09:00:00+00:00,6.0,321.0,0.0,608.5,222.25,2292.5,776.5,0.0,0.0,0.0,4226.75,54.75,0.0,5732.25,4281.5,5732.25,-1450.75
2026-01-11 10:00:00+00:00,6.0,220.0,0.0,561.75,219.75,2514.25,900.5,0.0,0.0,0.0,4422.25,0.0,37.75,5919.5,4422.25,5957.25,-1535.0
2026-01-11 11:00:00+00:00,6.0,218.75,0.0,514.25,217.75,2530.75,1100.0,0.0,0.0,0.0,4587.5,0.0,61.75,5992.75,4587.5,6054.5,-1467.0
2026-01-11 12:00:00+00:00,6.0,241.75,0.0,516.0,218.0,2360.0,1279.25,0.0,0.0,0.0,4621.0,0.0,133.5,5832.75,4621.0,5966.25,-1345.25
2026-01-11 13:00:00+00:00,6.0,274.0,0.0,532.25,216.25,1810.0,1304.25,0.0,0.0,0.0,4142.75,0.0,213.25,5554.5,4142.75,5767.75,-1625.0
2026-01-11 14:00:00+00:00,6.0,584.5,0.0,577.5,217.75,905.0,1293.75,0.0,0.0,0.0,3584.5,49.0,0.0,5530.5,3633.5,5530.5,-1897.0
2026-01-11 15:00:00+00:00,6.0,748.25,0.0,574.75,221.0,167.25,1297.25,0.0,0.75,0.0,3015.25,53.5,0.0,5607.0,3068.75,5607.0,-2538.25
2026-01-11 16:00:00+00:00,6.0,794.25,0.0,602.5,222.0,0.25,1284.0,0.0,24.0,0.0,2933.0,138.0,0.0,6110.25,3071.0,6110.25,-3039.25
2026-01-11 17:00:00+00:00,6.0,804.25,0.0,610.25,222.5,0.0,1213.75,0.0,24.0,0.0,2880.75,387.75,0.0,6271.0,3268.5,6271.0,-3002.5
2026-01-11 18:00:00+00:00,6.0,789.0,0.0,618.5,226.0,0.0,1252.5,0.0,24.0,0.0,2916.0,219.75,0.0,6445.5,3135.75,6445.5,-3309.75
2026-01-11 19:00:00+00:00,6.0,767.75,0.0,577.5,224.5,0.0,1181.75,0.0,24.0,0.0,2781.5,115.5,0.0,6308.25,2897.0,6308.25,-3411.25
2026-01-11 20:00:00+00:00,6.0,736.25,0.0,581.25,224.75,0.0,1239.75,0.0,24.0,0.0,2812.0,37.5,0.0,5942.5,2849.5,5942.5,-3093.0
2026-01-11 21:00:00+00:00,6.0,559.25,0.0,576.0,222.75,0.0,1245.0,0.0,1.25,0.0,2610.25,30.5,0.0,5498.25,2640.75,5498.25,-2857.5
2026-01-11 22:00:00+00:00,6.0,343.75,0.0,552.75,218.5,0.0,996.75,0.0,0.0,0.0,2117.75,32.25,0.0,4898.0,2150.0,4898.0,-2748.0
2026-01-11 23:00:00+00:00,6.0,268.5,0.0,520.5,218.25,0.0,714.5,0.0,0.0,0.0,1727.75,0.0,42.75,4249.0,1727.75,4291.75,-2564.0
2026-01-12 00:00:00+00:00,6.0,284.0,0.0,488.0,215.5,0.0,383.25,0.0,0.0,0.0,1376.75,0.0,121.5,3788.25,1376.75,3909.75,-2533.0
2026-01-12 01:00:00+00:00,6.0,286.75,0.0,472.0,214.25,0.0,264.5,0.0,0.0,0.0,1243.5,0.0,146.5,3604.5,1243.5,3751.0,-2507.5
2026-01-12 02:00:00+00:00,6.0,312.0,0.0,465.25,214.5,0.0,174.5,0.0,0.0,0.0,1172.25,0.0,124.5,3507.5,1172.25,3632.0,-2459.75
2026-01-12 03:00:00+00:00,6.0,256.5,0.0,473.75,213.75,0.0,154.25,0.0,0.0,0.0,1104.25,0.0,1.5,3520.75,1104.25,3522.25,-2418.0
2026-01-12 04:00:00+00:00,6.0,629.5,0.0,471.75,214.25,0.0,148.25,0.0,0.75,0.0,1470.5,0.0,4.75,3886.25,1470.5,3891.0,-2420.5
2026-01-12 05:00:00+00:00,6.0,1698.0,0.0,517.0,214.0,0.0,135.75,0.0,24.0,0.0,2594.75,35.5,0.0,5062.25,2630.25,5062.25,-2432.0
2026-01-12 06:00:00+00:00,6.0,2659.0,0.0,560.5,212.25,22.0,118.0,0.0,24.0,0.0,3601.75,95.75,0.0,6236.5,3697.5,6236.5,-2539.0
2026-01-12 07:00:00+00:00,5.5,2933.0,0.0,574.25,215.0,439.5,59.75,0.0,24.0,0.0,4251.0,158.75,0.0,6946.25,4409.75,6946.25,-2536.5
2026-01-12 08:00:00+00:00,6.0,2956.5,0.0,549.25,217.25,1414.25,26.5,0.0,24.0,0.0,5193.75,138.5,0.0,7493.25,5332.25,7493.25,-2161.0
2026-01-12 09:00:00+00:00,5.25,2876.5,0.0,492.0,218.25,2114.25,42.5,0.0,24.0,0.0,5772.75,70.5,0.0,7621.75,5843.25,7621.75,-1778.5
2026-01-12 10:00:00+00:00,6.0,2861.75,0.0,479.5,217.25,2101.5,56.0,0.0,24.0,0.0,5746.0,6.5,0.0,7607.75,5752.5,7607.75,-1855.25
2026-01-12 11:00:00+00:00,5.75,2763.0,0.0,479.5,213.75,2305.75,100.0,0.0,24.0,0.0,5891.75,0.0,96.5,7529.5,5891.75,7626.0,-1734.25
2026-01-12 12:00:00+00:00,5.5,2513.75,0.0,468.25,214.25,2206.25,205.25,0.0,24.0,0.0,5637.25,0.0,67.25,7330.0,5637.25,7397.25,-1760.0
2026-01-12 13:00:00+00:00,6.0,2468.5,0.0,485.5,210.0,1729.75,326.0,0.0,24.0,0.0,5249.75,0.0,33.25,7287.25,5249.75,7320.5,-2070.75
2026-01-12 14:00:00+00:00,6.0,2821.0,0.0,503.5,208.5,712.75,493.25,0.0,24.0,0.0,4769.0,0.0,18.75,7234.25,4769.0,7253.0,-2484.0
2026-01-12 15:00:00+00:00,6.0,2843.25,0.0,552.0,207.75,133.75,665.75,0.0,24.0,0.0,4432.5,34.75,0.0,7418.0,4467.25,7418.0,-2950.75
2026-01-12 16:00:00+00:00,6.0,2841.0,0.0,573.25,203.0,0.0,824.5,0.0,24.0,0.0,4471.75,209.25,0.0,7699.25,4681.0,7699.25,-3018.25
2026-01-12 17:00:00+00:00,6.0,2815.75,0.0,585.5,204.5,0.0,848.0,0.0,24.0,0.0,4483.75,165.0,0.0,7752.5,4648.75,7752.5,-3103.75
2026-01-12 18:00:00+00:00,6.0,2962.25,0.0,586.0,205.0,0.0,853.0,0.0,24.0,0.0,4636.25,46.75,0.0,7743.5,4683.0,7743.5,-3060.5
2026-01-12 19:00:00+00:00,6.0,2911.0,0.0,519.75,205.75,0.0,1043.75,0.0,24.0,0.0,4710.25,54.0,0.0,7411.5,4764.25,7411.5,-2647.25
2026-01-12 20:00:00+00:00,6.0,2848.0,0.0,504.5,205.0,0.0,1201.0,0.0,24.0,0.0,4788.5,19.75,0.0,6903.0,4808.25,6903.0,-2094.75
2026-01-12 21:00:00+00:00,6.0,2048.0,0.0,510.5,202.5,0.0,1206.25,0.0,0.75,0.0,3974.0,16.0,0.0,6144.75,3990.0,6144.75,-2154.75
2026-01-12 22:00:00+00:00,6.0,1267.0,0.0,492.75,203.25,0.0,1175.0,0.0,0.0,0.0,3144.0,1.5,0.0,5306.75,3145.5,5306.75,-2161.25
2026-01-12 23:00:00+00:00,6.0,810.0,0.0,469.75,199.5,0.0,1258.75,0.0,0.0,0.0,2744.0,0.0,75.5,4689.0,2744.0,4764.5,-2020.5
2026-01-13 00:00:00+00:00,6.0,735.75,0.0,463.75,202.0,0.0,1312.0,0.0,0.0,0.0,2719.5,0.0,152.0,4283.5,2719.5,4435.5,-1716.0
2026-01-13 01:00:00+00:00,6.0,732.0,0.0,466.0,200.25,0.0,1276.0,0.0,0.0,0.0,2680.25,0.0,777.5,3954.0,2680.25,4731.5,-2051.25
2026-01-13 02:00:00+00:00,6.0,695.5,0.0,431.75,202.0,0.0,1139.25,0.0,0.0,0.0,2474.5,0.0,812.25,3813.75,2474.5,4626.0,-2151.5
2026-01-13 03:00:00+00:00,6.0,774.75,0.0,398.0,201.5,0.0,956.75,0.0,0.0,0.0,2337.0,0.0,337.0,3875.25,2337.0,4212.25,-1875.25
2026-01-13 04:00:00+00:00,6.0,1115.0,0.0,452.25,202.75,0.0,882.25,0.0,0.75,0.0,2659.0,6.0,0.0,4314.25,2665.0,4314.25,-1649.25
2026-01-13 05:00:00+00:00,6.0,2054.75,0.0,479.25,198.5,0.0,798.0,0.0,24.0,0.0,3560.5,0.0,5.0,5232.5,3560.5,5237.5,-1677.0
2026-01-13 06:00:00+00:00,6.0,2974.25,0.0,517.75,197.75,4.0,756.5,0.0,24.0,0.0,4480.25,58.5,0.0,6344.0,4538.75,6344.0,-1805.25
2026-01-13 07:00:00+00:00,6.0,3189.5,0.0,574.25,199.75,146.0,651.75,0.0,24.0,0.0,4791.25,247.75,0.0,6921.75,5039.0,6921.75,-1882.75
2026-01-13 08:00:00+00:00,6.0,3161.25,0.0,557.75,201.5,487.75,578.0,0.0,24.0,0.0,5016.25,322.5,0.0,7296.75,5338.75,7296.75,-1958.0
2026-01-13 09:00:00+00:00,6.0,3002.25,0.0,488.0,197.25,973.0,619.25,0.0,24.0,0.0,5309.75,765.25,0.0,7359.0,6075.0,7359.0,-1284.0
2026-01-13 10:00:00+00:00,6.0,2856.25,0.0,476.5,191.0,1644.25,647.75,0.0,24.0,0.0,5845.75,778.0,0.0,7533.25,6623.75,7533.25,-909.5
2026-01-13 11:00:00+00:00,6.0,2775.25,0.0,444.5,189.0,1666.0,608.5,0.0,24.0,0.0,5713.25,0.0,256.75,7274.5,5713.25,7531.25,-1818.0
