,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-23 21:00:00+00:00,35.25,1790.5,1179.25,1227.0,0.0,242.5,65.25,602.0,660.25,5802.0,3.75,0.0,6878.25,5805.75,6878.25,-1072.5
2026-01-23 22:00:00+00:00,34.25,1780.25,940.0,1227.0,0.0,203.0,64.5,545.5,660.25,5454.75,15.25,0.0,6488.0,5470.0,6488.0,-1018.0
2026-01-23 23:00:00+00:00,38.5,1781.25,503.0,1227.25,0.0,183.25,7.5,541.0,731.25,5013.0,52.75,0.0,6225.75,5065.75,6225.75,-1160.0
2026-01-24 00:00:00+00:00,39.25,1781.0,489.5,1227.0,0.0,146.75,0.0,543.25,753.5,4980.25,8.25,0.0,6161.25,4988.5,6161.25,-1172.75
2026-01-24 01:00:00+00:00,37.5,1771.25,489.5,1226.75,0.0,134.75,0.0,520.0,714.5,4894.25,2.0,0.0,6112.75,4896.25,6112.75,-1216.5
2026-01-24 02:00:00+00:00,39.0,1777.5,489.75,1226.75,0.0,113.25,0.0,506.5,766.5,4919.25,1.0,0.0,6128.25,4920.25,6128.25,-1208.0
2026-01-24 03:00:00+00:00,38.75,1778.0,483.25,1226.75,0.0,104.5,0.0,534.5,757.5,4923.25,2.75,0.0,6193.0,4926.0,6193.0,-1267.0
2026-01-24 04:00:00+00:00,39.75,1782.0,513.5,1227.25,0.0,84.5,0.0,513.0,751.25,4911.25,1.25,0.0,6329.75,4912.5,6329.75,-1417.25
2026-01-24 05:00:00+00:00,38.25,1777.25,924.0,1228.0,0.0,71.5,0.0,528.25,693.25,5260.5,4.0,0.0,6664.25,5264.5,6664.25,-1399.75
2026-01-24 06:00:00+00:00,39.25,1774.75,1253.0,1228.0,28.0,85.75,0.0,701.5,704.0,5814.25,74.0,0.0,7055.5,5888.25,7055.5,-1167.25
2026-01-24 07:00:00+00:00,37.25,1788.5,1301.75,1228.0,151.25,57.0,0.0,672.5,741.25,5977.5,219.75,0.0,7406.5,6197.25,7406.5,-1209.25
2026-01-24 08:00:00+00:00,36.25,1790.5,1310.5,1228.25,267.5,61.5,0.0,651.0,716.25,6061.75,136.25,0.0,7502.75,6198.0,7502.75,-1304.75
2026-01-24 09:00:00+00:00,36.75,1801.25,1153.5,1228.25,377.0,61.0,0.0,533.5,737.75,5929.0,22.5,0.0,7376.5,5951.5,7376.5,-1425.0
2026-01-24 10:00:00+00:00,38.75,1796.25,1185.5,1228.5,482.25,57.25,0.0,477.25,752.25,6018.0,15.75,0.0,7338.5,6033.75,7338.5,-1304.75
2026-01-24 11:00:00+00:00,37.75,1792.25,1161.75,1228.25,474.5,63.75,0.0,474.5,703.75,5936.5,10.5,0.0,7264.5,5947.0,7264.5,-1317.5
2026-01-24 12:00:00+00:00,36.5,1798.0,1004.25,1228.0,408.5,81.0,0.0,572.75,720.75,5849.75,8.75,0.0,7191.75,5858.5,7191.75,-1333.25
2026-01-24 13:00:00+00:00,37.25,1809.25,997.0,1228.0,230.0,127.0,0.0,653.25,770.25,5852.0,15.25,0.0,7296.25,5867.25,7296.25,-1429.0
2026-01-24 14:00:00+00:00,37.0,1816.75,1127.5,1228.0,53.5,212.5,0.0,902.25,783.0,6160.5,45.75,0.0,7516.25,6206.25,7516.25,-1310.0
2026-01-24 15:00:00+00:00,38.25,1813.5,1157.25,1228.0,0.0,351.5,0.0,952.0,771.5,6312.0,219.0,0.0,7862.0,6531.0,7862.0,-1331.0
2026-01-24 16:00:00+00:00,44.0,1801.25,1339.5,1226.5,0.0,482.0,0.0,958.0,740.75,6592.0,161.75,0.0,8010.0,6753.75,8010.0,-1256.25
2026-01-24 17:00:00+00:00,54.25,1791.0,1270.0,1226.0,0.0,559.0,0.0,931.75,744.5,6576.5,62.25,0.0,7857.0,6638.75,7857.0,-1218.25
2026-01-24 18:00:00+00:00,54.25,1789.75,1293.75,1226.0,0.0,589.5,0.0,857.0,713.0,6523.25,6.5,0.0,7684.5,6529.75,7684.5,-1154.75
2026-01-24 19:00:00+00:00,52.75,1782.5,1250.0,1226.0,0.0,597.75,0.0,773.75,680.75,6363.5,3.75,0.0,7309.75,6367.25,7309.75,-942.5
2026-01-24 20:00:00+00:00,54.75,1773.25,1030.25,1226.0,0.0,589.25,0.0,441.25,698.25,5813.0,33.0,0.0,6782.0,5846.0,6782.0,-936.0
2026-01-24 21:00:00+00:00,57.0,1760.5,638.5,1226.0,0.0,556.5,0.0,425.5,683.75,5347.75,6.25,0.0,6337.5,5354.0,6337.5,-983.5
2026-01-24 22:00:00+00:00,57.75,1752.5,663.75,1226.0,0.0,604.25,0.0,334.5,682.75,5321.5,5.0,0.0,6016.75,5326.5,6016.75,-690.25
2026-01-24 23:00:00+00:00,57.75,1770.0,586.75,1226.0,0.0,550.0,0.0,371.0,722.25,5283.75,34.25,0.0,5774.0,5318.0,5774.0,-456.0
2026-01-25 00:00:00+00:00,57.0,1767.75,572.5,1226.0,0.0,546.25,0.0,351.25,706.25,5227.0,30.25,0.0,5639.5,5257.25,5639.5,-382.25
2026-01-25 01:00:00+00:00,56.75,1768.75,571.75,1226.0,0.0,577.75,0.0,337.5,698.0,5236.5,17.25,0.0,5628.75,5253.75,5628.75,-375.0
2026-01-25 02:00:00+00:00,57.75,1763.75,571.5,1226.0,0.0,640.5,0.0,334.5,683.25,5277.25,6.0,0.0,5709.0,5283.25,5709.0,-425.75
2026-01-25 03:00:00+00:00,57.5,1778.0,590.75,1226.0,0.0,505.25,0.0,326.5,700.5,5184.5,4.75,0.0,5739.5,5189.25,5739.5,-550.25
2026-01-25 04:00:00+00:00,57.75,1778.5,653.25,1226.0,0.0,408.25,0.0,343.0,730.25,5197.0,19.5,0.0,5901.75,5216.5,5901.75,-685.25
2026-01-25 05:00:00+00:00,57.5,1774.5,623.5,1226.0,0.0,281.5,0.0,413.0,739.75,5115.75,1.0,0.0,6078.75,5116.75,6078.75,-962.0
2026-01-25 06:00:00+00:00,57.75,1773.0,1155.75,1226.5,37.25,210.0,0.0,488.25,732.75,5681.25,58.0,0.0,6303.5,5739.25,6303.5,-564.25
2026-01-25 07:00:00+00:00,57.25,1779.75,1304.25,1227.0,209.5,113.25,0.0,502.25,715.5,5908.75,202.75,0.0,6429.25,6111.5,6429.25,-317.75
2026-01-25 08:00:00+00:00,57.25,1782.5,1299.75,1227.0,385.25,114.5,0.0,467.0,713.0,6046.25,120.75,0.0,6426.25,6167.0,6426.25,-259.25
2026-01-25 09:00:00+00:00,57.75,1804.25,1296.0,1228.25,473.25,153.25,0.0,458.0,716.25,6187.0,99.75,0.0,6328.0,6286.75,6328.0,-41.25
2026-01-25 10:00:00+00:00,57.0,1803.25,1304.0,1228.75,488.5,152.0,0.0,524.25,745.5,6303.25,2.0,0.0,6489.25,6305.25,6489.25,-184.0
2026-01-25 11:00:00+00:00,57.5,1796.5,1007.0,1228.75,510.0,132.5,0.0,343.0,738.5,5813.75,10.5,0.0,6612.0,5824.25,6612.0,-787.75
2026-01-25 12:00:00+00:00,57.75,1798.0,964.5,1228.0,387.75,82.75,0.0,339.5,727.25,5585.5,0.0,0.0,6609.75,5585.5,6609.75,-1024.25
2026-01-25 13:00:00+00:00,58.25,1803.0,1013.5,1228.0,176.25,123.75,0.0,328.0,724.0,5454.75,12.0,0.0,6582.25,5466.75,6582.25,-1115.5
2026-01-25 14:00:00+00:00,56.5,1791.25,1211.0,1228.25,40.5,169.75,0.0,612.25,714.0,5823.5,8.25,0.0,6862.5,5831.75,6862.5,-1030.75
2026-01-25 15:00:00+00:00,57.75,1773.25,1322.75,1228.0,0.0,306.25,0.0,569.25,675.5,5932.75,160.75,0.0,7214.0,6093.5,7214.0,-1120.5
2026-01-25 16:00:00+00:00,57.75,1788.75,1345.0,1228.0,0.0,351.0,0.0,596.75,703.0,6070.25,177.25,0.0,7461.75,6247.5,7461.75,-1214.25
2026-01-25 17:00:00+00:00,57.5,1802.25,1383.5,1228.0,0.0,370.75,0.0,624.5,737.5,6204.0,160.5,0.0,7448.25,6364.5,7448.25,-1083.75
2026-01-25 18:00:00+00:00,57.75,1797.25,1353.5,1228.0,0.0,569.5,0.0,631.0,733.75,6370.75,10.0,0.0,7338.0,6380.75,7338.0,-957.25
2026-01-25 19:00:00+00:00,49.5,1742.0,1319.5,1228.0,0.0,833.5,0.0,590.25,664.0,6426.75,5.5,0.0,7074.0,6432.25,7074.0,-641.75
2026-01-25 20:00:00+00:00,52.25,1712.25,956.5,1228.0,0.0,889.25,0.0,342.5,673.5,5854.25,11.75,0.0,6527.0,5866.0,6527.0,-661.0
2026-01-25 21:00:00+00:00,55.25,1770.75,821.0,1228.0,0.0,730.5,0.0,316.0,714.0,5635.5,128.0,0.0,6118.75,5763.5,6118.75,-355.25
2026-01-25 22:00:00+00:00,57.25,1771.0,677.75,1228.25,0.0,681.5,0.0,455.0,725.5,5596.25,11.75,0.0,5823.75,5608.0,5823.75,-215.75
2026-01-25 23:00:00+00:00,60.5,1764.5,590.0,1228.0,0.0,694.0,0.0,398.5,757.0,5492.5,3.0,0.0,5689.0,5495.5,5689.0,-193.5
2026-01-26 00:00:00+00:00,60.5,1763.25,563.5,1228.0,0.0,710.25,0.0,381.25,806.5,5513.25,0.0,0.0,5607.25,5513.25,5607.25,-94.0
2026-01-26 01:00:00+00:00,60.75,1753.25,558.75,1228.0,0.0,767.75,0.0,434.5,761.0,5564.0,0.0,0.0,5599.25,5564.0,5599.25,-35.25
2026-01-26 02:00:00+00:00,60.0,1745.25,535.25,1228.5,0.0,910.25,0.0,393.0,703.25,5575.5,3.5,0.0,5678.0,5579.0,5678.0,-99.0
2026-01-26 03:00:00+00:00,61.0,1746.0,534.25,1229.25,0.0,979.0,0.0,392.25,689.0,5630.75,2.75,0.0,5868.0,5633.5,5868.0,-234.5
2026-01-26 04:00:00+00:00,62.5,1748.5,593.5,1229.0,0.0,1154.25,0.0,402.25,732.75,5922.75,3.5,0.0,6611.0,5926.25,6611.0,-684.75
2026-01-26 05:00:00+00:00,64.5,1732.0,1089.25,1228.25,0.0,1468.75,0.0,778.25,722.5,7083.5,1.5,0.0,7643.0,7085.0,7643.0,-558.0
2026-01-26 06:00:00+00:00,65.25,1751.5,1188.0,1229.0,11.25,1656.75,0.0,819.75,730.0,7451.5,73.5,0.0,8310.25,7525.0,8310.25,-785.25
2026-01-26 07:00:00+00:00,64.75,1779.0,1167.0,1206.25,65.0,1639.0,0.0,786.75,765.5,7473.25,235.75,0.0,8644.5,7709.0,8644.5,-935.5
2026-01-26 08:00:00+00:00,65.0,1771.25,1197.25,1186.5,135.5,1508.5,0.0,818.0,765.25,7447.25,190.5,0.0,8593.25,7637.75,8593.25,-955.5
2026-01-26 09:00:00+00:00,65.5,1750.0,1240.0,1209.75,193.25,1468.25,0.0,855.75,715.25,7497.75,16.25,0.0,8561.5,7514.0,8561.5,-1047.5
2026-01-26 10:00:00+00:00,65.25,1752.0,1212.0,1171.75,250.25,1531.25,0.0,872.0,719.25,7573.75,0.0,0.0,8527.5,7573.75,8527.5,-953.75
2026-01-26 11:00:00+00:00,65.0,1745.25,1107.25,1200.25,228.25,1571.75,0.0,640.5,737.25,7295.5,2.0,0.0,8554.75,7297.5,8554.75,-1257.25
2026-01-26 12:00:00+00:00,64.5,1753.5,1009.75,1172.0,174.5,1678.75,0.0,721.5,726.0,7300.5,17.5,0.0,8419.75,7318.0,8419.75,-1101.75
2026-01-26 13:00:00+00:00,65.25,1770.5,994.0,1200.75,106.75,1832.0,0.0,770.25,696.75,7436.25,28.25,0.0,8215.5,7464.5,8215.5,-751.0
2026-01-26 14:00:00+00:00,66.75,1737.0,983.25,1192.75,47.25,1844.0,0.0,777.5,735.5,7384.0,5.0,0.0,8234.0,7389.0,8234.0,-845.0
2026-01-26 15:00:00+00:00,68.0,1722.75,1159.5,1206.0,0.75,1781.25,0.0,906.25,741.75,7586.25,201.0,0.0,8405.5,7787.25,8405.5,-618.25
2026-01-26 16:00:00+00:00,69.5,1711.75,1276.75,1228.0,0.0,1801.5,0.0,943.0,730.25,7760.75,175.25,0.0,8516.5,7936.0,8516.5,-580.5
2026-01-26 17:00:00+00:00,69.5,1675.75,1218.25,1228.0,0.0,1955.75,0.0,864.5,706.5,7718.25,57.5,0.0,8410.25,7775.75,8410.25,-634.5
2026-01-26 18:00:00+00:00,69.75,1660.5,1248.25,1227.0,0.0,1894.75,0.0,840.75,706.25,7647.25,28.75,0.0,8129.25,7676.0,8129.25,-453.25
2026-01-26 19:00:00+00:00,69.75,1673.25,1269.25,1227.0,0.0,1907.5,0.0,689.75,704.5,7541.0,4.5,0.0,7706.5,7545.5,7706.5,-161.0
2026-01-26 20:00:00+00:00,69.25,1667.5,1068.25,1227.25,0.0,1890.25,0.0,596.5,679.25,7198.25,16.75,0.0,7088.5,7215.0,7088.5,126.5
2026-01-26 21:00:00+00:00,68.25,1637.25,866.25,1228.0,0.0,1985.0,0.0,415.0,655.0,6854.75,13.5,0.0,6577.0,6868.25,6577.0,291.25
2026-01-26 22:00:00+00:00,68.25,1607.5,652.5,1227.75,0.0,2121.75,0.0,365.25,642.75,6685.75,47.75,0.0,6273.0,6733.5,6273.0,460.5
2026-01-26 23:00:00+00:00,68.25,1655.75,583.5,1228.0,0.0,1868.5,0.0,357.0,678.25,6439.25,53.75,0.0,6093.5,6493.0,6093.5,399.5
2026-01-27 00:00:00+00:00,68.75,1672.75,583.75,1228.0,0.0,1937.25,0.0,366.75,665.25,6522.5,0.25,0.0,5899.0,6522.75,5899.0,623.75
2026-01-27 01:00:00+00:00,69.75,1648.25,520.25,1228.0,0.0,1784.5,0.0,328.0,655.75,6234.5,7.75,0.0,5984.5,6242.25,5984.5,257.75
2026-01-27 02:00:00+00:00,69.0,1660.25,538.75,1228.0,0.0,1610.0,0.0,248.75,664.75,6019.5,1.0,0.0,6025.5,6020.5,6025.5,-5.0
2026-01-27 03:00:00+00:00,70.0,1680.0,731.25,1228.0,0.0,1360.25,0.0,257.5,640.25,5967.25,0.0,0.0,6286.5,5967.25,6286.5,-319.25
2026-01-27 04:00:00+00:00,70.0,1670.0,690.0,1228.0,0.0,1080.25,0.0,377.0,652.0,5767.25,4.25,0.0,6836.75,5771.5,6836.75,-1065.25
2026-01-27 05:00:00+00:00,69.5,1697.5,1034.5,1228.0,0.0,852.0,0.0,410.0,686.75,5978.25,6.5,0.0,7702.75,5984.75,7702.75,-1718.0
2026-01-27 06:00:00+00:00,70.0,1736.25,1218.5,1228.0,13.75,614.25,0.0,763.0,686.5,6330.25,146.25,0.0,8256.5,6476.5,8256.5,-1780.0
2026-01-27 07:00:00+00:00,69.75,1769.25,1234.0,1225.25,74.25,396.25,0.0,789.0,703.25,6261.0,205.75,0.0,8553.0,6466.75,8553.0,-2086.25
2026-01-27 08:00:00+00:00,69.0,1766.0,1368.25,1220.75,133.5,247.75,0.0,635.25,694.75,6135.25,106.75,0.0,8545.5,6242.0,8545.5,-2303.5
2026-01-27 09:00:00+00:00,70.0,1776.0,1333.5,1216.25,186.25,175.25,0.0,598.25,695.75,6051.25,24.25,0.0,8426.5,6075.5,8426.5,-2351.0
2026-01-27 10:00:00+00:00,70.0,1784.5,1410.5,1212.75,217.25,110.0,0.0,506.0,677.5,5988.5,12.5,0.0,8420.25,6001.0,8420.25,-2419.25
2026-01-27 11:00:00+00:00,69.5,1768.25,1368.5,1219.75,206.25,100.0,0.0,562.0,674.75,5969.0,0.5,0.0,8565.75,5969.5,8565.75,-2596.25
2026-01-27 12:00:00+00:00,68.5,1768.5,1324.0,1220.0,175.5,132.5,0.0,473.75,724.5,5887.25,1.0,0.0,8397.0,5888.25,8397.0,-2508.75
2026-01-27 13:00:00+00:00,69.0,1760.75,1323.25,1221.75,143.25,180.25,0.0,469.75,748.25,5916.25,0.25,0.0,8176.0,5916.5,8176.0,-2259.5
2026-01-27 14:00:00+00:00,68.5,1771.25,1426.0,1228.0,50.75,176.0,0.0,583.0,763.25,6066.75,10.25,0.0,8213.0,6077.0,8213.0,-2136.0
2026-01-27 15:00:00+00:00,70.0,1789.5,1478.5,1228.0,1.5,153.5,0.0,564.0,782.0,6067.0,185.0,0.0,8443.0,6252.0,8443.0,-2191.0
2026-01-27 16:00:00+00:00,70.25,1794.5,1519.25,1228.0,0.0,155.25,0.0,658.0,799.25,6224.5,174.25,0.0,8567.75,6398.75,8567.75,-2169.0
2026-01-27 17:00:00+00:00,70.0,1791.5,1532.0,1227.75,0.0,125.5,0.0,679.5,691.0,6117.25,100.5,0.0,8464.25,6217.75,8464.25,-2246.5
2026-01-27 18:00:00+00:00,70.0,1801.75,1586.0,1228.0,0.0,109.5,0.0,640.0,701.0,6136.25,88.25,0.0,8227.25,6224.5,8227.25,-2002.75
2026-01-27 19:00:00+00:00,70.0,1790.0,1600.0,1227.5,0.0,130.75,0.0,588.25,698.0,6104.5,41.25,0.0,7807.5,6145.75,7807.5,-1661.75
2026-01-27 20:00:00+00:00,46.0,1754.75,1535.75,1227.25,0.0,182.5,0.0,437.25,676.5,5860.0,3.75,0.0,7162.0,5863.75,7162.0,-1298.25
2026-01-27 21:00:00+00:00,46.5,1743.0,992.75,1227.75,0.0,237.0,0.0,413.0,674.5,5334.5,4.5,0.0,6616.0,5339.0,6616.0,-1277.0
2026-01-27 22:00:00+00:00,46.25,1742.25,708.5,1228.0,0.0,365.75,0.0,406.5,674.0,5171.25,3.5,0.0,6247.5,5174.75,6247.5,-1072.75
2026-01-27 23:00:00+00:00,45.25,1740.75,994.0,1228.0,0.0,337.75,0.0,410.0,691.75,5447.5,26.75,0.0,6112.0,5474.25,6112.0,-637.75
2026-01-28 00:00:00+00:00,54.75,1744.0,981.25,1228.0,0.0,316.5,0.0,405.0,688.0,5417.5,7.5,0.0,6006.75,5425.0,6006.75,-581.75
2026-01-28 01:00:00+00:00,64.75,1724.5,975.25,1228.0,0.0,296.75,0.0,404.5,683.5,5377.25,1.5,0.0,6023.0,5378.75,6023.0,-644.25
2026-01-28 02:00:00+00:00,68.75,1729.0,995.75,1228.0,0.0,269.0,0.0,390.5,682.5,5363.5,0.0,0.0,6068.75,5363.5,6068.75,-705.25
2026-01-28 03:00:00+00:00,66.25,1734.5,1024.0,1228.0,0.0,282.25,0.0,390.5,683.25,5408.75,0.0,0.0,6301.75,5408.75,6301.75,-893.0
2026-01-28 04:00:00+00:00,64.0,1737.0,1049.5,1228.0,0.0,266.75,0.0,442.25,682.75,5470.25,0.0,0.0,6847.5,5470.25,6847.5,-1377.25
2026-01-28 05:00:00+00:00,62.25,1768.75,1407.0,1228.0,0.0,310.0,0.0,565.25,693.25,6034.5,19.0,0.0,7686.75,6053.5,7686.75,-1633.25
2026-01-28 06:00:00+00:00,60.0,1784.0,1380.0,1227.5,86.25,422.0,0.0,639.0,687.25,6286.0,126.75,0.0,8167.5,6412.75,8167.5,-1754.75
2026-01-28 07:00:00+00:00,60.0,1766.5,1404.75,1199.75,344.75,375.5,0.0,605.0,686.75,6443.0,199.0,0.0,8207.0,6642.0,8207.0,-1565.0
2026-01-28 08:00:00+00:00,58.75,1748.75,1366.75,1205.25,582.5,327.25,0.0,607.25,681.0,6577.5,76.75,0.0,7919.5,6654.25,7919.5,-1265.25
2026-01-28 09:00:00+00:00,59.25,1719.0,1262.0,1219.75,745.25,302.0,0.0,584.5,677.0,6568.75,0.0,0.0,7728.75,6568.75,7728.75,-1160.0
2026-01-28 10:00:00+00:00,60.0,1673.0,1382.25,1218.75,810.0,370.0,0.0,453.25,670.75,6638.0,3.5,0.0,7334.75,6641.5,7334.75,-693.25
2026-01-28 11:00:00+00:00,58.75,1691.5,1510.5,1205.25,810.75,407.0,0.0,387.5,684.75,6756.0,0.0,0.0,7314.0,6756.0,7314.0,-558.0
2026-01-28 12:00:00+00:00,55.0,1689.5,1456.75,1194.75,745.5,536.0,0.0,371.25,671.0,6719.75,60.5,0.0,7241.0,6780.25,7241.0,-460.75
2026-01-28 13:00:00+00:00,57.0,1677.75,1478.75,1226.75,487.0,607.5,0.0,447.25,682.0,6664.0,21.75,0.0,7445.25,6685.75,7445.25,-759.5
2026-01-28 14:00:00+00:00,59.0,1702.25,1502.75,1227.25,114.75,734.75,0.0,535.5,689.75,6566.0,66.25,0.0,7771.25,6632.25,7771.25,-1139.0
2026-01-28 15:00:00+00:00,59.75,1683.5,1584.5,1228.0,3.0,1172.0,0.0,486.5,683.0,6900.25,150.5,0.0,8173.25,7050.75,8173.25,-1122.5
2026-01-28 16:00:00+00:00,59.5,1641.75,1582.75,1228.0,0.0,1437.25,0.0,539.0,688.5,7176.75,118.75,0.0,8395.0,7295.5,8395.0,-1099.5
2026-01-28 17:00:00+00:00,59.75,1729.75,1551.25,1227.75,0.0,1478.25,0.0,617.5,693.5,7357.75,137.75,0.0,8299.5,7495.5,8299.5,-804.0
2026-01-28 18:00:00+00:00,60.0,1723.0,1634.0,1227.0,0.0,1586.75,0.0,523.0,688.75,7442.5,83.25,0.0,8115.5,7525.75,8115.5,-589.75
2026-01-28 19:00:00+00:00,60.25,1657.75,1649.75,1226.75,0.0,1693.5,0.0,423.25,676.5,7387.75,6.75,0.0,7801.5,7394.5,7801.5,-407.0
2026-01-28 20:00:00+00:00,51.25,1623.5,1531.25,1226.5,0.0,1647.75,0.0,386.0,669.0,7135.25,4.0,0.0,7093.75,7139.25,7093.75,45.5
2026-01-28 21:00:00+00:00,45.5,1671.5,1102.75,1226.5,0.0,1616.5,0.0,349.0,671.75,6683.5,3.75,0.0,6543.5,6687.25,6543.5,143.75
2026-01-28 22:00:00+00:00,45.75,1690.25,828.5,1227.0,0.0,1567.75,0.0,336.5,677.25,6373.0,61.75,0.0,6191.0,6434.75,6191.0,243.75
2026-01-28 23:00:00+00:00,45.75,1709.5,1069.5,1227.25,0.0,1430.5,0.0,371.75,515.75,6370.0,13.5,0.0,6048.25,6383.5,6048.25,335.25
2026-01-29 00:00:00+00:00,46.0,1725.0,1188.0,1227.5,0.0,1123.5,0.0,422.0,511.0,6243.0,10.0,0.0,5936.5,6253.0,5936.5,316.5
2026-01-29 01:00:00+00:00,45.75,1728.5,1227.25,1228.0,0.0,942.75,0.0,411.25,500.25,6083.75,0.0,0.0,5930.5,6083.75,5930.5,153.25
2026-01-29 02:00:00+00:00,47.0,1748.75,1244.25,1228.0,0.0,762.25,0.0,400.0,480.75,5911.0,10.75,0.0,5991.5,5921.75,5991.5,-69.75
2026-01-29 03:00:00+00:00,50.25,1725.5,1200.5,1228.0,0.0,764.0,0.0,404.0,459.5,5831.75,2.25,0.0,6150.25,5834.0,6150.25,-316.25
2026-01-29 04:00:00+00:00,51.5,1744.25,1316.25,1228.0,0.0,661.0,0.0,380.75,473.25,5855.0,0.75,0.0,6827.25,5855.75,6827.25,-971.5
2026-01-29 05:00:00+00:00,54.5,1768.75,1531.0,1228.0,0.5,579.0,0.0,614.25,472.0,6248.0,64.0,0.0,7613.5,6312.0,7613.5,-1301.5
2026-01-29 06:00:00+00:00,63.0,1761.5,1480.0,1224.25,71.5,583.0,0.0,654.75,503.75,6341.75,109.75,0.0,8083.25,6451.5,8083.25,-1631.75
2026-01-29 07:00:00+00:00,65.5,1739.75,1483.5,1177.75,308.75,419.25,0.0,619.75,505.75,6320.0,179.75,0.0,8154.25,6499.75,8154.25,-1654.5
2026-01-29 08:00:00+00:00,64.25,1756.25,1546.75,1199.75,463.25,264.5,0.0,655.75,518.5,6469.0,201.25,0.0,7830.25,6670.25,7830.25,-1160.0
2026-01-29 09:00:00+00:00,64.5,1712.5,1464.0,1193.75,684.0,131.25,0.0,589.0,496.25,6335.25,36.0,0.0,7433.5,6371.25,7433.5,-1062.25
2026-01-29 10:00:00+00:00,64.5,1648.25,1456.5,1198.25,766.0,93.25,0.0,439.5,499.75,6166.0,11.5,0.0,7284.0,6177.5,7284.0,-1106.5
2026-01-29 11:00:00+00:00,61.75,1630.25,1484.75,1199.0,744.0,72.75,0.0,446.5,508.25,6147.25,14.75,0.0,7235.75,6162.0,7235.75,-1073.75
2026-01-29 12:00:00+00:00,59.75,1673.5,1493.25,1176.5,650.25,55.75,0.0,459.25,511.0,6079.25,8.25,0.0,7293.25,6087.5,7293.25,-1205.75
2026-01-29 13:00:00+00:00,62.25,1615.5,1548.25,1195.5,395.25,98.75,0.0,449.0,504.25,5868.75,0.0,0.0,7410.75,5868.75,7410.75,-1542.0
2026-01-29 14:00:00+00:00,63.0,1639.75,1592.25,1198.25,159.0,227.75,0.0,500.25,516.75,5897.0,49.25,0.0,7736.25,5946.25,7736.25,-1790.0
2026-01-29 15:00:00+00:00,62.5,1714.0,1739.5,1214.25,4.0,371.75,0.0,550.75,511.25,6168.0,179.0,0.0,8141.5,6347.0,8141.5,-1794.5
2026-01-29 16:00:00+00:00,64.5,1768.5,1767.0,1220.25,0.0,480.75,0.0,632.25,483.75,6417.0,206.5,0.0,8381.25,6623.5,8381.25,-1757.75
2026-01-29 17:00:00+00:00,64.75,1776.0,1762.75,1219.75,0.0,582.25,0.0,652.5,468.5,6526.5,79.75,0.0,8294.25,6606.25,8294.25,-1688.0
2026-01-29 18:00:00+00:00,65.75,1730.0,1743.75,1219.25,0.0,717.0,0.0,630.25,472.0,6578.0,13.75,0.0,8154.75,6591.75,8154.75,-1563.0
2026-01-29 19:00:00+00:00,64.75,1740.5,1735.5,1218.25,0.0,958.0,0.0,559.25,503.0,6779.25,0.0,0.0,7688.0,6779.25,7688.0,-908.75
2026-01-29 20:00:00+00:00,64.25,1741.0,1681.5,1218.0,0.0,1083.0,0.0,444.25,522.5,6754.5,21.5,0.0,7024.75,6776.0,7024.75,-248.75
2026-01-29 21:00:00+00:00,60.75,1756.0,1428.0,1218.75,0.0,952.75,0.0,437.75,514.5,6368.5,72.75,0.0,6489.75,6441.25,6489.75,-48.5
2026-01-29 22:00:00+00:00,60.0,1736.75,1118.5,1221.25,0.0,947.5,0.0,495.75,497.0,6076.75,20.75,0.0,6154.0,6097.5,6154.0,-56.5
2026-01-29 23:00:00+00:00,59.5,1602.25,1126.0,1227.0,0.0,1114.0,0.0,384.75,503.75,6017.25,12.5,0.0,6026.0,6029.75,6026.0,3.75
2026-01-30 00:00:00+00:00,60.75,1584.5,984.75,1227.25,0.0,1385.75,0.0,333.5,505.0,6081.5,10.5,0.0,5872.75,6092.0,5872.75,219.25
2026-01-30 01:00:00+00:00,60.25,1571.25,956.0,1227.75,0.0,1661.75,0.0,321.5,504.5,6303.0,14.5,0.0,5822.75,6317.5,5822.75,494.75
2026-01-30 02:00:00+00:00,60.75,1565.5,951.25,1228.0,0.0,1858.75,0.0,322.75,485.5,6472.5,5.0,0.0,5905.5,6477.5,5905.5,572.0
2026-01-30 03:00:00+00:00,57.5,1557.5,989.5,1228.0,0.0,1986.0,0.0,335.5,493.0,6647.0,4.75,0.0,6141.75,6651.75,6141.75,510.0
2026-01-30 04:00:00+00:00,56.0,1526.0,1018.0,1228.0,0.0,2066.0,0.0,367.5,497.25,6758.75,0.25,0.0,6692.25,6759.0,6692.25,66.75
2026-01-30 05:00:00+00:00,57.5,1566.5,1524.25,1227.0,0.0,2163.25,0.0,487.25,507.75,7533.5,10.75,0.0,7500.0,7544.25,7500.0,44.25
2026-01-30 06:00:00+00:00,57.25,1597.5,1603.75,1226.5,27.75,2254.0,0.0,604.25,508.5,7879.5,135.0,0.0,8023.0,8014.5,8023.0,-8.5
2026-01-30 07:00:00+00:00,57.25,1560.75,1687.5,1205.75,100.25,2263.0,0.0,531.75,502.0,7908.25,181.5,0.0,8188.75,8089.75,8188.75,-99.0
