,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-06 21:00:00+00:00,327.5,1244.7,2093.2999999999997,31.2,0.1,0.0,1572.4,0.0,1144.4,6413.6,1887.7,0.0,9489.1,8301.300000000001,9489.1,-1187.7999999999993
2026-01-06 22:00:00+00:00,323.9,857.9,1334.9,30.9,0.1,0.0,1354.5,0.0,985.6,4887.8,1163.8000000000002,0.0,8639.1,6051.6,8639.1,-2587.5
2026-01-06 23:00:00+00:00,323.6,727.2,1301.8,30.6,0.1,0.9,1229.1,0.0,710.9,4324.2,749.6999999999999,0.0,7652.1,5073.9,7652.1,-2578.2000000000007
2026-01-07 00:00:00+00:00,327.5,646.3,1103.0,30.7,0.0,5.1,1132.9,0.0,568.8,3814.3,160.6,0.0,6729.0,3974.9,6729.0,-2754.1
2026-01-07 01:00:00+00:00,327.6,630.8000000000001,908.3,30.9,0.0,9.3,1115.6,0.0,542.4,3564.9,0.0,177.6,6136.3,3564.9,6313.900000000001,-2749.0000000000005
2026-01-07 02:00:00+00:00,326.0,581.4,559.6,31.4,0.0,14.8,1439.4,0.0,524.3,3476.9000000000005,0.0,873.5,5800.1,3476.9000000000005,6673.6,-3196.7
2026-01-07 03:00:00+00:00,322.8,609.3,479.6,31.1,0.0,4.3,1647.2,0.0,523.6,3617.8999999999996,0.0,1036.7,5647.3,3617.8999999999996,6684.0,-3066.1000000000004
2026-01-07 04:00:00+00:00,326.3,693.5999999999999,463.7,30.6,0.0,8.5,1546.4,0.0,683.0,3752.1,0.0,570.8000000000001,5563.1,3752.1,6133.900000000001,-2381.8000000000006
2026-01-07 05:00:00+00:00,328.2,641.8000000000001,624.0,31.1,0.0,8.6,1500.0,0.0,745.6,3879.2999999999997,337.29999999999995,0.0,5644.2,4216.599999999999,5644.2,-1427.6000000000004
2026-01-07 06:00:00+00:00,320.2,854.6,898.5,30.2,0.0,0.0,1486.0,0.0,931.5,4521.0,1539.0,0.0,6166.6,6060.0,6166.6,-106.60000000000036
2026-01-07 07:00:00+00:00,333.3,859.1,1327.2,29.7,0.5,0.2,1276.1,0.0,1333.5,5159.6,2240.7000000000003,0.0,7208.7,7400.300000000001,7208.7,191.60000000000127
2026-01-07 08:00:00+00:00,331.1,769.8,1310.4,29.8,106.3,0.0,1193.8,0.0,1330.6,5071.800000000001,1983.0,0.0,8198.5,7054.800000000001,8198.5,-1143.699999999999
2026-01-07 09:00:00+00:00,344.0,762.5,1334.5,29.7,438.2,0.0,1166.2,0.0,1123.4,5198.5,810.5,0.0,8611.2,6009.0,8611.2,-2602.2000000000007
2026-01-07 10:00:00+00:00,334.8,851.2,1606.2,30.3,768.5,0.0,998.5,0.0,1124.1000000000001,5713.6,246.8,0.0,8584.8,5960.400000000001,8584.8,-2624.3999999999987
2026-01-07 11:00:00+00:00,326.7,768.3000000000001,1848.3,31.2,1065.5,2.3,787.0,0.0,1029.0,5858.3,117.80000000000001,0.0,8547.8,5976.1,8547.8,-2571.699999999999
2026-01-07 12:00:00+00:00,327.6,692.4,1522.4,31.3,1343.4,4.8,945.5,0.0,779.0,5646.400000000001,228.4,0.0,8246.2,5874.8,8246.2,-2371.4000000000005
2026-01-07 13:00:00+00:00,326.8,751.4,1283.8,31.2,1462.6,4.4,1182.6,0.0,731.4000000000001,5774.199999999999,0.0,257.79999999999995,8121.3,5774.199999999999,8379.1,-2604.9000000000015
2026-01-07 14:00:00+00:00,330.5,814.7,1280.5,30.8,1326.9,4.5,1264.8,0.0,725.2,5777.9,367.6,0.0,8253.0,6145.5,8253.0,-2107.5
2026-01-07 15:00:00+00:00,328.4,947.7,1359.1000000000001,30.8,1105.8,4.0,1057.5,0.0,908.5,5741.8,1073.3,0.0,8193.3,6815.1,8193.3,-1378.199999999999
2026-01-07 16:00:00+00:00,333.1,1297.6999999999998,1928.1,31.5,413.1,2.9,791.8,0.0,1167.5,5965.7,1808.8999999999999,0.0,8405.7,7774.599999999999,8405.7,-631.1000000000013
2026-01-07 17:00:00+00:00,327.5,1320.5,2253.2999999999997,31.3,20.3,6.6,739.8,0.0,1273.9,5973.200000000001,2678.3,0.0,8891.2,8651.5,8891.2,-239.70000000000073
2026-01-07 18:00:00+00:00,311.0,1281.5,2268.2,30.8,0.1,3.8,847.5,0.0,1312.6,6055.5,2731.5,0.0,9534.6,8787.0,9534.6,-747.6000000000004
2026-01-07 19:00:00+00:00,296.5,1244.0,2292.8999999999996,29.8,0.1,2.0,1002.7,0.0,1308.3,6176.3,2294.7000000000003,0.0,10002.2,8471.0,10002.2,-1531.2000000000007
2026-01-07 20:00:00+00:00,305.2,1290.5,2309.0,29.3,0.1,0.4,970.0,0.0,1062.5,5967.0,2051.1,0.0,9947.8,8018.1,9947.8,-1929.699999999999
2026-01-07 21:00:00+00:00,301.9,1280.7,1955.1000000000001,29.2,0.1,1.6,880.4,0.0,1166.8,5615.799999999999,1413.1,0.0,9423.6,7028.9,9423.6,-2394.7000000000007
2026-01-07 22:00:00+00:00,291.3,940.5,1847.4,28.6,0.1,0.1,847.8,0.0,813.3,4769.099999999999,1011.7,0.0,8632.0,5780.799999999999,8632.0,-2851.2000000000007
2026-01-07 23:00:00+00:00,292.8,689.1,1328.7,28.7,0.1,0.0,674.3,0.0,923.1,3936.7999999999997,1027.7,0.0,7662.5,4964.5,7662.5,-2698.0
2026-01-08 00:00:00+00:00,291.9,676.4,1254.5,29.0,0.1,0.0,711.1,0.0,847.1,3810.1,783.1,0.0,6756.8,4593.2,6756.8,-2163.6000000000004
2026-01-08 01:00:00+00:00,294.0,616.6999999999999,1031.8,29.4,0.0,0.0,711.4,0.0,742.4,3425.7000000000003,727.9,0.0,6112.2,4153.6,6112.2,-1958.5999999999995
2026-01-08 02:00:00+00:00,304.0,657.5,973.8000000000001,30.1,0.0,0.0,728.5,0.0,642.8,3336.7,424.3,0.0,5804.8,3761.0,5804.8,-2043.8000000000002
2026-01-08 03:00:00+00:00,318.9,601.5999999999999,862.6999999999999,30.4,0.0,0.3,953.6,0.0,599.9,3367.4,319.90000000000003,0.0,5656.5,3687.3,5656.5,-1969.1999999999998
2026-01-08 04:00:00+00:00,315.2,712.5,926.3,30.3,0.0,2.2,1135.3,0.0,665.3000000000001,3787.1000000000004,195.9,0.0,5579.7,3983.0000000000005,5579.7,-1596.6999999999994
2026-01-08 05:00:00+00:00,311.5,657.7,970.5999999999999,29.8,0.0,6.4,1359.3,0.0,764.4,4099.7,273.3,0.0,5671.2,4373.0,5671.2,-1298.1999999999998
2026-01-08 06:00:00+00:00,315.1,779.5,1395.5,29.4,0.0,9.4,1368.7,0.0,1286.0,5183.6,824.4000000000001,0.0,6246.9,6008.0,6246.9,-238.89999999999964
2026-01-08 07:00:00+00:00,310.6,839.9000000000001,1440.3000000000002,29.0,0.9,13.1,1570.2,0.0,1410.6000000000001,5614.6,1541.3999999999999,0.0,7244.4,7156.0,7244.4,-88.39999999999964
2026-01-08 08:00:00+00:00,302.6,868.9,1440.9,28.9,135.6,16.9,1793.8,0.0,1268.0,5855.6,1023.1,0.0,8267.9,6878.700000000001,8267.9,-1389.199999999999
2026-01-08 09:00:00+00:00,302.1,892.6999999999999,1121.5,28.9,485.4,13.1,1854.0,0.0,938.9,5636.6,434.90000000000003,0.0,8800.6,6071.5,8800.6,-2729.1000000000004
2026-01-08 10:00:00+00:00,283.7,853.6999999999999,982.3000000000001,28.5,781.2,17.0,1937.3,0.0,696.6999999999999,5580.4,0.0,254.2,8762.8,5580.4,9017.0,-3436.6000000000004
2026-01-08 11:00:00+00:00,281.5,898.1999999999999,1079.0,29.3,1070.4,19.7,2235.2,0.0,637.6,6250.9,0.0,215.10000000000002,8911.7,6250.9,9126.800000000001,-2875.9000000000015
2026-01-08 12:00:00+00:00,298.2,895.9,1078.2,30.0,999.6,22.5,2537.7,0.0,676.7,6538.8,0.0,136.0,8831.1,6538.8,8967.1,-2428.3
2026-01-08 13:00:00+00:00,300.9,902.3,1012.0,30.6,944.1,23.4,2653.3,0.0,671.9,6538.5,0.0,233.7,8785.3,6538.5,9019.0,-2480.5
2026-01-08 14:00:00+00:00,307.3,875.1,987.8000000000001,30.8,726.3,23.9,2730.9,0.0,649.2,6331.3,269.9,0.0,8949.0,6601.2,8949.0,-2347.8
2026-01-08 15:00:00+00:00,304.8,805.8,998.6999999999999,30.8,500.7,24.7,2954.1,0.0,672.8,6292.4,523.5,0.0,8854.6,6815.9,8854.6,-2038.7000000000007
2026-01-08 16:00:00+00:00,303.8,843.1,1342.2,27.0,212.2,23.9,3227.3,0.0,863.0,6842.5,1009.3000000000001,0.0,8945.7,7851.8,8945.7,-1093.9000000000005
2026-01-08 17:00:00+00:00,302.9,886.6999999999999,1970.1000000000001,25.4,9.0,25.0,3421.7,0.0,1046.6,7687.4,1836.1999999999998,0.0,9234.6,9523.599999999999,9234.6,288.9999999999982
2026-01-08 18:00:00+00:00,303.1,953.8000000000001,1977.8,25.4,0.1,25.0,3622.7,0.0,969.0,7876.9,1864.6,0.0,9678.7,9741.5,9678.7,62.79999999999927
2026-01-08 19:00:00+00:00,311.3,1089.3,2011.5,25.0,0.1,25.0,3764.3,0.0,977.3,8203.8,1809.6000000000001,0.0,10046.2,10013.4,10046.2,-32.80000000000109
2026-01-08 20:00:00+00:00,313.6,1081.2,1705.8,24.8,0.1,25.0,3840.0,0.0,960.4,7950.9,1724.8,0.0,9929.4,9675.699999999999,9929.4,-253.70000000000073
2026-01-08 21:00:00+00:00,311.0,1047.3999999999999,1619.5,24.4,0.0,22.4,3865.2,0.0,819.9,7709.799999999999,989.1,0.0,9365.8,8698.9,9365.8,-666.8999999999996
2026-01-08 22:00:00+00:00,317.6,897.0,1160.1,24.6,0.1,14.9,3863.9,0.0,729.1,7007.3,59.400000000000006,0.0,8459.7,7066.7,8459.7,-1393.000000000001
2026-01-08 23:00:00+00:00,319.4,645.9000000000001,891.4,24.4,0.1,20.2,3900.2,0.0,576.0,6377.6,0.0,267.9,7527.1,6377.6,7795.0,-1417.3999999999996
2026-01-09 00:00:00+00:00,316.6,573.1999999999999,849.8,24.1,0.0,15.0,4003.1,0.0,551.2,6332.999999999999,0.0,1276.6,6699.7,6332.999999999999,7976.299999999999,-1643.3000000000002
2026-01-09 01:00:00+00:00,322.1,572.2,774.1999999999999,25.2,0.0,16.1,4042.4,0.0,575.3000000000001,6327.5,0.0,1778.4,6142.0,6327.5,7920.4,-1592.8999999999996
2026-01-09 02:00:00+00:00,324.1,656.0999999999999,761.1999999999999,25.2,0.0,14.0,3926.8,0.0,506.6,6214.0,0.0,2361.4,5824.9,6214.0,8186.299999999999,-1972.2999999999993
2026-01-09 03:00:00+00:00,325.4,596.5,602.5999999999999,24.8,0.0,12.8,3830.6,0.0,489.6,5882.3,0.0,2256.3,5648.0,5882.3,7904.3,-2022.0
2026-01-09 04:00:00+00:00,324.4,599.6999999999999,598.5,24.2,0.0,21.2,3846.5,0.0,487.90000000000003,5902.4,0.0,2086.1000000000004,5524.0,5902.4,7610.1,-1707.7000000000007
2026-01-09 05:00:00+00:00,322.0,651.7,482.7,24.6,0.0,19.9,3821.6,0.0,626.9,5949.4,0.0,1006.6999999999999,5639.9,5949.4,6646.599999999999,-697.1999999999998
2026-01-09 06:00:00+00:00,319.9,698.6,580.9,24.9,0.0,21.0,3808.1,0.0,775.4,6228.799999999999,152.40000000000003,0.0,6189.7,6381.199999999999,6189.7,191.4999999999991
2026-01-09 07:00:00+00:00,314.8,737.0,914.8000000000001,24.8,0.7,17.3,3628.3,0.0,1004.5999999999999,6642.299999999999,1111.6,0.0,7136.9,7753.9,7136.9,617.0
2026-01-09 08:00:00+00:00,289.4,686.0,883.7,22.9,219.6,14.6,3571.8,0.0,679.5999999999999,6367.6,706.6999999999999,0.0,8080.1,7074.3,8080.1,-1005.8000000000002
2026-01-09 09:00:00+00:00,304.0,607.5,525.1999999999999,23.5,947.1,19.9,3554.2,0.0,565.8000000000001,6547.2,0.0,423.90000000000003,8381.3,6547.2,8805.199999999999,-2257.999999999999
2026-01-09 10:00:00+00:00,300.9,571.7,505.1,24.3,1581.8,19.2,3408.3,0.0,571.3000000000001,6982.6,0.0,1704.3999999999999,8265.4,6982.6,9969.8,-2987.199999999999
2026-01-09 11:00:00+00:00,309.2,668.9,555.5,23.6,1689.2,16.7,3730.0,0.0,230.4,7223.499999999999,0.0,2294.5,8183.9,7223.499999999999,10478.4,-3254.9000000000005
2026-01-09 12:00:00+00:00,306.2,657.5,530.5,24.4,1620.0,11.0,3780.9,0.0,240.0,7170.5,0.0,2213.1000000000004,7979.0,7170.5,10192.1,-3021.6000000000004
2026-01-09 13:00:00+00:00,303.9,704.3000000000001,556.3000000000001,23.4,1294.5,13.6,3746.6,0.0,173.1,6815.700000000001,0.0,2171.8999999999996,7827.9,6815.700000000001,9999.8,-3184.0999999999985
2026-01-09 14:00:00+00:00,307.6,667.6999999999999,311.3,23.6,1308.0,12.8,3732.6,0.0,390.9,6754.5,0.0,1857.8,8008.8,6754.5,9866.6,-3112.1000000000004
2026-01-09 15:00:00+00:00,307.3,642.4,342.9,22.6,1227.4,11.5,3663.5,0.0,450.7,6668.3,0.0,1230.2,8122.1,6668.3,9352.300000000001,-2684.000000000001
2026-01-09 16:00:00+00:00,299.7,788.1,479.7,23.1,495.7,14.0,3515.9,0.0,694.5999999999999,6310.799999999999,667.4,0.0,8280.1,6978.199999999999,8280.1,-1301.9000000000015
2026-01-09 17:00:00+00:00,310.3,712.4,1464.4,23.7,26.8,12.0,3357.7,0.0,753.0,6660.3,2133.0,0.0,8581.4,8793.3,8581.4,211.89999999999964
2026-01-09 18:00:00+00:00,311.4,773.3,1628.6000000000001,23.5,0.1,15.0,3212.5,0.0,847.4,6811.799999999999,2347.7,0.0,9043.6,9159.5,9043.6,115.89999999999964
2026-01-09 19:00:00+00:00,313.1,702.2,1748.1,24.0,0.1,14.5,3181.3,0.0,871.4,6854.7,1978.0,0.0,9341.8,8832.7,9341.8,-509.09999999999854
2026-01-09 20:00:00+00:00,312.4,706.6,1555.1,23.7,0.1,12.4,2989.9,0.0,859.6,6459.8,1672.8,0.0,9224.2,8132.6,9224.2,-1091.6000000000004
2026-01-09 21:00:00+00:00,310.8,671.6,1195.0,23.8,0.1,8.9,2789.8,0.0,855.5,5855.5,1482.0,0.0,8721.1,7337.5,8721.1,-1383.6000000000004
2026-01-09 22:00:00+00:00,313.0,753.9,882.0,23.7,0.1,6.1,2369.8,0.0,764.5,5113.1,665.6,0.0,8085.2,5778.700000000001,8085.2,-2306.499999999999
2026-01-09 23:00:00+00:00,311.1,683.5,710.6,23.2,0.1,2.4,2190.9,0.0,676.4,4598.2,623.2,0.0,7298.9,5221.4,7298.9,-2077.5
2026-01-10 00:00:00+00:00,313.8,618.5999999999999,578.4,23.8,0.0,3.4,1980.1,0.0,585.6,4103.7,444.6,0.0,6551.1,4548.3,6551.1,-2002.8000000000002
2026-01-10 01:00:00+00:00,317.9,656.3000000000001,623.8000000000001,22.9,0.0,2.2,1817.8,0.0,652.4000000000001,4093.3,0.0,266.5,5988.3,4093.3,6254.8,-2161.5
2026-01-10 02:00:00+00:00,322.9,677.3,585.3000000000001,23.2,0.0,2.8,1618.4,0.0,614.5,3844.4,0.0,708.7,5649.8,3844.4,6358.5,-2514.1
2026-01-10 03:00:00+00:00,340.6,643.5,545.2,23.6,0.0,2.1,1572.9,0.0,505.0,3632.9,0.0,772.3,5416.7,3632.9,6189.0,-2556.1
2026-01-10 04:00:00+00:00,340.1,625.9,534.4,24.3,0.1,1.4,1548.5,0.0,560.5,3635.2,0.0,821.0999999999999,5308.0,3635.2,6129.1,-2493.9000000000005
2026-01-10 05:00:00+00:00,334.9,585.6,596.1,23.5,0.0,0.7,1630.6,0.0,599.0,3770.3999999999996,10.400000000000006,0.0,5283.9,3780.7999999999997,5283.9,-1503.1
2026-01-10 06:00:00+00:00,340.0,714.8,790.8000000000001,24.2,0.0,0.3,1554.5,0.0,533.9000000000001,3958.5,216.29999999999998,0.0,5428.2,4174.8,5428.2,-1253.3999999999996
2026-01-10 07:00:00+00:00,339.6,692.1999999999999,799.0,22.0,2.2,1.1,1423.9,0.0,671.6,3951.6,1057.1999999999998,0.0,5755.5,5008.799999999999,5755.5,-746.7000000000007
2026-01-10 08:00:00+00:00,342.6,734.3,958.0,22.6,270.3,2.3,1227.4,0.0,830.9,4388.400000000001,1401.8000000000002,0.0,6214.7,5790.200000000001,6214.7,-424.4999999999991
2026-01-10 09:00:00+00:00,348.9,664.6999999999999,872.5,23.3,999.6,2.3,861.3,0.0,644.3,4416.900000000001,141.20000000000005,0.0,6700.5,4558.1,6700.5,-2142.3999999999996
2026-01-10 10:00:00+00:00,352.3,694.0,735.2,23.4,1600.9,2.6,486.0,0.0,494.0,4388.4,0.0,1057.7,6944.7,4388.4,8002.4,-3614.0
2026-01-10 11:00:00+00:00,348.8,703.2,701.6999999999999,23.2,1707.7,2.7,385.9,0.0,488.0,4361.2,0.0,1384.3,7145.6,4361.2,8529.9,-4168.7
2026-01-10 12:00:00+00:00,348.6,701.6,574.0,23.7,1597.7,2.4,418.4,0.0,441.7,4108.1,0.0,1359.6,7288.2,4108.1,8647.8,-4539.699999999999
2026-01-10 13:00:00+00:00,349.4,630.0,545.0,24.3,1497.5,4.0,503.4,0.0,430.0,3983.6,0.0,1332.9,7144.9,3983.6,8477.8,-4494.199999999999
2026-01-10 14:00:00+00:00,359.5,621.3,580.6999999999999,25.1,1376.8,1.9,564.9,0.0,588.4,4118.599999999999,0.0,1142.1000000000001,7016.3,4118.599999999999,8158.400000000001,-4039.800000000001
2026-01-10 15:00:00+00:00,353.0,787.3,599.5,24.7,1049.8,1.8,557.2,0.0,648.0,4021.3,130.90000000000003,0.0,6912.0,4152.2,6912.0,-2759.8
2026-01-10 16:00:00+00:00,361.3,1125.0,668.0999999999999,24.2,488.9,2.7,420.6,0.0,1101.5,4192.299999999999,1993.4,0.0,6964.4,6185.699999999999,6964.4,-778.7000000000007
2026-01-10 17:00:00+00:00,360.0,1278.8999999999999,1220.3000000000002,24.8,28.6,7.6,494.7,0.0,1322.7,4737.599999999999,3096.1,0.0,7506.5,7833.699999999999,7506.5,327.1999999999989
2026-01-10 18:00:00+00:00,358.7,1204.4,1436.3,24.6,0.1,7.0,643.4,0.0,1463.3,5137.8,3092.0,0.0,8202.2,8229.8,8202.2,27.599999999998545
2026-01-10 19:00:00+00:00,361.5,1286.4,1382.8,24.4,0.1,8.1,806.7,0.0,1500.3,5370.3,2803.3,0.0,8473.3,8173.6,8473.3,-299.6999999999989
2026-01-10 20:00:00+00:00,360.9,1379.1,1308.1,23.7,0.1,12.5,765.9,0.0,1348.3000000000002,5198.6,2438.3999999999996,0.0,8320.3,7637.0,8320.3,-683.2999999999993
2026-01-10 21:00:00+00:00,333.8,1265.6999999999998,1292.6,23.7,0.0,15.6,675.2,0.0,1291.4,4898.0,2671.7,0.0,7897.7,7569.7,7897.7,-328.0
2026-01-10 22:00:00+00:00,352.4,1082.0,1203.2,24.3,0.1,17.6,846.8,0.0,1285.1000000000001,4811.500000000001,2479.5,0.0,7397.9,7291.000000000001,7397.9,-106.89999999999873
2026-01-10 23:00:00+00:00,359.0,754.1999999999999,971.5,25.1,0.0,23.1,951.4,0.0,1099.0,4183.299999999999,1461.1,0.0,6675.7,5644.4,6675.7,-1031.3000000000002
2026-01-11 00:00:00+00:00,361.9,667.9,685.9,26.9,0.0,23.7,1066.3,0.0,783.4,3616.0,602.6,0.0,6077.8,4218.6,6077.8,-1859.1999999999998
2026-01-11 01:00:00+00:00,367.3,622.1,723.0999999999999,28.4,0.1,22.8,1178.0,0.0,466.40000000000003,3408.2000000000003,63.500000000000014,0.0,5559.9,3471.7000000000003,5559.9,-2088.1999999999994
2026-01-11 02:00:00+00:00,371.4,709.9,547.2,30.1,0.0,20.0,1333.8,0.0,474.5,3486.8999999999996,0.0,25.700000000000003,5216.8,3486.8999999999996,5242.5,-1755.6000000000004
2026-01-11 03:00:00+00:00,370.3,697.4,505.6,30.4,0.0,21.2,1324.7,0.0,484.5,3434.1000000000004,209.6,0.0,5003.3,3643.7000000000003,5003.3,-1359.6
2026-01-11 04:00:00+00:00,364.8,686.3000000000001,554.6,29.4,0.0,23.1,1346.1,0.0,564.3,3568.6000000000004,274.9,0.0,4896.0,3843.5000000000005,4896.0,-1052.4999999999995
2026-01-11 05:00:00+00:00,360.6,684.1999999999999,553.8000000000001,29.5,0.0,24.9,1327.0,0.0,638.9,3618.9,264.5,0.0,4866.4,3883.4,4866.4,-982.9999999999995
2026-01-11 06:00:00+00:00,358.8,662.9000000000001,532.9000000000001,29.7,0.0,24.9,1486.8,0.0,694.5,3790.5,497.9,0.0,5015.5,4288.4,5015.5,-727.1000000000004
2026-01-11 07:00:00+00:00,358.0,694.0,631.5,27.3,1.0,25.0,1561.4,0.0,832.7,4130.9,973.0,0.0,5201.5,5103.9,5201.5,-97.60000000000036
2026-01-11 08:00:00+00:00,357.1,693.1,593.3000000000001,28.8,141.1,25.0,1656.6,0.0,714.1,4209.1,54.89999999999998,0.0,5481.5,4264.0,5481.5,-1217.5
2026-01-11 09:00:00+00:00,357.4,738.7,594.7,29.3,487.7,24.9,1697.7,0.0,651.3,4581.7,0.0,1082.9,6037.0,4581.7,7119.9,-2538.2
2026-01-11 10:00:00+00:00,342.0,735.6999999999999,589.1,28.4,761.6,22.3,1726.1,0.0,628.6999999999999,4833.9,0.0,1387.6,6606.9,4833.9,7994.5,-3160.6000000000004
2026-01-11 11:00:00+00:00,336.0,766.6,557.4,28.4,882.4,23.6,1806.7,0.0,528.6999999999999,4929.8,0.0,1693.9,7074.7,4929.8,8768.6,-3838.8
2026-01-11 12:00:00+00:00,348.2,761.8,560.6999999999999,30.0,960.8,23.2,1895.1,0.0,494.7,5074.499999999999,0.0,1667.9,7306.5,5074.499999999999,8974.4,-3899.9000000000005
2026-01-11 13:00:00+00:00,352.0,620.6999999999999,484.0,29.3,940.3,24.3,1993.8,0.0,454.9,4899.299999999999,0.0,1554.2,7171.6,4899.299999999999,8725.800000000001,-3826.500000000002
2026-01-11 14:00:00+00:00,355.3,735.5,426.40000000000003,30.5,750.6,23.4,2084.3,0.0,578.8,4984.8,0.0,1553.9,6983.1,4984.8,8537.0,-3552.2
2026-01-11 15:00:00+00:00,354.2,772.6,364.79999999999995,29.2,454.5,21.4,1895.9,0.0,976.5999999999999,4869.200000000001,0.0,77.90000000000003,6940.3,4869.200000000001,7018.2,-2148.999999999999
2026-01-11 16:00:00+00:00,363.6,785.6,669.0999999999999,29.4,186.2,22.0,1780.2,0.0,1102.5,4938.6,1683.8,0.0,7022.5,6622.400000000001,7022.5,-400.09999999999945
2026-01-11 17:00:00+00:00,374.7,868.3000000000001,1284.8,30.1,9.8,23.5,1876.7,0.0,1304.9,5772.800000000001,3003.5,0.0,7474.1,8776.300000000001,7474.1,1302.2000000000007
2026-01-11 18:00:00+00:00,375.5,804.4,1198.7,30.1,0.1,22.1,2054.3,0.0,1302.1000000000001,5787.300000000001,2929.4,0.0,8058.4,8716.7,8058.4,658.3000000000011
2026-01-11 19:00:00+00:00,368.5,849.6999999999999,1218.8999999999999,30.4,0.0,24.3,2268.3,0.0,1292.1,6052.200000000001,1948.0,0.0,8377.6,8000.200000000001,8377.6,-377.39999999999964
2026-01-11 20:00:00+00:00,358.5,860.6,1343.1,29.9,0.1,24.8,2365.5,0.0,1167.6,6150.1,1918.5,0.0,8296.1,8068.6,8296.1,-227.5
2026-01-11 21:00:00+00:00,356.4,887.3000000000001,1237.8,28.9,0.0,24.9,2420.9,0.0,1081.8,6038.000000000001,1383.1,0.0,7876.9,7421.1,7876.9,-455.7999999999993
2026-01-11 22:00:00+00:00,358.7,615.9,978.6,30.1,0.0,24.9,2654.3,0.0,776.0,5438.5,539.5,0.0,7330.3,5978.0,7330.3,-1352.3000000000002
2026-01-11 23:00:00+00:00,359.1,636.6,874.6999999999999,30.0,0.0,25.0,2801.0,0.0,593.3000000000001,5319.7,0.0,230.50000000000003,6525.7,5319.7,6756.2,-1436.5
2026-01-12 00:00:00+00:00,356.6,740.3000000000001,883.5999999999999,30.9,0.0,24.9,2851.7,0.0,646.3000000000001,5534.3,0.0,714.6999999999999,5901.6,5534.3,6616.3,-1082.0
2026-01-12 01:00:00+00:00,360.8,680.6,654.8000000000001,30.0,0.0,25.0,2851.5,0.0,693.8000000000001,5296.500000000001,0.0,1214.7,5444.4,5296.500000000001,6659.099999999999,-1362.5999999999985
2026-01-12 02:00:00+00:00,358.6,616.8,524.8000000000001,30.1,0.0,24.9,2914.7,0.0,587.7,5057.599999999999,0.0,1488.0,5153.0,5057.599999999999,6641.0,-1583.4000000000005
2026-01-12 03:00:00+00:00,360.6,673.9,562.0,29.6,0.0,24.9,2875.6,0.0,459.0,4985.6,0.0,1612.9,4990.4,4985.6,6603.299999999999,-1617.699999999999
2026-01-12 04:00:00+00:00,359.8,707.0999999999999,546.4,29.2,0.0,25.0,2895.1,0.0,613.4000000000001,5176.0,0.0,1189.8,4998.2,5176.0,6188.0,-1012.0
2026-01-12 05:00:00+00:00,355.9,690.2,512.1,30.0,0.0,25.0,3103.2,0.0,820.0,5536.4,208.79999999999998,0.0,5140.9,5745.2,5140.9,604.3000000000002
2026-01-12 06:00:00+00:00,358.5,723.1999999999999,761.7,29.4,0.0,25.0,3369.0,0.0,1074.3,6341.1,1610.3,0.0,5794.7,7951.400000000001,5794.7,2156.7000000000007
2026-01-12 07:00:00+00:00,356.5,776.8000000000001,956.3,29.7,1.4,25.0,3428.7,0.0,1307.2,6881.599999999999,2214.4,0.0,6782.7,9096.0,6782.7,2313.3
2026-01-12 08:00:00+00:00,362.4,857.7,1039.5,30.4,102.7,25.0,3411.1,0.0,1180.5,7009.299999999999,1796.0,0.0,7787.5,8805.3,7787.5,1017.7999999999993
2026-01-12 09:00:00+00:00,357.5,800.8000000000001,962.0999999999999,28.8,309.6,25.0,3432.6,0.0,708.5,6624.9,1016.1,0.0,8312.3,7641.0,8312.3,-671.2999999999993
2026-01-12 10:00:00+00:00,348.7,797.8000000000001,820.3,28.8,524.1,25.0,3433.9,0.0,603.3000000000001,6581.900000000001,170.7,0.0,8473.3,6752.6,8473.3,-1720.699999999999
2026-01-12 11:00:00+00:00,349.2,677.0,725.3000000000001,30.1,791.9,25.0,3558.0,0.0,547.6,6704.1,0.0,310.70000000000005,8576.0,6704.1,8886.7,-2182.6000000000004
2026-01-12 12:00:00+00:00,358.8,793.8,698.9,30.3,1013.5,25.0,3658.2,0.0,533.5,7112.0,0.0,938.2,8383.7,7112.0,9321.900000000001,-2209.9000000000015
2026-01-12 13:00:00+00:00,358.4,744.0,648.5,28.7,1127.1,25.0,3728.7,0.0,514.0,7174.4,0.0,1073.9,8221.8,7174.4,9295.699999999999,-2121.2999999999993
2026-01-12 14:00:00+00:00,356.1,902.8000000000001,765.9,29.5,813.9,25.0,3661.1,0.0,512.6999999999999,7067.0,0.0,493.29999999999995,8470.4,7067.0,8963.699999999999,-1896.699999999999
2026-01-12 15:00:00+00:00,355.8,903.6,737.8,30.0,456.1,25.0,3613.6,0.0,742.2,6864.099999999999,624.5,0.0,8456.1,7488.599999999999,8456.1,-967.5000000000009
2026-01-12 16:00:00+00:00,349.6,1216.3,1021.0,30.2,181.4,25.0,3770.8,0.0,1204.5,7798.8,1912.6,0.0,8531.9,9711.4,8531.9,1179.5
