,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-06 05:00:00+00:00,11.996208,298.36137,153.890569,1766.088,3.405742,2.387,520.868205,47.931,132.97806,1394.28128,4332.187434,0.0,0.0,5291.83074,4332.187434,5291.83074,-959.6433059999999
2026-01-06 06:00:00+00:00,12.105728,297.955535,206.473489,1764.4464,292.648664,4.294,475.901395,48.5633,257.77339,1453.95476,4814.116661,0.0,0.0,5492.95964,4814.116661,5492.95964,-678.842979
2026-01-06 07:00:00+00:00,12.780256,295.002485,232.933545,1764.4464,705.106669,3.75,445.459924,51.3547,580.66388,1542.83759,5634.335449,0.0,0.0,5404.00627,5634.335449,5404.00627,230.3291790000003
2026-01-06 08:00:00+00:00,12.311072,302.513565,207.665271,1763.6256,1023.374101,3.17,462.642572,55.9575,540.30156,1508.76432,5880.325561000001,0.0,0.0,5354.72578,5880.325561000001,5354.72578,525.5997810000008
2026-01-06 09:00:00+00:00,12.165008,308.94665,180.484029,1764.3096,1204.61726,3.261,450.378066,58.2059,485.73269,1429.87832,5897.978523,0.0,0.0,5441.62888,5897.978523,5441.62888,456.34964299999956
2026-01-06 10:00:00+00:00,12.733136,309.639785,124.853414,1764.9936,1235.613394,3.33,477.897383,60.0578,144.59545,1501.34805,5635.062012,0.0,0.0,5250.05456,5635.062012,5250.05456,385.00745200000074
2026-01-06 11:00:00+00:00,14.467472,312.255245,121.354635,1765.6776,1134.162662,3.266,475.493822,63.8294,153.93015,1522.71952,5567.156506,0.0,0.0,5339.65397,5567.156506,5339.65397,227.50253599999996
2026-01-06 12:00:00+00:00,14.812592,313.2654,124.250613,1765.6776,945.944087,2.577,409.934151,74.254,331.02423,1535.11496,5516.854633,0.0,0.0,5341.27878,5516.854633,5341.27878,175.57585300000028
2026-01-06 13:00:00+00:00,14.331648,315.62179,176.056422,1765.2672,580.399093,2.284,343.422941,72.2069,351.85177,1520.23387,5141.675634,0.0,0.0,5230.43554,5141.675634,5230.43554,-88.75990600000023
2026-01-06 14:00:00+00:00,14.206352,315.685935,208.025393,1765.404,323.193851,2.107,337.732698,72.3191,440.55477,1549.14306,5028.3721590000005,0.0,0.0,5362.69514,5028.3721590000005,5362.69514,-334.32298099999934
2026-01-06 15:00:00+00:00,14.775456,323.245365,241.061832,1764.8568,222.608438,2.338,374.283756,72.6791,998.83369,1560.1064,5574.788837,0.0,0.0,5506.83348,5574.788837,5506.83348,67.95535699999982
2026-01-06 16:00:00+00:00,14.41592,323.644515,244.969253,1764.3096,408.923604,2.536,407.346894,70.867,1121.91459,1570.93001,5929.857386000001,0.0,0.0,5549.54772,5929.857386000001,5549.54772,380.309666000001
2026-01-06 17:00:00+00:00,14.108944,323.183705,251.508411,1765.9512,251.340987,2.528,456.691445,72.454,1119.97633,1547.6364,5805.379422000001,0.0,0.0,5570.98076,5805.379422000001,5570.98076,234.3986620000005
2026-01-06 18:00:00+00:00,13.865968,320.21555,258.014621,1765.6776,161.843898,2.453,414.837878,72.587,1021.79423,1567.23807,5598.527815,0.0,0.0,5552.25301,5598.527815,5552.25301,46.274805000000015
2026-01-06 19:00:00+00:00,10.133216,318.304615,229.125421,1765.1304,12.945967,2.471,416.866952,73.743,481.75425,1488.37468,4798.849501,0.0,0.0,5295.6271,4798.849501,5295.6271,-496.777599
2026-01-06 20:00:00+00:00,10.70136,319.16313,163.412607,1764.8568,5.528214,2.461,464.080409,73.89,347.43997,1258.44567,4409.97916,0.0,0.0,5088.71843,4409.97916,5088.71843,-678.73927
2026-01-06 21:00:00+00:00,10.056288,319.334675,147.539145,1764.5832,16.514256,2.41,456.937846,73.461,174.5988,1177.95835,4143.3935599999995,0.0,0.0,4704.37847,4143.3935599999995,4704.37847,-560.9849100000001
2026-01-06 22:00:00+00:00,11.54096,323.307545,187.025325,1764.3096,0.408503,2.401,458.052388,73.146,43.18716,1178.77342,4042.151901,0.0,0.0,4411.04854,4042.151901,4411.04854,-368.8966389999996
2026-01-06 23:00:00+00:00,10.89176,321.739335,202.722696,1763.352,1.13645,2.4,450.458207,73.93,8.96779,1167.76061,4003.3588480000008,0.0,0.0,4183.2751,4003.3588480000008,4183.2751,-179.91625199999908
2026-01-07 00:00:00+00:00,11.941952,323.59171,220.392473,1763.8992,0.2999,2.354,436.86225,73.345,8.73414,1171.23449,4012.6551149999996,0.0,0.0,4291.63331,4012.6551149999996,4291.63331,-278.9781950000006
2026-01-07 01:00:00+00:00,11.854432,325.09058,225.06754,1763.7624,0.130839,2.338,420.057455,73.076,8.68858,1167.10091,3997.166736,0.0,0.0,4619.94896,3997.166736,4619.94896,-622.7822239999996
2026-01-07 02:00:00+00:00,11.819392,324.62992,227.449619,1764.5832,0.036917,2.292,434.254639,72.947,8.68757,1169.6003,4016.3005570000005,0.0,0.0,4773.96623,4016.3005570000005,4773.96623,-757.6656729999995
2026-01-07 03:00:00+00:00,11.285072,324.54277,210.798512,1764.3096,0.85338,2.328,471.080827,73.274,9.48549,1182.16093,4050.118581,0.0,0.0,4842.8477,4050.118581,4842.8477,-792.7291190000001
2026-01-07 04:00:00+00:00,11.614448,325.439105,211.79952,1764.036,4.120389,2.36,490.075789,72.378,67.43613,1178.14762,4127.4070010000005,0.0,0.0,4763.94917,4127.4070010000005,4763.94917,-636.5421689999994
2026-01-07 05:00:00+00:00,12.1324,324.59722,213.718081,1767.3192,2.752794,2.358,449.922092,73.108,124.12843,1311.53463,4281.570847000001,0.0,0.0,5120.24065,4281.570847000001,5120.24065,-838.6698029999989
2026-01-07 06:00:00+00:00,12.10872,323.59503,231.678315,1767.456,146.81836,2.38,439.914756,72.8564,368.36339,1376.02064,4741.191611,0.0,0.0,5470.33074,4741.191611,5470.33074,-729.1391290000001
2026-01-07 07:00:00+00:00,12.206784,321.54317,281.094273,1772.6544,529.2412,2.413,474.075973,72.49,583.74979,1393.63607,5443.104659999999,0.0,0.0,5361.34426,5443.104659999999,5361.34426,81.76039999999921
2026-01-07 08:00:00+00:00,11.6968,318.9958,272.148921,1781.2728,831.843802,2.404,455.742639,73.099,551.21836,1318.30546,5616.7275819999995,0.0,0.0,5460.67815,5616.7275819999995,5460.67815,156.0494319999998
2026-01-07 09:00:00+00:00,12.110304,315.73316,263.657869,1785.24,1014.831896,2.444,414.742462,72.7441,444.38737,1428.40817,5754.299331,0.0,0.0,5424.52695,5754.299331,5424.52695,329.77238099999977
2026-01-07 10:00:00+00:00,13.035264,316.01067,251.824874,1788.3864,969.670204,2.227,441.088807,72.5195,141.6037,1532.61783,5528.984249,0.0,0.0,5528.34104,5528.984249,5528.34104,0.6432089999998425
2026-01-07 11:00:00+00:00,12.93432,318.3442,189.585415,1792.3536,905.181553,2.158,425.365063,72.8906,141.20763,1505.21586,5365.236241,0.0,0.0,5430.92325,5365.236241,5430.92325,-65.68700900000022
2026-01-07 12:00:00+00:00,13.06288,317.6603,193.238327,1794.132,749.715923,2.11,336.343095,72.7427,141.34316,1595.18372,5215.532105,0.0,0.0,5307.83639,5215.532105,5307.83639,-92.30428500000016
2026-01-07 13:00:00+00:00,13.24184,315.311105,250.265327,1793.8584,441.800976,2.099,297.880614,72.5912,149.03348,1700.4809,5036.562842,0.0,0.0,5381.30561,5036.562842,5381.30561,-344.74276800000007
2026-01-07 14:00:00+00:00,14.181312,317.10507,271.89753,1793.7216,227.457033,2.153,287.600474,72.5771,390.75981,1627.90653,5005.359459,0.0,0.0,5299.21358,5005.359459,5299.21358,-293.8541209999994
2026-01-07 15:00:00+00:00,14.371552,317.79451,296.594802,1794.5424,329.513873,2.179,335.540749,72.5984,965.54502,1722.87709,5851.557396,0.0,0.0,5450.27552,5851.557396,5450.27552,401.281876
2026-01-07 16:00:00+00:00,14.1976,318.01195,297.263597,1793.3112,432.522392,2.198,163.761642,72.5877,1097.22805,1659.59017,5850.6723010000005,0.0,0.0,5607.49444,5850.6723010000005,5607.49444,243.17786100000012
2026-01-07 17:00:00+00:00,14.2784,317.72973,298.925371,1794.132,330.963875,2.242,113.796609,67.6958,1098.25684,1613.82794,5651.848565,0.0,0.0,5723.86795,5651.848565,5723.86795,-72.0193849999996
2026-01-07 18:00:00+00:00,12.631616,319.519825,296.530848,1793.0376,193.54747,2.132,56.175906,35.1463,1032.1269,1591.53334,5332.381805,0.0,0.0,5504.11203,5332.381805,5504.11203,-171.73022500000025
2026-01-07 19:00:00+00:00,9.20888,312.017055,220.656862,1791.6696,35.819828,2.278,72.686671,35.6789,447.27252,1558.05668,4485.344996,0.0,0.0,5287.78456,4485.344996,5287.78456,-802.4395640000002
2026-01-07 20:00:00+00:00,10.0272,308.575425,209.67309,1793.1744,17.643903,2.278,110.17901,35.1814,217.24608,1499.7315,4203.710008,0.0,0.0,5098.42745,4203.710008,5098.42745,-894.7174420000001
2026-01-07 21:00:00+00:00,9.500976,307.253935,197.214722,1792.764,0.394334,3.148,150.330054,35.0969,181.02102,1346.18218,4022.906121,0.0,0.0,4776.89264,4022.906121,4776.89264,-753.986519
2026-01-07 22:00:00+00:00,12.924192,311.56291,230.915609,1791.5328,21.559705,3.021,180.707769,35.8181,88.9342,1432.15857,4109.134855,0.0,0.0,4463.81879,4109.134855,4463.81879,-354.683935
2026-01-07 23:00:00+00:00,11.857792,311.35898,224.616902,1793.0376,4.849911,2.714,173.343921,40.767,83.27635,1313.02661,3958.8490659999998,0.0,0.0,4372.86741,3958.8490659999998,4372.86741,-414.01834400000007
2026-01-08 00:00:00+00:00,11.600448,309.071145,223.215864,1792.6272,0.153776,2.616,205.007111,58.942,83.22583,1283.87345,3970.3328239999996,0.0,0.0,4389.44721,3970.3328239999996,4389.44721,-419.11438600000065
2026-01-08 01:00:00+00:00,10.96656,309.870135,217.427769,1792.764,0.068608,2.904,273.48842,61.3752,83.22277,1260.89962,4012.9870819999996,0.0,0.0,4698.72452,4012.9870819999996,4698.72452,-685.7374380000001
2026-01-08 02:00:00+00:00,11.539584,311.58165,218.353647,1791.2592,0.05554,2.842,470.058355,64.8194,83.42961,1261.23598,4215.1749660000005,0.0,0.0,4967.42926,4215.1749660000005,4967.42926,-752.2542939999994
2026-01-08 03:00:00+00:00,11.72504,311.57867,224.633098,1792.764,0.315992,2.576,486.095583,67.3554,126.13317,1253.40184,4276.578792999999,0.0,0.0,4960.49033,4276.578792999999,4960.49033,-683.9115370000009
2026-01-08 04:00:00+00:00,11.85176,314.55935,230.256655,1792.4904,17.892884,2.621,471.942662,71.7327,126.83612,1265.45455,4305.638080999999,0.0,0.0,4926.13834,4305.638080999999,4926.13834,-620.5002590000013
2026-01-08 05:00:00+00:00,12.226704,317.974105,237.04155,1793.448,8.35953,2.928,324.105368,72.8276,152.76719,1392.18495,4313.862997,0.0,0.0,5420.76556,4313.862997,5420.76556,-1106.9025629999996
2026-01-08 06:00:00+00:00,13.908384,317.51305,243.103073,1794.132,48.444183,2.76,301.919547,72.748,277.84677,1696.1113,4768.486307000001,14.85,0.0,5902.57547,4783.336307000001,5902.57547,-1119.2391629999984
2026-01-08 07:00:00+00:00,14.41856,318.995525,284.431019,1792.764,310.493484,3.153,345.968152,66.1796,668.26219,1734.70042,5539.365949999999,180.18,0.0,6195.2193,5719.54595,6195.2193,-475.67335
2026-01-08 08:00:00+00:00,14.730704,317.05159,286.325424,1793.448,371.609466,3.136,380.107678,65.8125,725.12482,1759.12281,5716.468992,0.0,0.0,6300.45662,5716.468992,6300.45662,-583.9876279999999
2026-01-08 09:00:00+00:00,14.831552,317.539495,290.127786,1793.9952,544.982372,3.399,489.921785,65.9328,570.94616,1751.86957,5843.54572,0.0,0.0,6267.55371,5843.54572,6267.55371,-424.00799000000006
2026-01-08 10:00:00+00:00,14.353224,322.98477,277.494039,1793.448,598.413413,3.274,496.302741,65.9086,194.13729,1742.79894,5509.115017,0.0,0.0,6160.15021,5509.115017,6160.15021,-651.0351929999997
2026-01-08 11:00:00+00:00,14.250928,324.23168,235.79024,1794.6792,747.845896,2.376,460.459523,65.4465,164.09877,1714.70761,5523.886347,0.0,0.0,6136.35588,5523.886347,6136.35588,-612.4695330000004
2026-01-08 12:00:00+00:00,14.011072,324.927405,238.693573,1793.0376,625.739418,2.697,414.723761,71.8578,139.24281,1710.17745,5335.107889000001,0.0,0.0,6128.371,5335.107889000001,6128.371,-793.2631109999993
2026-01-08 13:00:00+00:00,14.462288,326.168005,295.876419,1793.0376,478.751911,2.251,453.209397,71.9362,222.73051,1722.21743,5380.64076,147.51,0.0,6217.8164,5528.15076,6217.8164,-689.6656399999993
2026-01-08 14:00:00+00:00,13.569184,326.9665,300.777721,1793.5848,295.457144,3.02,454.304555,71.2737,419.32773,1731.85087,5410.1322040000005,143.55,0.0,6154.29037,5553.682204000001,6154.29037,-600.6081659999991
2026-01-08 15:00:00+00:00,13.54528,327.96186,297.409444,1794.4056,321.749686,2.91,501.836336,70.8985,959.29848,1776.57086,6066.586045999999,157.41,0.0,6306.32139,6223.996045999999,6306.32139,-82.32534400000077
2026-01-08 16:00:00+00:00,14.091792,329.13944,295.609228,1792.9008,407.682272,3.093,474.294348,70.4896,1126.74315,1799.70116,6313.744789999999,159.39,0.0,6557.91077,6473.134789999999,6557.91077,-84.77598000000125
2026-01-08 17:00:00+00:00,13.222432,329.971005,277.071795,1794.6792,174.079673,2.631,491.389489,70.8109,1053.97222,1794.9934,6002.821114000001,159.39,0.0,6747.79052,6162.2111140000015,6747.79052,-585.579405999998
2026-01-08 18:00:00+00:00,13.481136,328.949775,268.520858,1794.4056,81.885072,1.942,515.685535,70.9595,1004.73562,1745.41178,5825.976876000001,0.0,0.0,6629.12052,5825.976876000001,6629.12052,-803.1436439999998
2026-01-08 19:00:00+00:00,13.243024,327.79539,200.998106,1792.764,8.576354,2.016,502.030772,70.7206,496.82901,1694.71809,5109.691346,0.0,0.0,6380.93401,5109.691346,6380.93401,-1271.2426640000003
2026-01-08 20:00:00+00:00,12.805792,329.222245,196.075459,1793.7216,4.982981,2.344,505.442797,70.6704,349.08829,1677.53277,4941.886334000001,0.0,0.0,6136.28204,4941.886334000001,6136.28204,-1194.3957059999993
2026-01-08 21:00:00+00:00,13.129056,329.124275,200.280653,1792.6272,2.149329,2.52,449.266841,70.8417,193.76613,1569.1317,4622.836884,0.0,0.0,5742.54268,4622.836884,5742.54268,-1119.7057959999993
2026-01-08 22:00:00+00:00,12.724544,328.474525,223.848622,1792.3536,6.752304,2.536,482.810832,70.6596,88.15289,1475.92902,4484.241937000001,0.0,0.0,5430.04832,4484.241937000001,5430.04832,-945.8063829999992
2026-01-08 23:00:00+00:00,11.90024,329.125455,213.65577,1791.8064,0.260686,2.308,495.561745,70.0983,85.19378,1340.23028,4340.1406560000005,0.0,0.0,5236.08489,4340.1406560000005,5236.08489,-895.9442339999996
2026-01-09 00:00:00+00:00,11.826192,328.865735,185.958293,1793.3112,0.10884,2.295,489.905875,69.7238,85.17298,1259.16647,4226.334385,0.0,0.0,5308.13674,4226.334385,5308.13674,-1081.8023549999998
2026-01-09 01:00:00+00:00,11.898112,329.06658,187.264915,1792.2168,0.087319,2.341,506.782989,69.4729,85.20861,1260.70504,4245.044265,0.0,0.0,5618.51061,4245.044265,5618.51061,-1373.4663449999998
2026-01-09 02:00:00+00:00,12.000944,330.14056,176.874192,1791.6696,0.069857,2.344,496.879465,69.6812,85.25612,1249.16793,4214.083868,0.0,0.0,5785.00777,4214.083868,5785.00777,-1570.9239020000005
2026-01-09 03:00:00+00:00,11.583744,328.408465,179.768922,1793.448,1.071224,2.548,469.537239,69.8734,85.28582,1263.85205,4205.376864,0.0,0.0,5690.75766,4205.376864,5690.75766,-1485.3807960000004
2026-01-09 04:00:00+00:00,11.073552,330.046195,204.640454,1792.3536,6.761066,2.811,397.611145,70.019,200.59407,1314.04685,4329.956932,0.0,0.0,5719.59851,4329.956932,5719.59851,-1389.6415779999998
2026-01-09 05:00:00+00:00,12.382352,330.314255,227.226275,1794.2688,18.99214,2.88,398.313026,69.8272,342.89864,1542.11215,4739.214838,0.0,0.0,6241.86114,4739.214838,6241.86114,-1502.646302
2026-01-09 06:00:00+00:00,14.10784,330.07733,235.998813,1793.8584,583.006331,2.913,390.522755,70.1032,350.0078,1610.74823,5381.343699,0.0,0.0,6346.27318,5381.343699,6346.27318,-964.9294810000001
2026-01-09 07:00:00+00:00,13.184704,328.754905,295.762737,1793.0376,1399.651368,2.87,362.89341,69.6667,587.10581,1580.23331,6433.160544,0.0,0.0,6430.08981,6433.160544,6430.08981,3.070733999999902
2026-01-09 08:00:00+00:00,12.15848,328.91038,290.252367,1793.8584,2172.773678,2.068,316.097397,69.3226,462.76567,1305.44011,6753.6470819999995,0.0,0.0,6411.52557,6753.6470819999995,6411.52557,342.1215119999997
2026-01-09 09:00:00+00:00,12.459424,326.44403,257.364914,1793.8584,2465.895968,1.897,249.580811,69.436,248.53854,1278.41576,6703.890846999999,0.0,0.0,6207.36987,6703.890846999999,6207.36987,496.5209769999983
2026-01-09 10:00:00+00:00,13.171168,326.42164,236.716959,1793.5848,2502.794724,2.11,233.207152,69.4435,123.00255,1453.96707,6754.419563,0.0,0.0,6168.85885,6754.419563,6168.85885,585.5607130000008
2026-01-09 11:00:00+00:00,13.169696,324.19127,236.750431,1793.9952,2322.623517,1.991,240.200561,69.7251,123.69554,1437.979,6564.321314999999,0.0,0.0,6027.29142,6564.321314999999,6027.29142,537.0298949999997
2026-01-09 12:00:00+00:00,12.738912,322.40204,239.393761,1793.3112,1610.43312,2.89,177.849272,69.2338,162.52529,1668.855,6059.632394999999,0.0,0.0,5891.36889,6059.632394999999,5891.36889,168.263504999999
2026-01-09 13:00:00+00:00,12.777056,322.614865,293.181332,1793.3112,783.448111,3.138,84.97953,69.2849,173.16777,1689.56052,5225.463284,0.0,0.0,5920.80762,5225.463284,5920.80762,-695.3443359999992
2026-01-09 14:00:00+00:00,13.07576,323.47763,298.914798,1792.9008,221.748454,3.153,82.353357,69.7585,424.03372,1639.79267,4869.208689,157.41,0.0,5950.07247,5026.618689,5950.07247,-923.4537810000002
2026-01-09 15:00:00+00:00,13.404832,324.854025,307.380793,1792.764,394.66093,3.234,154.110072,69.9329,996.28243,1700.5014,5757.125381999999,158.4,0.0,6029.63312,5915.525381999999,6029.63312,-114.10773800000152
2026-01-09 16:00:00+00:00,14.438736,325.840545,299.10862,1792.9008,357.907269,3.131,220.156843,69.8075,1047.13193,1654.70699,5785.130232999999,159.39,0.0,6269.14909,5944.520232999999,6269.14909,-324.6288570000006
2026-01-09 17:00:00+00:00,14.69632,325.145885,282.146327,1792.9008,287.088015,3.221,186.586587,69.231,1048.75067,1514.26271,5524.029313999999,157.41,0.0,6405.19665,5681.439313999999,6405.19665,-723.7573360000006
2026-01-09 18:00:00+00:00,14.92536,326.30294,280.979612,1792.3536,19.53508,3.362,122.474889,69.3082,1018.21423,1487.39708,5134.852991,80.19,0.0,6175.8664,5215.042990999999,6175.8664,-960.8234090000005
2026-01-09 19:00:00+00:00,12.056128,327.11736,223.349148,1793.0376,171.946105,3.727,132.500065,69.5181,497.59116,1595.59146,4826.434126,0.0,0.0,5914.67478,4826.434126,5914.67478,-1088.2406540000002
2026-01-09 20:00:00+00:00,11.5404,326.990375,237.009306,1793.5848,25.173021,3.855,129.003336,69.5322,397.78247,1500.13614,4494.607048000001,0.0,0.0,5728.37761,4494.607048000001,5728.37761,-1233.7705619999988
2026-01-09 21:00:00+00:00,11.182496,326.863665,226.587853,1792.6272,0.825581,3.21,188.135481,69.4734,180.59129,1478.5693,4278.066266,0.0,0.0,5400.33764,4278.066266,5400.33764,-1122.271374
2026-01-09 22:00:00+00:00,13.055328,326.276075,224.047741,1793.3112,1.28496,2.767,157.774676,69.5109,104.95919,1386.88558,4079.8726500000002,0.0,0.0,5211.59741,4079.8726500000002,5211.59741,-1131.72476
2026-01-09 23:00:00+00:00,12.457024,326.909785,191.465633,1794.6792,4.123161,2.643,166.886992,69.678,85.24531,1371.79657,4025.884675,0.0,0.0,4884.27082,4025.884675,4884.27082,-858.3861449999999
2026-01-10 00:00:00+00:00,12.553904,326.86744,191.462396,1794.2688,8.545125,2.549,226.305872,69.34,85.19878,1261.9264,3979.0177170000006,0.0,0.0,5139.10889,3979.0177170000006,5139.10889,-1160.0911729999998
2026-01-10 01:00:00+00:00,12.189136,326.35915,181.915628,1794.4056,10.101118,2.535,215.48241,69.268,85.21066,1255.60521,3953.0719120000003,0.0,0.0,5204.55793,3953.0719120000003,5204.55793,-1251.4860179999996
2026-01-10 02:00:00+00:00,11.978848,325.832115,174.69833,1793.448,0.057756,2.562,285.744927,69.3762,85.26114,1252.70631,4001.665626000001,0.0,0.0,5363.70292,4001.665626000001,5363.70292,-1362.0372939999988
2026-01-10 03:00:00+00:00,12.172672,325.20644,181.339636,1792.4904,0.154915,2.614,253.535396,69.6736,86.39366,1254.20098,3977.781699,0.0,0.0,5118.95995,3977.781699,5118.95995,-1141.1782510000003
2026-01-10 04:00:00+00:00,12.419168,325.181365,195.002171,1795.0896,2.871168,2.503,338.937439,69.138,199.89513,1251.54077,4192.577811,0.0,0.0,4871.40389,4192.577811,4871.40389,-678.8260789999995
2026-01-10 05:00:00+00:00,12.054288,325.91444,213.868947,1794.132,0.997484,2.619,321.846861,69.644,350.58694,1278.07311,4369.737070000001,0.0,0.0,5078.41442,4369.737070000001,5078.41442,-708.677349999999
2026-01-10 06:00:00+00:00,12.099984,320.29281,233.731941,1793.448,57.184088,2.897,275.509109,70.0094,510.00958,1438.35544,4713.537352,0.0,0.0,5513.5641,4713.537352,5513.5641,-800.0267479999993
2026-01-10 07:00:00+00:00,12.423488,319.12233,243.085896,1793.1744,264.100395,3.199,174.525308,69.9188,541.29657,1648.44554,5069.291727,0.0,0.0,5937.40275,5069.291727,5937.40275,-868.1110230000004
2026-01-10 08:00:00+00:00,12.560608,318.54119,241.743645,1792.764,526.166323,3.227,115.607141,70.0036,463.55976,1751.55187,5295.725136999999,0.0,0.0,6070.85077,5295.725136999999,6070.85077,-775.1256330000006
