,NO_2_NO_1,NO_1_NO_2,SE_3_NO_1,NO_1_SE_3,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export
2026-02-18 15:00:00+00:00,3011.3,0.0,0.0,1586.2,0.0,0.3,0.0,3161.875,-3011.3,-0.3,-3161.875,1586.2,-4587.275000000001
2026-02-18 16:00:00+00:00,3062.375,0.0,0.0,1497.275,0.0,25.125,0.0,2964.875,-3062.375,-25.125,-2964.875,1497.275,-4555.1
2026-02-18 17:00:00+00:00,3046.225,0.0,0.0,1400.45,0.0,7.05,0.0,2951.125,-3046.225,-7.05,-2951.125,1400.45,-4603.95
2026-02-18 18:00:00+00:00,3096.9,0.0,0.0,1392.875,0.0,2.8,0.0,2881.2,-3096.9,-2.8,-2881.2,1392.875,-4588.025
2026-02-18 19:00:00+00:00,3070.325,0.0,0.0,1209.475,8.55,0.625,0.0,2747.45,-3070.325,7.925000000000001,-2747.45,1209.475,-4600.375
2026-02-18 20:00:00+00:00,3099.075,0.0,0.0,1011.95,5.85,0.0,0.0,2664.3,-3099.075,5.85,-2664.3,1011.95,-4745.575
2026-02-18 21:00:00+00:00,3183.925,0.0,0.0,870.35,5.35,0.0,0.0,2391.275,-3183.925,5.35,-2391.275,870.35,-4699.5
2026-02-18 22:00:00+00:00,3281.625,0.0,0.0,520.6,9.825,0.0,0.0,1884.625,-3281.625,9.825,-1884.625,520.6,-4635.825
2026-02-18 23:00:00+00:00,3347.25,0.0,0.0,939.975,0.0,21.7,0.0,2168.0,-3347.25,-21.7,-2168.0,939.975,-4596.974999999999
2026-02-19 00:00:00+00:00,3334.0,0.0,0.0,937.475,8.7,0.775,0.0,2101.55,-3334.0,7.924999999999999,-2101.55,937.475,-4490.15
2026-02-19 01:00:00+00:00,3371.35,0.0,0.0,1075.875,0.0,21.925,0.0,2087.25,-3371.35,-21.925,-2087.25,1075.875,-4404.65
2026-02-19 02:00:00+00:00,3426.325,0.0,0.0,1139.375,14.975,0.0,0.0,2085.725,-3426.325,14.975,-2085.725,1139.375,-4357.7
2026-02-19 03:00:00+00:00,3367.525,0.0,0.0,1184.65,0.0,10.2,0.0,2222.525,-3367.525,-10.2,-2222.525,1184.65,-4415.6
2026-02-19 04:00:00+00:00,3271.875,0.0,0.0,1507.775,9.625,0.0,0.0,2569.025,-3271.875,9.625,-2569.025,1507.775,-4323.5
2026-02-19 05:00:00+00:00,3120.475,0.0,0.0,1613.95,15.825,0.0,0.0,2891.65,-3120.475,15.825,-2891.65,1613.95,-4382.35
2026-02-19 06:00:00+00:00,2916.075,0.0,0.0,1426.275,2.325,0.85,0.0,3246.1,-2916.075,1.475,-3246.1,1426.275,-4734.424999999999
2026-02-19 07:00:00+00:00,2986.025,0.0,0.0,1403.85,0.0,130.975,0.0,3228.375,-2986.025,-130.975,-3228.375,1403.85,-4941.525
2026-02-19 08:00:00+00:00,3237.7,0.0,0.0,1384.925,7.475,0.0,0.0,3020.15,-3237.7,7.475,-3020.15,1384.925,-4865.45
2026-02-19 09:00:00+00:00,3331.15,0.0,0.0,1482.575,0.0,0.0,0.0,2884.4,-3331.15,0.0,-2884.4,1482.575,-4732.975
2026-02-19 10:00:00+00:00,3492.25,0.0,0.0,1542.45,3.275,0.0,0.0,2658.575,-3492.25,3.275,-2658.575,1542.45,-4605.099999999999
2026-02-19 11:00:00+00:00,3591.225,0.0,0.0,1524.225,0.775,0.0,0.0,2694.8,-3591.225,0.775,-2694.8,1524.225,-4761.025
2026-02-19 12:00:00+00:00,3548.775,0.0,0.0,1536.375,18.725,0.0,0.0,2686.075,-3548.775,18.725,-2686.075,1536.375,-4679.75
2026-02-19 13:00:00+00:00,3342.5,0.0,0.0,1590.525,1.95,2.25,0.0,2906.6,-3342.5,-0.30000000000000004,-2906.6,1590.525,-4658.875
2026-02-19 14:00:00+00:00,3371.825,0.0,0.0,1541.85,0.65,5.5,0.0,2740.025,-3371.825,-4.85,-2740.025,1541.85,-4574.85
2026-02-19 15:00:00+00:00,3286.15,0.0,0.0,1554.525,0.0,64.375,0.0,2649.675,-3286.15,-64.375,-2649.675,1554.525,-4445.675000000001
2026-02-19 16:00:00+00:00,2988.325,0.0,0.0,1582.0,0.0,163.175,0.0,2897.675,-2988.325,-163.175,-2897.675,1582.0,-4467.175
2026-02-19 17:00:00+00:00,3143.1,0.0,0.0,1528.35,0.0,24.15,0.0,2890.95,-3143.1,-24.15,-2890.95,1528.35,-4529.85
2026-02-19 18:00:00+00:00,3238.075,0.0,0.0,1460.25,0.0,0.0,0.0,2927.7,-3238.075,0.0,-2927.7,1460.25,-4705.525
2026-02-19 19:00:00+00:00,3419.3,0.0,0.0,1427.15,0.0,0.0,0.0,2739.2,-3419.3,0.0,-2739.2,1427.15,-4731.35
2026-02-19 20:00:00+00:00,3311.75,0.0,0.0,1398.925,0.0,0.0,0.0,2918.4,-3311.75,0.0,-2918.4,1398.925,-4831.224999999999
2026-02-19 21:00:00+00:00,3400.5,0.0,0.0,988.9,0.0,0.0,0.0,2304.3,-3400.5,0.0,-2304.3,988.9,-4715.900000000001
2026-02-19 22:00:00+00:00,3527.3,0.0,0.0,340.825,0.0,0.0,0.0,1425.175,-3527.3,0.0,-1425.175,340.825,-4611.650000000001
2026-02-19 23:00:00+00:00,3620.2,0.0,0.0,307.275,14.15,0.0,0.0,984.7,-3620.2,14.15,-984.7,307.275,-4283.475
2026-02-20 00:00:00+00:00,3062.1,0.0,0.275,0.0,0.0,243.7,0.0,859.675,-3062.1,-243.7,-859.675,-0.275,-4165.749999999999
2026-02-20 01:00:00+00:00,2714.1,0.0,10.325,0.0,0.0,531.15,0.0,868.25,-2714.1,-531.15,-868.25,-10.325,-4123.825
2026-02-20 02:00:00+00:00,2583.6,0.0,16.875,0.0,0.0,625.65,0.0,825.1,-2583.6,-625.65,-825.1,-16.875,-4051.225
2026-02-20 03:00:00+00:00,2941.375,0.0,23.1,0.0,0.0,400.6,0.0,698.925,-2941.375,-400.6,-698.925,-23.1,-4063.9999999999995
2026-02-20 04:00:00+00:00,2913.7,0.0,24.25,0.0,0.0,410.275,0.0,792.95,-2913.7,-410.275,-792.95,-24.25,-4141.175
2026-02-20 05:00:00+00:00,2764.875,0.0,19.1,97.6,0.0,185.85,0.0,1577.525,-2764.875,-185.85,-1577.525,78.5,-4449.75
2026-02-20 06:00:00+00:00,2259.075,0.0,21.05,135.375,0.0,10.6,0.0,2612.825,-2259.075,-10.6,-2612.825,114.325,-4768.175
2026-02-20 07:00:00+00:00,2091.825,0.0,35.95,55.075,0.0,29.425,0.0,2762.575,-2091.825,-29.425,-2762.575,19.125,-4864.7
2026-02-20 08:00:00+00:00,2650.975,0.0,12.775,16.275,0.0,31.3,0.0,2079.625,-2650.975,-31.3,-2079.625,3.4999999999999982,-4758.4
2026-02-20 09:00:00+00:00,3630.425,0.0,25.175,0.0,0.0,113.825,0.0,1001.075,-3630.425,-113.825,-1001.075,-25.175,-4770.5
2026-02-20 10:00:00+00:00,3638.6,0.0,25.05,0.0,0.0,144.975,0.0,969.425,-3638.6,-144.975,-969.425,-25.05,-4778.05
2026-02-20 11:00:00+00:00,3589.15,0.0,12.15,0.0,0.0,115.1,0.0,1078.45,-3589.15,-115.1,-1078.45,-12.15,-4794.849999999999
2026-02-20 12:00:00+00:00,3775.875,0.0,9.05,0.0,0.0,0.625,0.0,919.775,-3775.875,-0.625,-919.775,-9.05,-4705.325
2026-02-20 13:00:00+00:00,3849.675,0.0,0.0,0.0,0.0,1.125,0.0,828.25,-3849.675,-1.125,-828.25,0.0,-4679.05
2026-02-20 14:00:00+00:00,3846.8,0.0,0.0,0.0,0.0,0.0,0.0,825.275,-3846.8,0.0,-825.275,0.0,-4672.075
2026-02-20 15:00:00+00:00,3761.15,0.0,0.0,0.0,0.0,30.1,0.0,907.475,-3761.15,-30.1,-907.475,0.0,-4698.725
2026-02-20 16:00:00+00:00,3607.575,0.0,0.0,0.0,0.0,0.0,0.0,966.125,-3607.575,0.0,-966.125,0.0,-4573.7
2026-02-20 17:00:00+00:00,3738.525,0.0,1.8,0.0,0.0,0.025,0.0,801.0,-3738.525,-0.025,-801.0,-1.8,-4541.35
2026-02-20 18:00:00+00:00,3645.725,0.0,38.9,0.0,0.0,38.525,0.0,800.25,-3645.725,-38.525,-800.25,-38.9,-4523.4
2026-02-20 19:00:00+00:00,3015.65,0.0,0.0,0.0,0.0,354.775,0.0,1076.825,-3015.65,-354.775,-1076.825,0.0,-4447.25
2026-02-20 20:00:00+00:00,2576.15,0.0,0.0,0.0,0.0,725.25,0.0,988.475,-2576.15,-725.25,-988.475,0.0,-4289.875
2026-02-20 21:00:00+00:00,2240.125,0.0,102.325,0.0,0.0,832.875,0.0,949.225,-2240.125,-832.875,-949.225,-102.325,-4124.55
2026-02-20 22:00:00+00:00,1713.525,0.0,293.7,0.0,0.0,713.05,0.0,1249.425,-1713.525,-713.05,-1249.425,-293.7,-3969.7
2026-02-20 23:00:00+00:00,1869.35,0.0,285.75,0.0,0.0,1413.775,0.0,184.725,-1869.35,-1413.775,-184.725,-285.75,-3753.6
2026-02-21 00:00:00+00:00,1553.45,0.0,519.975,0.0,0.0,1174.075,0.0,314.9,-1553.45,-1174.075,-314.9,-519.975,-3562.4
2026-02-21 01:00:00+00:00,1355.475,0.0,517.1,0.0,0.0,1132.425,0.0,470.0,-1355.475,-1132.425,-470.0,-517.1,-3474.9999999999995
2026-02-21 02:00:00+00:00,1250.525,0.0,481.625,0.0,0.0,1078.9,0.0,581.825,-1250.525,-1078.9,-581.825,-481.625,-3392.875
2026-02-21 03:00:00+00:00,1400.375,0.0,396.65,0.0,0.0,1042.275,0.0,512.325,-1400.375,-1042.275,-512.325,-396.65,-3351.6250000000005
2026-02-21 04:00:00+00:00,1317.85,0.0,408.825,0.0,0.0,1004.7,0.0,658.825,-1317.85,-1004.7,-658.825,-408.825,-3390.2
2026-02-21 05:00:00+00:00,1358.575,0.0,385.825,0.0,0.0,922.1,0.0,871.325,-1358.575,-922.1,-871.325,-385.825,-3537.825
2026-02-21 06:00:00+00:00,1380.7,0.0,189.7,0.0,0.0,1077.925,0.0,1042.35,-1380.7,-1077.925,-1042.35,-189.7,-3690.6749999999997
2026-02-21 07:00:00+00:00,1554.45,0.0,25.475,0.0,0.0,1199.0,0.0,963.75,-1554.45,-1199.0,-963.75,-25.475,-3742.6749999999997
2026-02-21 08:00:00+00:00,1605.175,0.0,0.025,0.0,0.0,1139.35,0.0,1091.8,-1605.175,-1139.35,-1091.8,-0.025,-3836.35
2026-02-21 09:00:00+00:00,1628.975,0.0,107.075,0.0,0.0,1134.25,0.0,996.35,-1628.975,-1134.25,-996.35,-107.075,-3866.6499999999996
2026-02-21 10:00:00+00:00,1573.65,0.0,105.925,0.0,0.0,1145.4,0.0,1116.95,-1573.65,-1145.4,-1116.95,-105.925,-3941.925
2026-02-21 11:00:00+00:00,1490.1,0.0,46.05,0.0,0.0,1152.875,0.0,1235.825,-1490.1,-1152.875,-1235.825,-46.05,-3924.8500000000004
2026-02-21 12:00:00+00:00,1420.55,0.0,1.7,0.0,0.0,1151.625,0.0,1255.6,-1420.55,-1151.625,-1255.6,-1.7,-3829.475
2026-02-21 13:00:00+00:00,1586.925,0.0,0.0,0.0,0.0,1154.325,0.0,970.475,-1586.925,-1154.325,-970.475,0.0,-3711.725
2026-02-21 14:00:00+00:00,1550.45,0.0,0.0,0.0,0.0,1119.675,0.0,881.725,-1550.45,-1119.675,-881.725,0.0,-3551.85
2026-02-21 15:00:00+00:00,1221.775,0.0,0.0,0.0,0.0,1150.55,0.0,1180.525,-1221.775,-1150.55,-1180.525,0.0,-3552.85
2026-02-21 16:00:00+00:00,567.9,0.0,8.4,0.0,0.0,1102.175,0.0,1937.25,-567.9,-1102.175,-1937.25,-8.4,-3615.725
2026-02-21 17:00:00+00:00,101.55,0.0,16.375,0.0,0.0,1444.725,0.0,2107.575,-101.55,-1444.725,-2107.575,-16.375,-3670.2249999999995
2026-02-21 18:00:00+00:00,494.7,0.0,15.925,0.0,0.0,1540.4,0.0,1678.85,-494.7,-1540.4,-1678.85,-15.925,-3729.875
2026-02-21 19:00:00+00:00,606.6,0.0,11.75,0.0,0.0,1654.25,0.0,1480.025,-606.6,-1654.25,-1480.025,-11.75,-3752.625
2026-02-21 20:00:00+00:00,1152.5,0.0,0.0,0.0,0.0,1584.5,0.0,1075.35,-1152.5,-1584.5,-1075.35,0.0,-3812.35
2026-02-21 21:00:00+00:00,1550.125,0.0,0.0,0.0,0.0,1315.85,0.0,937.925,-1550.125,-1315.85,-937.925,0.0,-3803.8999999999996
2026-02-21 22:00:00+00:00,1903.225,0.0,0.0,0.0,0.0,1061.575,0.0,851.125,-1903.225,-1061.575,-851.125,0.0,-3815.925
2026-02-21 23:00:00+00:00,1431.125,0.0,0.0,0.0,0.0,1347.625,0.0,1103.775,-1431.125,-1347.625,-1103.775,0.0,-3882.525
2026-02-22 00:00:00+00:00,1432.05,0.0,0.0,0.0,0.0,1093.7,0.0,1302.475,-1432.05,-1093.7,-1302.475,0.0,-3828.225
2026-02-22 01:00:00+00:00,1720.775,0.0,0.0,0.0,0.0,1085.475,0.0,1075.325,-1720.775,-1085.475,-1075.325,0.0,-3881.575
2026-02-22 02:00:00+00:00,1247.225,0.0,0.0,0.0,0.0,1463.75,0.0,1199.9,-1247.225,-1463.75,-1199.9,0.0,-3910.875
2026-02-22 03:00:00+00:00,1031.55,0.0,119.1,0.0,0.0,1471.125,0.0,1378.6,-1031.55,-1471.125,-1378.6,-119.1,-4000.375
2026-02-22 04:00:00+00:00,1051.325,0.0,124.95,0.0,0.0,1432.75,0.0,1496.475,-1051.325,-1432.75,-1496.475,-124.95,-4105.5
2026-02-22 05:00:00+00:00,1131.125,0.0,162.05,0.0,0.0,1473.325,0.0,1490.95,-1131.125,-1473.325,-1490.95,-162.05,-4257.45
2026-02-22 06:00:00+00:00,1524.575,0.0,0.0,0.0,0.0,1608.525,0.0,1261.875,-1524.575,-1608.525,-1261.875,0.0,-4394.975
2026-02-22 07:00:00+00:00,1952.625,0.0,0.0,0.0,0.0,1320.05,0.0,1202.725,-1952.625,-1320.05,-1202.725,0.0,-4475.4
2026-02-22 08:00:00+00:00,2473.225,0.0,0.0,0.0,0.0,954.775,0.0,1134.65,-2473.225,-954.775,-1134.65,0.0,-4562.65
2026-02-22 09:00:00+00:00,2646.7,0.0,0.0,0.0,0.0,893.375,0.0,1005.875,-2646.7,-893.375,-1005.875,0.0,-4545.95
2026-02-22 10:00:00+00:00,2660.15,0.0,0.0,0.0,0.0,690.525,0.0,1106.05,-2660.15,-690.525,-1106.05,0.0,-4456.725
2026-02-22 11:00:00+00:00,2472.675,0.0,0.0,0.0,0.0,904.775,0.0,1110.675,-2472.675,-904.775,-1110.675,0.0,-4488.125
2026-02-22 12:00:00+00:00,2516.1,0.0,0.0,0.0,0.0,759.075,0.0,1305.025,-2516.1,-759.075,-1305.025,0.0,-4580.200000000001
2026-02-22 13:00:00+00:00,2709.3,0.0,0.0,0.0,0.0,876.275,0.0,1013.4,-2709.3,-876.275,-1013.4,0.0,-4598.975
2026-02-22 14:00:00+00:00,2413.95,0.0,0.0,0.0,0.0,1016.7,0.0,1111.425,-2413.95,-1016.7,-1111.425,0.0,-4542.075
2026-02-22 15:00:00+00:00,2486.525,0.0,0.0,4.5,0.0,967.5,0.0,1119.55,-2486.525,-967.5,-1119.55,4.5,-4569.075
2026-02-22 16:00:00+00:00,2766.575,0.0,0.0,70.775,0.0,691.225,0.0,976.2,-2766.575,-691.225,-976.2,70.775,-4363.225
2026-02-22 17:00:00+00:00,2306.725,0.0,0.0,65.475,0.0,1020.375,0.0,972.4,-2306.725,-1020.375,-972.4,65.475,-4234.025
2026-02-22 18:00:00+00:00,2538.9,0.0,0.0,3.975,0.0,741.9,0.0,954.6,-2538.9,-741.9,-954.6,3.975,-4231.425
2026-02-22 19:00:00+00:00,2870.35,0.0,0.025,3.575,0.0,551.475,0.0,853.35,-2870.35,-551.475,-853.35,3.5500000000000003,-4271.625
2026-02-22 20:00:00+00:00,2539.425,0.0,0.0,1.475,0.0,913.55,0.0,762.475,-2539.425,-913.55,-762.475,1.475,-4213.975
2026-02-22 21:00:00+00:00,2758.175,0.0,0.0,2.875,0.0,749.625,0.0,614.325,-2758.175,-749.625,-614.325,2.875,-4119.25
2026-02-22 22:00:00+00:00,2203.05,0.0,0.0,0.0,0.0,895.85,0.0,910.625,-2203.05,-895.85,-910.625,0.0,-4009.525
2026-02-22 23:00:00+00:00,2513.825,0.0,0.0,0.0,0.0,883.125,0.0,585.525,-2513.825,-883.125,-585.525,0.0,-3982.475
2026-02-23 00:00:00+00:00,2562.525,0.0,0.0,4.075,0.0,605.05,0.0,700.55,-2562.525,-605.05,-700.55,4.075,-3864.05
2026-02-23 01:00:00+00:00,2422.65,0.0,0.0,0.0,0.0,751.05,0.0,651.05,-2422.65,-751.05,-651.05,0.0,-3824.75
2026-02-23 02:00:00+00:00,2244.425,0.0,0.025,0.0,0.0,972.375,0.0,599.0,-2244.425,-972.375,-599.0,-0.025,-3815.8250000000003
2026-02-23 03:00:00+00:00,2299.575,0.0,0.0,19.1,0.0,945.625,0.0,610.35,-2299.575,-945.625,-610.35,19.1,-3836.45
2026-02-23 04:00:00+00:00,2543.85,0.0,0.0,12.525,0.0,572.95,0.0,844.125,-2543.85,-572.95,-844.125,12.525,-3948.4
2026-02-23 05:00:00+00:00,3122.975,0.0,0.0,45.775,0.0,372.675,0.0,833.675,-3122.975,-372.675,-833.675,45.775,-4283.55
2026-02-23 06:00:00+00:00,3500.45,0.0,0.0,440.8,0.0,135.575,0.0,1234.325,-3500.45,-135.575,-1234.325,440.8,-4429.549999999999
2026-02-23 07:00:00+00:00,3324.025,0.0,9.875,324.725,0.0,30.6,0.0,1545.25,-3324.025,-30.6,-1545.25,314.85,-4585.025
2026-02-23 08:00:00+00:00,3548.4,0.0,122.575,105.45,0.075,0.0,0.0,999.15,-3548.4,0.075,-999.15,-17.125,-4564.6
2026-02-23 09:00:00+00:00,3592.85,0.0,0.075,16.975,0.0,16.925,0.0,978.375,-3592.85,-16.925,-978.375,16.900000000000002,-4571.25
2026-02-23 10:00:00+00:00,3799.45,0.0,0.0,0.0,0.0,0.0,0.0,788.95,-3799.45,0.0,-788.95,0.0,-4588.4
2026-02-23 11:00:00+00:00,3594.8,0.0,0.0,0.0,0.025,0.0,0.0,976.9,-3594.8,0.025,-976.9,0.0,-4571.675
2026-02-23 12:00:00+00:00,3396.2,0.0,0.0,0.0,0.0,57.6,0.0,1130.95,-3396.2,-57.6,-1130.95,0.0,-4584.75
2026-02-23 13:00:00+00:00,3030.575,0.0,0.0,22.525,0.0,331.875,0.0,1205.025,-3030.575,-331.875,-1205.025,22.525,-4544.950000000001
2026-02-23 14:00:00+00:00,3299.325,0.0,0.025,52.7,0.05,126.575,0.0,1166.75,-3299.325,-126.525,-1166.75,52.675000000000004,-4539.925
2026-02-23 15:00:00+00:00,3486.65,0.0,0.0,331.5,0.0,6.075,0.0,1273.425,-3486.65,-6.075,-1273.425,331.5,-4434.65
2026-02-23 16:00:00+00:00,3494.725,0.0,0.0,1082.875,6.675,5.55,0.0,1971.5,-3494.725,1.125,-1971.5,1082.875,-4382.225
2026-02-23 17:00:00+00:00,3032.0,0.0,0.0,1545.65,35.0,0.0,0.0,2829.525,-3032.0,35.0,-2829.525,1545.65,-4280.875
2026-02-23 18:00:00+00:00,2727.925,0.0,0.0,1404.375,32.375,0.0,0.0,2925.7,-2727.925,32.375,-2925.7,1404.375,-4216.875
2026-02-23 19:00:00+00:00,2927.575,0.0,0.0,907.125,6.125,11.2,0.0,2149.675,-2927.575,-5.074999999999999,-2149.675,907.125,-4175.2
2026-02-23 20:00:00+00:00,2872.425,0.0,0.0,489.875,0.0,56.3,0.0,1651.575,-2872.425,-56.3,-1651.575,489.875,-4090.425
2026-02-23 21:00:00+00:00,2609.5,0.0,0.0,268.3,0.0,227.625,0.0,1432.9,-2609.5,-227.625,-1432.9,268.3,-4001.7249999999995
2026-02-23 22:00:00+00:00,2015.825,0.0,0.0,69.55,0.0,585.825,0.0,1311.875,-2015.825,-585.825,-1311.875,69.55,-3843.975
2026-02-23 23:00:00+00:00,2983.45,0.0,0.0,69.175,2.85,37.825,0.0,964.975,-2983.45,-34.975,-964.975,69.175,-3914.2249999999995
2026-02-24 00:00:00+00:00,2605.175,0.0,0.0,51.75,0.0,264.3,0.0,930.6,-2605.175,-264.3,-930.6,51.75,-3748.3250000000003
2026-02-24 01:00:00+00:00,2505.7,0.0,0.0,358.05,0.0,644.2,0.0,928.625,-2505.7,-644.2,-928.625,358.05,-3720.4749999999995
2026-02-24 02:00:00+00:00,2354.5,0.0,0.0,312.925,0.0,628.0,0.0,959.95,-2354.5,-628.0,-959.95,312.925,-3629.5249999999996
2026-02-24 03:00:00+00:00,2265.625,0.0,0.0,11.15,0.0,333.4,0.0,1068.6,-2265.625,-333.4,-1068.6,11.15,-3656.475
2026-02-24 04:00:00+00:00,2771.425,0.0,0.0,748.175,6.425,83.325,0.0,1543.225,-2771.425,-76.9,-1543.225,748.175,-3643.375
2026-02-24 05:00:00+00:00,3053.525,0.0,0.0,1809.95,0.0,37.05,0.0,2624.625,-3053.525,-37.05,-2624.625,1809.95,-3905.250000000001
2026-02-24 06:00:00+00:00,3034.775,0.0,0.0,1850.35,0.575,19.6,0.0,2908.15,-3034.775,-19.025000000000002,-2908.15,1850.35,-4111.6
2026-02-24 07:00:00+00:00,3151.2,0.0,0.0,1763.55,0.0,3.8,0.0,2858.475,-3151.2,-3.8,-2858.475,1763.55,-4249.925
2026-02-24 08:00:00+00:00,3120.075,0.0,0.0,1802.05,0.0,0.1,0.0,2872.85,-3120.075,-0.1,-2872.85,1802.05,-4190.974999999999
2026-02-24 09:00:00+00:00,3213.975,0.0,0.0,1827.525,23.775,0.65,0.0,2882.0,-3213.975,23.125,-2882.0,1827.525,-4245.325000000001
2026-02-24 10:00:00+00:00,3231.175,0.0,0.0,1822.4,42.475,0.0,0.0,2894.7,-3231.175,42.475,-2894.7,1822.4,-4261.0
2026-02-24 11:00:00+00:00,3231.675,0.0,0.0,1802.6,19.375,0.0,0.0,2920.575,-3231.675,19.375,-2920.575,1802.6,-4330.275
2026-02-24 12:00:00+00:00,3268.925,0.0,0.0,1760.075,28.4,0.0,0.0,2777.1,-3268.925,28.4,-2777.1,1760.075,-4257.55
2026-02-24 13:00:00+00:00,3367.5,0.0,0.0,1746.0,28.325,0.0,0.0,2657.35,-3367.5,28.325,-2657.35,1746.0,-4250.525
2026-02-24 14:00:00+00:00,3171.0,0.0,0.0,1738.525,12.775,2.5,0.0,2834.525,-3171.0,10.275,-2834.525,1738.525,-4256.725
2026-02-24 15:00:00+00:00,2969.85,0.0,0.0,1797.325,0.0,2.45,0.0,3020.575,-2969.85,-2.45,-3020.575,1797.325,-4195.55
2026-02-24 16:00:00+00:00,2972.1,0.0,0.0,1680.775,0.0,5.375,0.0,2979.475,-2972.1,-5.375,-2979.475,1680.775,-4276.174999999999
2026-02-24 17:00:00+00:00,3046.725,0.0,0.0,1694.725,0.0,9.575,0.0,2893.15,-3046.725,-9.575,-2893.15,1694.725,-4254.725
2026-02-24 18:00:00+00:00,3041.15,0.0,0.0,1735.475,0.0,0.0,0.0,2953.375,-3041.15,0.0,-2953.375,1735.475,-4259.049999999999
2026-02-24 19:00:00+00:00,3032.35,0.0,0.0,1694.8,0.0,25.55,0.0,2842.55,-3032.35,-25.55,-2842.55,1694.8,-4205.650000000001
2026-02-24 20:00:00+00:00,3201.975,0.0,0.0,1762.2,0.0,30.375,0.0,2648.3,-3201.975,-30.375,-2648.3,1762.2,-4118.45
2026-02-24 21:00:00+00:00,3465.475,0.0,0.0,1502.05,0.0,5.925,0.0,1963.8,-3465.475,-5.925,-1963.8,1502.05,-3933.1499999999996
2026-02-24 22:00:00+00:00,3499.675,0.0,0.0,1262.8,0.0,0.0,0.0,1469.9,-3499.675,0.0,-1469.9,1262.8,-3706.7750000000005
2026-02-24 23:00:00+00:00,3458.025,0.0,0.0,1160.45,0.0,1.875,0.0,1271.275,-3458.025,-1.875,-1271.275,1160.45,-3570.7250000000004
2026-02-25 00:00:00+00:00,3360.925,0.0,0.0,1048.95,0.0,0.0,0.0,1144.6,-3360.925,0.0,-1144.6,1048.95,-3456.575
2026-02-25 01:00:00+00:00,3180.55,0.0,0.0,974.925,0.0,13.225,0.0,1109.425,-3180.55,-13.225,-1109.425,974.925,-3328.2749999999996
2026-02-25 02:00:00+00:00,2754.475,0.0,0.0,554.85,0.0,29.825,0.0,1052.8,-2754.475,-29.825,-1052.8,554.85,-3282.2499999999995
2026-02-25 03:00:00+00:00,2399.65,0.0,0.0,255.05,0.0,0.0,0.0,1095.45,-2399.65,0.0,-1095.45,255.05,-3240.05
2026-02-25 04:00:00+00:00,2387.4,0.0,0.0,366.05,0.0,0.0,0.0,1269.15,-2387.4,0.0,-1269.15,366.05,-3290.5
2026-02-25 05:00:00+00:00,2410.875,0.0,0.0,629.25,0.875,28.85,0.0,1869.075,-2410.875,-27.975,-1869.075,629.25,-3678.675
2026-02-25 06:00:00+00:00,2413.95,0.0,0.0,1524.975,0.0,0.0,0.0,3043.6,-2413.95,0.0,-3043.6,1524.975,-3932.5749999999994
2026-02-25 07:00:00+00:00,2433.125,0.0,0.0,1101.45,0.0,0.0,0.0,2717.6,-2433.125,0.0,-2717.6,1101.45,-4049.2750000000005
2026-02-25 08:00:00+00:00,2930.575,0.0,0.0,746.3,0.0,0.0,0.0,1986.5,-2930.575,0.0,-1986.5,746.3,-4170.775
2026-02-25 09:00:00+00:00,3768.325,0.0,0.0,535.025,0.0,0.0,0.0,1006.875,-3768.325,0.0,-1006.875,535.025,-4240.175
2026-02-25 10:00:00+00:00,3589.125,0.0,14.125,0.0,0.0,0.0,0.0,788.475,-3589.125,0.0,-788.475,-14.125,-4391.725
2026-02-25 11:00:00+00:00,3678.525,0.0,14.2,0.0,0.0,0.0,0.0,774.3,-3678.525,0.0,-774.3,-14.2,-4467.025
2026-02-25 12:00:00+00:00,3628.325,0.0,11.35,0.0,0.0,0.0,0.0,792.225,-3628.325,0.0,-792.225,-11.35,-4431.900000000001
2026-02-25 13:00:00+00:00,3585.075,0.0,12.175,0.0,0.0,81.75,0.0,785.525,-3585.075,-81.75,-785.525,-12.175,-4464.525
2026-02-25 14:00:00+00:00,2967.15,0.0,3.325,0.0,0.0,282.475,0.0,1050.25,-2967.15,-282.475,-1050.25,-3.325,-4303.2
2026-02-25 15:00:00+00:00,2260.925,0.0,0.0,65.075,0.0,356.425,0.0,1685.975,-2260.925,-356.425,-1685.975,65.075,-4238.250000000001
2026-02-25 16:00:00+00:00,1435.35,0.0,0.025,57.975,0.0,323.175,0.0,2459.675,-1435.35,-323.175,-2459.675,57.95,-4160.25
2026-02-25 17:00:00+00:00,442.7,0.0,0.0,0.0,0.0,456.55,0.0,3187.75,-442.7,-456.55,-3187.75,0.0,-4087.0
2026-02-25 18:00:00+00:00,1340.925,0.0,0.0,0.0,0.0,239.35,0.0,2386.35,-1340.925,-239.35,-2386.35,0.0,-3966.625
2026-02-25 19:00:00+00:00,2265.35,0.0,0.0,0.0,0.0,166.45,0.0,1532.475,-2265.35,-166.45,-1532.475,0.0,-3964.2749999999996
2026-02-25 20:00:00+00:00,2289.425,0.0,0.0,0.0,0.0,315.8,0.0,1316.225,-2289.425,-315.8,-1316.225,0.0,-3921.4500000000003
